Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
24.5,0.306277,3.257028,15.72756,52.92626,0.151089,0.463811,0,0.200043,14.53061,3.148697,0.088223,7.106597,
25,0.291751,3.186517,15.71235,52.79029,0.218182,0.450621,0,0.259308,14.51792,3.124956,0.142438,7.106529,
25.5,0.437904,3.255105,15.72646,52.92479,0.193914,0.417088,0,0.268528,14.65415,3.087592,0.162347,7.014102,
26,0.482943,3.16561,15.51591,53.28247,0.144903,0.354928,0,0.257862,14.54762,3.151474,0.20839,7.16414,
26.5,0.774715,3.190345,15.61992,52.54971,0.257653,0.413734,0,0.256888,14.38425,3.089933,0.093383,6.892374,
27,1.133279,3.04101,15.50348,52.28922,0.282571,0.373107,0,0.270859,14.55239,3.135678,0.127062,7.122758,
27.5,1.552497,2.959727,15.1257,51.90286,0.221155,0.471961,0,0.171136,14.17007,3.078419,0.154384,6.824936,
28,1.929219,2.879669,15.165,51.93162,0.212553,0.389929,0,0.284787,14.22764,3.17447,0.123647,6.832001,
28.5,2.214795,2.759332,15.16354,51.64388,0.224548,0.500821,0,0.232346,13.99871,3.175419,0.06003,6.572865,
29,2.282581,2.788899,15.27398,51.94756,0.088413,0.318768,0,0.256355,14.04379,3.142998,0.163618,6.538213,
29.5,2.341924,2.647903,15.4486,51.76489,0.246619,0.403386,0,0.23214,13.78385,3.061653,0.193577,6.628762,
30,2.394013,2.815034,15.24744,51.84681,0.142116,0.444773,0,0.243619,13.8846,3.095729,0.118978,6.380342,
30.5,2.313573,3.134486,15.02507,51.14715,0.210541,0.51565,0,0.255228,13.69295,3.064337,0.140292,6.535488,
31,2.297637,3.99729,15.08677,51.14254,0.18968,0.356604,0,0.253639,13.23389,3.034688,0.036616,6.436878,
31.5,2.178006,5.740987,14.51817,50.20935,0.152817,0.431519,0,0.210282,12.51956,2.829957,0.151349,6.578679,
32,2.145149,8.854118,13.47435,48.53023,0.150563,0.362943,0,0.21773,11.16048,2.57368,0.197898,7.26112,
32.5,1.472062,18.5742,10.76167,45.83587,0.129273,0.309561,0,0.171142,7.740267,2.105505,0.185998,10.81713,
33,0.495095,38.23375,4.217395,42.90926,0.02421,0.147911,0,0.076327,2.772028,0.601489,0.221132,12.58405,
33.5,0.185652,42.71948,2.12313,41.0317,0.039866,0.151647,0,0.027464,1.28687,0.188114,0.190347,12.17054,
34,0.070899,45.04223,0.803075,40.32592,-0.058548,-0.016608,0,0.030401,0.592505,0.091585,0.147023,12.06402,
34.5,-0.068336,46.05122,0.517634,39.97779,0.091404,-0.018569,0,0.002885,0.444573,0.077506,0.215006,11.7265,
35,-0.00459,46.20508,0.326233,39.84983,-0.028372,-0.002558,0,-0.008305,0.319496,-0.043606,0.18407,11.61069,
35.5,-0.015965,46.50035,0.304727,39.97747,-0.010036,0.02683,0,0.004764,0.280757,0.031464,0.185683,11.75628,
36,-0.03641,46.1455,0.256026,39.57483,0.027752,0.010181,0,0.027161,0.288876,-0.014997,0.142494,11.61137,
36.5,-0.068793,46.37669,0.246478,39.77784,0.024321,-0.009518,0,0.02307,0.285381,0.07214,0.179224,11.6111,
