Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,0.011693,46.74616,0.457001,40.02489,-0.053755,-0.020805,0,-0.018345,0.354249,0.093042,0.126585,11.12778,
0.500000000000001,-0.032373,46.69776,0.382954,39.9271,-0.026223,0.029403,0,-0.003848,0.337577,0.038652,0.179561,11.06162,
0.999999999999999,-0.031828,46.6319,0.483011,40.21871,0.089969,-0.001417,0,-0.000823,0.370979,0.05048,0.149968,11.0003,
1.5,-0.011728,46.42019,0.374909,39.98664,0.015975,0.103027,0,0.035085,0.360795,0.067157,0.128395,10.9603,
2,-0.084688,46.51784,0.291523,39.99113,0.003079,0.021815,0,0.036594,0.390706,0.077593,0.130083,11.17309,
2.5,-0.028793,46.93984,0.438023,40.01432,-0.051726,0.073715,0,0.020245,0.410645,-0.008234,0.152174,11.07297,
3,-0.033207,46.69617,0.384648,40.26166,0.040135,-0.010324,0,0.019971,0.379387,0.122649,0.135684,11.02285,
3.5,0.016282,46.87246,0.374742,40.103,-0.063633,0.057224,0,0.036047,0.409668,-0.001307,0.159009,10.92698,
4,-0.055795,46.6194,0.450274,39.83418,0.064431,0.001977,0,0.000654,0.412858,0.080098,0.068405,11.11274,
4.5,-0.04963,46.61395,0.472343,39.99183,-0.012511,-0.113693,0,-0.022362,0.405451,0.117984,0.228993,11.10918,
5,-0.018002,46.10919,0.471404,40.05677,0.050625,0.04262,0,0.022739,0.414024,0.100064,0.113921,11.07539,
5.5,-0.053799,45.8364,0.720566,39.94986,0.008606,0.09284,0,0.017351,0.512599,0.052049,0.159385,11.37381,
6,0.187694,44.14257,1.3871,40.24051,0.078454,-0.0188,0,0.051451,0.725989,0.122328,0.183212,12.15004,
6.5,0.372245,40.34491,2.757739,40.73206,0.030264,0.066667,0,0.064408,1.33948,0.259813,0.189916,13.34078,
7,1.255014,22.81851,7.919695,42.61675,0.157381,0.166414,0,0.272593,4.241636,1.357286,0.218964,11.83032,
7.5,1.797894,12.2057,11.00442,43.64365,0.198885,0.231815,0,0.401447,7.739233,1.991874,0.074786,8.481557,
8,2.043772,7.384883,12.72573,45.4823,0.23974,0.225407,0,0.567942,9.709674,2.59264,0.034085,7.011753,
8.5,2.167613,4.930522,13.75989,47.5465,0.203083,0.270963,0,0.609945,11.05932,2.947074,0.118486,6.308244,
9,2.27266,3.652317,14.66118,49.01083,0.173599,0.382907,0,0.572026,11.89888,3.001356,0.103785,5.8595,
9.5,2.152316,2.993214,15.3548,50.17743,0.184731,0.406801,0,0.570304,12.39876,3.133288,0.05486,5.870258,
10,2.312851,2.873028,15.59345,51.09574,0.307318,0.298263,0,0.520226,12.73004,3.239565,0.132196,5.958965,
10.5,2.122664,2.930097,15.59724,51.2496,0.263628,0.33474,0,0.563606,12.78004,3.156407,0.069827,5.941923,
11,2.159095,3.014285,15.6246,51.5967,0.273483,0.298235,0,0.508185,12.75291,3.231043,0.146742,5.982788,
11.5,2.150024,3.063828,15.56903,51.88279,0.234237,0.29594,0,0.476529,12.90393,3.211885,0.141955,6.209572,
12,2.01075,3.100085,15.57009,51.70723,0.287943,0.353391,0,0.442502,13.09579,3.197221,0.110449,6.21433,
12.5,2.05156,3.312516,15.54223,51.95948,0.210785,0.398715,0,0.465191,12.96597,3.040485,0.112027,6.283201,
13,2.026482,3.322994,15.52863,51.64454,0.240841,0.380986,0,0.518027,12.94654,3.285101,0.095415,6.26028,
13.5,2.037112,3.381462,15.4183,51.64737,0.265774,0.447226,0,0.474803,12.99104,3.243085,0.058303,6.379563,
14,1.985552,3.448622,15.36553,51.72388,0.199309,0.362138,0,0.524301,13.13491,3.155017,0.162026,6.333729,
14.5,1.99018,3.525419,15.29807,51.69802,0.226353,0.368108,0,0.444758,13.26513,3.149307,0.178562,6.455606,
15,2.030719,3.527499,15.31819,51.43193,0.326422,0.379318,0,0.495478,13.11817,3.126874,0.14833,6.486645,
15.5,2.026116,3.560396,15.32815,51.41985,0.261927,0.358043,0,0.475032,13.14377,3.243174,0.152819,6.639902,
16,1.890991,3.590161,15.19201,51.14703,0.290396,0.335878,0,0.454031,13.01911,3.149654,0.149883,6.466667,
16.5,1.947046,3.652181,15.10735,51.38561,0.199634,0.33488,0,0.48456,13.18487,3.056708,0.125462,6.590117,
17,2.042884,3.644186,15.205,51.27974,0.246981,0.402107,0,0.484296,13.09834,3.209527,0.138993,6.690212,
17.5,1.981624,3.722621,15.19499,51.55029,0.230962,0.341314,0,0.49967,13.10276,3.14116,0.170483,6.564852,
18,1.981015,3.739838,15.26841,51.60957,0.274781,0.375983,0,0.460553,13.23427,3.051388,0.145328,6.660901,
18.5,1.981064,3.78877,15.05196,51.55413,0.200149,0.316778,0,0.419535,13.18522,3.254554,0.151528,6.685714,
19,1.905381,3.745444,15.06838,50.85136,0.246985,0.374898,0,0.462386,13.23816,3.229578,0.150689,6.780028,
19.5,2.046171,3.855495,15.08693,51.23045,0.257541,0.269854,0,0.50865,13.15498,3.197719,0.132829,6.884431,
20,1.991492,3.863595,15.33209,51.43552,0.292515,0.293822,0,0.507188,13.37159,3.242762,0.162242,6.830066,
