Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,0.065735,45.03191,0.27392,39.91599,-0.067676,-0.118005,0,-0.014296,0.413475,0.049996,0.228595,13.98009,
0.500000000000018,-0.059351,44.95025,0.335715,39.73911,0.036493,-0.001005,0,-0.013176,0.470046,0.049285,0.223806,13.65804,
0.999999999999993,-0.004404,45.00978,0.271268,39.65219,0.012886,0.056028,0,-0.022361,0.473785,0.038467,0.183493,13.78712,
1.50000000000001,-0.016643,44.79935,0.256,39.67284,-0.011523,0.007047,0,0.076849,0.584282,-0.061128,0.205526,13.6428,
2.00000000000003,-0.02464,44.99662,0.34111,39.84673,0.058695,-0.024416,0,0.042082,0.609904,0.068984,0.169228,13.69346,
2.49999999999998,-0.02355,44.80693,0.261483,39.75656,-0.034964,-0.044367,0,0.128045,0.560595,-0.028531,0.180432,13.53207,
3,-0.079554,44.74484,0.281635,39.90019,0.062192,-0.022921,0,0.07585,0.468612,-0.033051,0.230229,13.74185,
3.49999999999998,-0.037393,44.69039,0.371473,39.58478,0.004023,-0.049607,0,0.032128,0.493835,0.028679,0.219645,13.71736,
3.99999999999999,-0.047111,45.02762,0.26641,39.63214,-0.02799,0.05067,0,-0.00156,0.454741,0.054982,0.264022,13.90246,
4.50000000000001,0.023784,44.70705,0.334034,39.73977,-0.001689,0.038374,0,0.011323,0.460058,-0.03837,0.135187,13.73831,
4.99999999999999,-0.027118,44.81767,0.291112,39.76944,0.031236,-0.018811,0,0.020998,0.404402,0.024947,0.239031,13.86783,
5.50000000000001,-0.028874,44.55996,0.29991,39.66997,-0.029071,-0.019403,0,-0.010998,0.442172,-0.0211,0.219819,13.72342,
6.00000000000002,0.037089,44.70996,0.398786,39.61246,-0.106276,0.023711,0,0.045363,0.56995,0.017708,0.276272,13.78592,
6.5,0.111276,44.81911,0.302412,39.88479,-0.049067,0.026195,0,0.014888,0.56105,0.014023,0.202648,13.66298,
7.00000000000002,-0.052354,45.26937,0.331908,39.70065,0.022905,-0.066555,0,0.01332,0.512809,0.004872,0.234079,13.80392,
7.50000000000001,0.015529,44.78767,0.236581,39.77442,-0.026916,-0.005575,0,0.030146,0.453754,0.025236,0.191074,13.833,
7.99999999999998,0.118968,44.65663,0.350448,39.55414,-0.01311,0.111976,0,-0.009868,0.46345,-0.040219,0.220095,13.84256,
8.5,0.127748,44.92594,0.318542,39.97393,-0.04911,0.06225,0,0.036306,0.599221,-0.04362,0.269324,13.87922,
8.99999999999998,0.090155,44.81448,0.289736,40.01842,-0.009005,0.007356,0,0.053548,0.621017,0.035094,0.27493,13.77138,
9.5,0.27697,44.55327,0.364517,39.47586,-0.031914,0.02261,0,0.125371,0.802944,0.015243,0.152864,13.75388,
10,0.221406,44.99052,0.297252,39.79251,-0.024278,0.011277,0,0.057685,0.687835,-0.079608,0.22101,13.6228,
10.5,-0.004794,44.98609,0.25595,39.76308,-0.080248,0.041575,0,0.030775,0.558518,0.043251,0.235387,13.90463,
11,-0.029557,44.45155,0.381454,39.9058,-0.035493,-0.020086,0,0.022651,0.426375,-0.007357,0.204447,13.55795,
11.5,-0.023473,45.02422,0.252888,39.75703,0.017226,0.01367,0,-0.001931,0.479069,-0.010207,0.229767,13.88663,
12,-0.055037,45.22649,0.28975,39.90155,-0.001709,-0.074397,0,-0.024278,0.468663,0.025389,0.215426,13.88765,
12.5,0.070242,45.13177,0.389344,39.86275,0.038399,0.07051,0,0.012782,0.469779,0.024047,0.195804,13.84692,
13,0.026817,44.87648,0.373314,39.55388,-0.043654,0.00317,0,0.029895,0.503245,0.019501,0.174576,13.93185,
13.5,-0.039977,44.73455,0.367428,39.5644,0.048432,0.009626,0,0.006457,0.464396,-0.015999,0.237123,13.71563,
14,-0.014842,45.03185,0.234671,39.63738,0.094702,-0.003981,0,0.015909,0.482144,0.00367,0.360627,13.84361,
14.5,-0.044015,44.91711,0.309825,39.65687,-0.028357,0.031135,0,0.000925,0.482636,0.020645,0.233669,13.57975,
15,-0.032464,45.00982,0.321248,39.7813,-0.051106,0.002224,0,0.054238,0.471248,-0.034128,0.191798,13.70981,
15.5,-0.009089,44.80594,0.397016,39.54193,-0.020173,0.031936,0,0.003351,0.50641,-0.013746,0.219361,13.70486,
16,-0.020863,45.0082,0.351219,39.79102,-0.058552,-0.007759,0,0.021295,0.481806,0.042854,0.21279,14.00619,
16.5,0.022609,44.39587,0.254443,39.68131,-0.026381,0.01909,0,0.02184,0.445653,0.003093,0.227081,13.95272,
17,-0.051684,44.53254,0.291596,39.95765,-0.004564,-0.048277,0,0.044997,0.503757,0.052496,0.19499,14.18353,
17.5,-0.017201,44.41093,0.371989,39.82671,0.013817,-0.070308,0,0.008619,0.515437,0.084929,0.220317,14.22912,
18,-0.04575,44.3424,0.369446,39.80468,-0.047519,0.075303,0,0.034126,0.474773,0.085153,0.161618,14.39037,
18.5,-0.040499,43.86517,0.360144,40.11414,-0.020543,-0.011839,0,-0.0144,0.52307,0.052241,0.162078,14.62498,
