Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
11,0.534561,3.204001,16.35853,54.23575,0.239546,0.374083,0,0.463122,13.71487,2.778031,0.170038,6.92943,
11.5,0.539174,3.337704,16.47136,54.65659,0.14255,0.391489,0,0.442349,13.77225,2.705816,0.170977,6.790489,
12,0.491515,3.336818,16.48977,54.74706,0.252285,0.332681,0,0.459765,13.80735,2.800308,0.116022,6.775373,
12.5,0.648481,3.387386,16.52063,54.4867,0.31869,0.416792,0,0.429164,13.62063,2.742745,0.165927,6.931554,
13,0.868737,3.442139,16.34751,53.88605,0.211353,0.387896,0,0.424012,13.63756,2.749754,0.093245,6.791542,
13.5,1.111351,3.35527,16.07797,53.26906,0.204898,0.391478,0,0.447304,13.51247,2.774981,0.120721,6.935223,
14,1.445265,3.244653,15.83684,52.5827,0.18678,0.324623,0,0.409496,13.44663,2.740254,0.101873,6.703156,
14.5,1.887217,3.265395,15.66741,52.30183,0.186011,0.258882,0,0.411978,13.21629,2.576818,0.096745,6.677283,
15,2.088698,3.100891,15.58107,51.73877,0.196809,0.363543,0,0.422295,13.30502,2.661514,0.154005,6.572303,
15.5,2.1031,3.153185,15.49639,52.03136,0.127562,0.330802,0,0.432391,13.16535,2.744955,0.140504,6.60459,
16,2.027363,3.085436,15.38606,51.46754,0.235602,0.360657,0,0.407881,13.08353,2.8117,0.160212,6.435199,
16.5,2.126448,3.106605,15.35046,51.74655,0.205672,0.342075,0,0.400732,13.10929,2.720135,0.179201,6.659204,
17,2.228695,3.056723,15.42999,51.65436,0.262013,0.374209,0,0.437959,13.12133,2.772318,0.11067,6.5352,
17.5,2.102827,3.161874,15.57893,51.68418,0.233807,0.423303,0,0.356144,13.1308,2.704045,0.154096,6.635598,
18,2.145864,3.181544,15.42649,51.89424,0.164566,0.375335,0,0.412042,13.14443,2.677732,0.082125,6.635146,
18.5,2.08155,3.093804,15.40087,51.99492,0.227589,0.406811,0,0.405506,12.98574,2.741907,0.06619,6.571939,
19,2.16943,3.106896,15.27843,51.61686,0.299366,0.302572,0,0.404164,13.16786,2.622417,0.184771,6.361189,
19.5,2.122006,3.053232,15.53269,51.33835,0.22223,0.393592,0,0.411715,13.19605,2.781161,0.104052,6.497371,
20,2.195628,3.074818,15.20611,51.7782,0.176734,0.323276,0,0.441161,13.06566,2.743242,0.044899,6.46697,
20.5,2.212419,2.949764,15.39183,51.62697,0.3046,0.383657,0,0.435303,13.10644,2.675485,0.111456,6.381855,
21,2.131676,3.082717,15.54735,51.72669,0.198853,0.364309,0,0.366219,13.08853,2.694974,0.110279,6.391259,
21.5,2.145648,2.973081,15.60162,51.96872,0.055999,0.402667,0,0.374182,13.05845,2.642867,0.083164,6.393225,
22,2.105586,3.020382,15.50516,51.8316,0.293051,0.323106,0,0.404976,13.05206,2.76262,0.107996,6.296389,
22.5,2.139543,2.885816,15.48519,52.05887,0.281477,0.405414,0,0.452084,13.05166,2.725861,0.079292,6.195649,
23,2.295199,2.83544,15.56457,51.99902,0.227964,0.304159,0,0.467034,12.96519,2.715065,0.141856,6.246728,
23.5,2.284538,2.875781,15.69978,51.81531,0.238759,0.395903,0,0.457796,12.88332,2.738415,0.094162,6.277438,
24,2.308785,2.951276,15.81048,51.88586,0.295519,0.325895,0,0.500586,12.83502,2.736939,0.111226,5.996504,
24.5,2.193219,2.942696,15.66886,51.6852,0.239003,0.307575,0,0.485725,12.62981,2.682937,0.072434,6.214655,
25,2.359984,3.291461,15.90825,51.80975,0.280673,0.352054,0,0.466417,12.17213,2.697524,0.164803,6.127026,
25.5,2.334911,4.208784,15.50909,51.80244,0.268639,0.402601,0,0.428665,11.51987,2.394654,0.117467,6.573763,
26,2.141843,5.701844,14.91867,50.82082,0.228286,0.317428,0,0.389856,10.43705,2.109352,0.107873,7.282751,
26.5,2.175989,8.405428,14.09712,50.14108,0.151077,0.250704,0,0.358764,8.867133,1.859265,0.111186,8.47273,
27,1.834666,13.03221,12.41918,48.42784,0.117572,0.213738,0,0.273188,6.883844,1.508899,0.154859,10.06548,
27.5,1.297611,20.90228,9.277277,45.83125,0.129579,0.170315,0,0.186927,4.191673,1.026948,0.121604,12.45889,
28,0.514374,34.67104,4.319996,42.55125,0.041435,0.020236,0,0.042699,1.524844,0.433046,0.227123,15.193,
28.5,0.208895,41.34378,1.707151,40.3131,-0.032017,-0.004445,0,-0.004382,0.679824,0.114132,0.216902,14.06661,
29,0.049561,43.61011,0.878882,39.84594,0.007555,0.062396,0,-0.010144,0.413228,-0.023482,0.180121,13.1579,
29.5,-0.058383,44.30753,0.536015,39.59755,-0.067797,-0.018241,0,0.024932,0.365582,0.018802,0.196874,12.76745,
30,-0.012363,44.99872,0.405177,39.74977,0.025826,-0.04987,0,0.024736,0.368431,0.009993,0.177903,12.3244,
30.5,-0.014705,45.27744,0.46458,39.48378,-0.078302,-0.071011,0,0.021068,0.342774,0.009065,0.163448,12.36548,
31,-0.097821,45.47286,0.437662,39.33274,0.058772,-0.004376,0,0.02119,0.338725,0.065233,0.148387,12.25675,
31.5,-0.090969,45.67593,0.409582,39.61418,-0.004349,0.055944,0,0.005096,0.352716,-0.007331,0.118754,12.2866,
32,-0.051539,45.55363,0.391456,39.57246,-0.004297,0.026237,0,-0.01701,0.342206,0.038239,0.202375,12.2266,
32.5,-0.036403,45.76971,0.350542,39.55286,-0.032897,0.034286,0,0.00901,0.338698,-0.027389,0.242363,12.05686,
33,-0.006852,45.69956,0.410268,39.49773,-0.019843,-0.029594,0,0.036133,0.299471,0.052226,0.227586,12.15926,
