Distance (µm),Mg Ox%,Al Ox%,Si Ox%,Ca Ox%,Ti Ox%,Cr Ox%,Mn Ox%,Fe Ox%,
0,29.12879,1.948578,54.41182,2.241939,0.310479,0.469546,0.292207,11.19664,
2.00000000000001,29.06343,1.869727,54.56519,2.277934,0.259784,0.473754,0.247565,11.24262,
3.99999999999999,28.97785,1.999427,54.47854,2.306511,0.319403,0.439995,0.206932,11.27135,
5.99999999999999,29.02867,1.801178,54.59666,2.272222,0.369868,0.453767,0.256777,11.22085,
7.99999999999998,29.10662,1.908319,54.63278,2.212965,0.33978,0.419988,0.301711,11.07784,
9.99999999999998,29.03048,1.880373,54.74223,2.221893,0.20999,0.438517,0.234451,11.24206,
12,29.00935,1.972345,54.41616,2.270294,0.28609,0.499682,0.242284,11.3038,
14,28.95296,2.008427,54.59449,2.26152,0.355138,0.474337,0.166577,11.18655,
16,28.97263,2.176534,54.24449,2.282739,0.319836,0.477912,0.187337,11.33852,
18,28.71795,2.126689,54.58357,2.389204,0.318192,0.468022,0.22588,11.1705,
20,28.71964,2.17002,54.2813,2.288962,0.344014,0.489733,0.270511,11.43582,
22,28.68897,2.15996,54.43864,2.293232,0.380466,0.453669,0.310749,11.27432,
24,28.79708,2.100546,54.1886,2.365062,0.401742,0.492747,0.309324,11.3449,
26,28.92068,2.092159,54.2139,2.348062,0.350827,0.484814,0.255913,11.33365,
28,28.7563,2.039729,54.23312,2.382655,0.370386,0.587312,0.201271,11.42922,
30,28.82587,2.217443,54.14166,2.392642,0.361914,0.498848,0.228942,11.33269,
32,28.67694,2.237266,54.11541,2.363394,0.306207,0.5728,0.256616,11.47136,
34,28.86359,2.212662,54.09321,2.390783,0.391686,0.447649,0.254202,11.34622,
36,28.71348,2.231282,54.26627,2.374087,0.366923,0.477174,0.282201,11.28858,
38,28.66429,2.239397,54.11709,2.456036,0.292819,0.552847,0.296554,11.38097,
40,28.58662,2.216882,54.24871,2.503185,0.303281,0.479682,0.202755,11.45887,
42,28.7096,1.9227,54.4013,2.609374,0.256246,0.384009,0.266304,11.45047,
44,28.55506,1.988,54.50883,2.384002,0.262391,0.396347,0.311333,11.59404,
46,28.27376,1.958506,54.30611,2.221666,0.347994,0.324809,0.328036,12.23911,
48,27.92938,1.977209,53.96444,2.320745,0.414133,0.269976,0.308994,12.81512,
50,27.70857,2.016137,53.99615,2.288222,0.38658,0.238297,0.288845,13.07719,
52,27.79262,1.951323,53.9277,2.249291,0.364654,0.271931,0.323685,13.1188,
54,27.7996,1.917642,54.05368,2.271783,0.379653,0.213679,0.229577,13.13438,
56,27.76035,1.991686,53.95803,2.293724,0.441566,0.232655,0.27253,13.04946,
58,27.66462,1.968141,53.91918,2.317079,0.434088,0.24222,0.335421,13.11925,
60,27.5753,1.98344,54.00385,2.291871,0.431376,0.271851,0.274725,13.1676,
62,27.7464,1.998863,53.82818,2.289212,0.492109,0.184119,0.310124,13.15099,
64,27.67295,2.077461,54.10268,2.398204,0.354568,0.182793,0.234523,12.97682,
66,27.42352,2.138607,53.9253,2.510014,0.501594,0.27202,0.329578,12.89936,
68,27.68095,2.051326,53.90065,2.410229,0.385064,0.234059,0.231562,13.10616,
70,27.71795,2.07677,53.96485,2.511048,0.36739,0.211873,0.293845,12.85627,
72,27.78935,2.184666,53.76177,2.477617,0.387065,0.311585,0.245698,12.84224,
74,27.71151,2.046855,53.99432,2.54943,0.370258,0.245558,0.255999,12.82607,
76,27.56212,2.185027,53.89027,2.666097,0.4192,0.334303,0.213912,12.72907,
78,27.40632,2.280212,53.65912,2.793218,0.43104,0.366818,0.28381,12.77946,
80,27.9846,1.904591,54.0397,2.500662,0.396193,0.243322,0.314834,12.61608,
82,28.80791,1.254584,54.86447,2.163954,0.263673,0.187913,0.278108,12.1794,
84,28.84241,1.273387,54.64669,2.211175,0.29309,0.133489,0.300967,12.29879,
86,28.74427,1.176216,54.93847,2.130773,0.194836,0.208518,0.261953,12.34497,
88.0000000000001,28.71518,1.252596,54.95346,2.181652,0.244689,0.159155,0.280169,12.2131,
90,28.6487,1.284314,55.00024,2.175592,0.159971,0.228588,0.299388,12.20319,
92,28.7732,1.266123,54.84833,2.171299,0.246978,0.131863,0.27255,12.28965,
94,28.67219,1.371513,54.47316,2.216653,0.327204,0.160585,0.341399,12.4373,
96,28.02188,1.935126,54.13386,2.341697,0.407713,0.263378,0.24248,12.65387,
98,27.55544,2.172136,53.68435,2.797523,0.412673,0.328548,0.294558,12.75476,
100,27.49518,2.21432,53.73882,2.771848,0.410565,0.410838,0.339249,12.61918,
102,27.49516,2.081682,53.92697,2.772132,0.436899,0.33495,0.217709,12.73451,
104,27.53867,2.171874,53.61398,2.828874,0.388697,0.312551,0.331462,12.81389,
106,27.51342,2.119741,53.70513,2.827705,0.513507,0.406178,0.260361,12.65397,
108,27.41109,2.120122,53.80165,2.908393,0.428099,0.264848,0.220542,12.84525,
110,27.4544,2.082731,53.56152,2.832141,0.42605,0.361676,0.341955,12.93954,
112,27.43317,2.245366,53.77957,2.830785,0.364944,0.331934,0.27747,12.73677,
114,27.40315,2.26973,53.8,2.936838,0.404215,0.270379,0.221252,12.69444,
116,27.42067,2.277363,53.61214,2.892495,0.405262,0.290784,0.29074,12.81054,
118,27.33483,2.252639,53.66124,2.96269,0.40663,0.290498,0.273871,12.81759,
120,27.46895,2.254551,53.56251,2.695449,0.478157,0.300478,0.212023,13.02789,
122,27.43558,2.152138,53.82423,2.773098,0.454173,0.273485,0.218424,12.86888,
124,27.8936,2.168181,53.84259,2.691514,0.416246,0.348419,0.231619,12.40784,
126,28.0043,2.146552,54.25454,2.75997,0.349736,0.554695,0.245564,11.68464,
