Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
0,38.16217,48.17579,2.135004,0.242307,18.21775,0.132125,
0.549999999999993,42.00562,44.06909,0.888158,0.313177,19.08413,0.156888,
1.10000000000001,43.0471,41.75764,0.425538,0.170017,18.95643,0.233363,
1.65,42.93472,40.52287,0.405306,0.285846,18.81356,0.160752,
2.19999999999999,42.97199,40.09258,0.295616,0.31712,18.4345,0.238489,
2.75000000000001,42.94196,39.69434,0.299067,0.295444,18.5423,0.137833,
3.3,42.9771,39.87806,0.359519,0.275034,18.44262,0.207592,
3.84999999999999,42.93812,39.66073,0.283978,0.320441,18.15541,0.161814,
4.40000000000001,43.22136,39.85713,0.288635,0.178571,18.30641,0.160374,
4.95,43.24547,39.76353,0.308773,0.253517,18.01927,0.157069,
5.49999999999999,43.47675,39.73019,0.306243,0.313331,17.73001,0.292616,
6.04999999999999,43.73828,39.64428,0.328006,0.198006,17.6636,0.177709,
6.6,43.75925,39.94218,0.27636,0.195253,17.74429,0.148437,
7.14999999999999,44.00574,39.7453,0.2924,0.290428,17.35948,0.210216,
7.69999999999999,43.63501,39.926,0.349541,0.165778,17.27097,0.194913,
8.25,43.99487,39.79377,0.254369,0.210556,17.30925,0.199251,
8.79999999999999,43.87223,40.11457,0.281259,0.24033,17.36285,0.339889,
9.34999999999999,43.82103,39.80458,0.275041,0.204901,17.00043,0.245368,
9.9,43.98101,39.62761,0.291043,0.248898,17.24203,0.35947,
10.45,44.02657,39.82139,0.246505,0.176381,17.55602,0.229734,
11,43.90193,39.88631,0.294247,0.235128,17.10971,0.266149,
11.55,43.98466,39.72511,0.264593,0.254104,17.07555,0.237806,
12.1,43.84439,40.12467,0.317592,0.300436,17.11249,0.215068,
12.65,44.14542,39.82249,0.238614,0.276811,17.05861,0.333167,
13.2,44.1216,39.63535,0.270447,0.313557,17.41562,0.238034,
13.75,44.06789,40.09725,0.280361,0.261682,17.31985,0.324133,
14.3,43.74239,39.97307,0.286851,0.260657,17.11594,0.365569,
14.85,43.96598,39.7245,0.269693,0.235985,17.28069,0.423904,
15.4,44.09046,39.95243,0.277084,0.154436,17.30722,0.358675,
15.95,43.93043,39.83548,0.269543,0.29219,17.15875,0.343572,
16.5,44.18411,39.85301,0.259014,0.204488,17.14428,0.29409,
17.05,43.92164,39.80197,0.238267,0.284748,17.01746,0.32036,
17.6,43.93336,39.47548,0.240101,0.2656,17.17401,0.327212,
18.15,44.07813,39.88815,0.257765,0.29316,17.34651,0.234381,
18.7,44.1684,39.77385,0.271031,0.222089,17.15904,0.420857,
19.25,43.96701,40.1007,0.259672,0.203862,17.14622,0.344255,
19.8,43.8354,39.68153,0.223071,0.234287,17.3237,0.355844,
20.35,44.15075,39.65538,0.227101,0.209199,17.26262,0.352263,
20.9,44.22252,39.71945,0.248566,0.318104,17.46765,0.316257,
21.45,43.99422,39.37294,0.272145,0.266585,17.39049,0.317592,
22,43.74463,39.9723,0.264147,0.209068,17.44625,0.331642,
22.55,43.67111,39.5285,0.257837,0.216738,17.27739,0.363051,
