Distance (µm),Mg Ox%,Al Ox%,Si Ox%,Ca Ox%,Ti Ox%,Cr Ox%,Mn Ox%,Fe Ox%,
116,46.20756,0.348642,39.64751,0.226455,0.008548,0.071746,0.219155,13.27037,
118,46.20792,0.335876,39.9859,0.181277,0.050452,0.037624,0.286328,12.91462,
120,46.1744,0.292401,39.73708,0.284724,0.051974,0.045988,0.199045,13.21439,
122,46.20422,0.415326,39.75131,0.183436,0.028253,0.070819,0.170908,13.17574,
124,46.14549,0.380716,39.81047,0.222733,0.047459,0.083317,0.151713,13.15811,
126,45.97165,0.316706,39.79569,0.240228,0,0.134921,0.150222,13.39059,
128,45.68769,0.317041,39.88926,0.25611,0,0.091991,0.15108,13.60681,
130,45.58923,0.360686,39.50623,0.20579,0.055866,0.049695,0.246848,13.98565,
132,45.18273,0.400422,39.23603,0.245515,0.005348,0.066388,0.191131,14.67244,
134,44.53365,0.393416,39.21165,0.240688,0.022179,0.116506,0.247543,15.23437,
136,43.80505,0.38368,39.45127,0.222015,0.031714,0.033444,0.220693,15.85213,
138,43.29665,0.391352,38.87054,0.273169,0.074706,0.056183,0.276918,16.76048,
140,42.747,0.380907,38.93909,0.255017,0.002857,0.060853,0.16185,17.45243,
142,42.59257,0.390723,38.76262,0.228524,0.049553,0.039714,0.240677,17.69561,
144,42.43462,0.361214,39.00203,0.241175,0.017403,0.08896,0.246381,17.60822,
146,42.18615,0.398457,39.11514,0.278185,0,0,0.218064,17.80402,
148,42.18577,0.432421,38.7746,0.28363,0.008497,0.040526,0.223001,18.05154,
150,42.03788,0.36412,38.75247,0.308982,0,0.068412,0.233023,18.23512,
152,42.13278,0.379278,38.7933,0.314415,0.011817,0.017289,0.255552,18.09558,
154,41.85275,0.428302,38.7823,0.340879,0.093146,0,0.288799,18.21383,
156,41.67004,0.466702,38.68589,0.299509,0.041912,0.051595,0.249557,18.53479,
158,41.31501,0.43605,38.59429,0.29085,0.04276,0.03262,0.266442,19.02199,
160,40.97674,0.520469,38.6227,0.286261,0.036609,0.086434,0.288892,19.18188,
162,40.91768,0.495374,38.37445,0.391086,0,0.000296,0.250486,19.57063,
164,40.57324,0.546507,38.63685,0.331882,0.026212,0.07199,0.242279,19.57104,
166,40.72454,0.476309,38.53251,0.339486,0.07481,0.106637,0.318229,19.42748,
168,40.9472,0.484578,38.42951,0.356644,0.012729,0.09178,0.26539,19.41217,
170,40.78215,0.588175,38.64813,0.373677,0.012559,0.057738,0.300155,19.23743,
172,35.44888,2.969249,40.37777,1.414861,0.238256,0.026624,0.321194,19.20316,
174,7.106385,14.08936,52.89273,10.69497,2.380266,0,0.266673,12.56961,
176,6.199007,14.51278,53.92807,11.08729,2.147663,0,0.232441,11.89275,
