Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
0,12.91868,42.07412,7.122663,0.190594,12.69353,0.004667,
0.500000000000006,28.91179,41.01274,3.0633,0.236526,16.9944,0.021156,
0.999999999999995,37.48894,39.54576,1.078837,0.160028,18.63358,0.188867,
1.5,39.77278,38.55442,0.597928,0.222879,18.94128,0.269274,
2.00000000000001,40.76477,38.46247,0.401294,0.2609,18.80729,0.189869,
2.5,41.26969,38.50769,0.326049,0.257039,18.65379,0.169231,
3,41.20934,38.41693,0.344531,0.261433,18.53635,0.146146,
3.50000000000001,41.3559,38.42784,0.345249,0.276646,18.17027,0.131701,
4,41.56197,38.87132,0.279855,0.233349,18.44567,0.286786,
4.5,41.61411,38.31849,0.293447,0.246383,18.37708,0.258328,
5.00000000000001,41.82049,38.58077,0.306026,0.282152,18.27172,0.292488,
5.5,41.9903,38.511,0.255731,0.241642,18.35614,0.281743,
6,41.75047,38.86603,0.242723,0.222841,18.09483,0.220126,
6.50000000000001,42.04119,38.8631,0.322224,0.246385,17.98544,0.28371,
7,42.12836,38.61594,0.31902,0.279031,17.9569,0.243998,
7.5,42.10199,38.60915,0.306789,0.188959,17.92828,0.157766,
8.00000000000001,42.56753,38.6972,0.309679,0.21717,17.82875,0.271771,
8.5,42.4502,38.88117,0.304163,0.262486,17.92144,0.15876,
9.00000000000001,42.44252,38.68345,0.297355,0.157262,17.81667,0.286494,
9.50000000000001,42.62207,38.73034,0.279766,0.292658,17.55585,0.198504,
10,42.69261,38.7542,0.271799,0.20732,17.63197,0.188598,
10.5,42.55704,38.68419,0.241733,0.240309,17.45985,0.218231,
11,42.78791,38.96043,0.286884,0.281719,17.29456,0.148956,
11.5,42.65136,38.88647,0.302921,0.260908,17.26731,0.258428,
12,42.71115,39.10497,0.215783,0.233443,17.03699,0.181386,
12.5,42.98367,38.78102,0.247487,0.278903,17.4043,0.199951,
13,42.98599,38.89997,0.160245,0.298876,17.16668,0.321042,
13.5,43.27257,38.88809,0.228551,0.220267,17.08687,0.190873,
14,43.39632,38.90365,0.194405,0.168977,17.06945,0.283771,
14.5,43.03585,39.04576,0.195932,0.229541,16.87159,0.224207,
15,43.19431,39.15766,0.252658,0.271175,16.94142,0.263455,
15.5,43.58765,38.9511,0.227333,0.195374,16.73699,0.248886,
16,43.54062,38.78341,0.220218,0.180554,16.87288,0.255482,
16.5,43.40868,39.26302,0.252941,0.186464,16.53428,0.289981,
17,43.45718,38.79787,0.211858,0.272442,16.58503,0.193288,
17.5,43.46283,38.83468,0.22099,0.27111,16.55674,0.331478,
18,43.58342,39.03716,0.208042,0.320282,16.24019,0.286773,
18.5,43.93705,39.07618,0.237483,0.234706,16.33665,0.294402,
19,43.74417,39.06664,0.206536,0.237757,16.3791,0.220909,
19.5,43.68531,38.91432,0.222728,0.210476,16.14572,0.255598,
20,43.82796,39.09064,0.210595,0.211145,16.07871,0.27335,
20.5,44.04749,39.27805,0.223792,0.190158,16.15361,0.313712,
21,44.07037,39.25763,0.248994,0.208607,16.13125,0.213075,
21.5,43.99784,39.25031,0.230054,0.23572,16.00542,0.170544,
22,44.09903,39.01836,0.182871,0.24236,15.92565,0.32571,
22.5,44.48422,39.2467,0.206186,0.221267,15.80872,0.305506,
23,44.14101,39.31583,0.208159,0.233553,15.65182,0.319039,
23.5,44.33115,39.42299,0.205091,0.230916,15.73083,0.340497,
24,44.46778,39.56591,0.222265,0.274844,15.71053,0.258884,
24.5,44.44995,39.39029,0.18049,0.202862,15.46767,0.313958,
25,44.32518,39.44203,0.206564,0.227316,15.4697,0.218176,
25.5,44.41624,39.01374,0.228287,0.246806,15.28314,0.355475,
26,44.56719,39.21257,0.247561,0.165285,15.25116,0.337944,
26.5,44.62006,39.26197,0.229876,0.212315,15.27958,0.291909,
27,44.86545,39.31595,0.220966,0.24446,15.46062,0.326766,
27.5,44.5082,39.35382,0.173284,0.171654,15.24369,0.317998,
28,44.44953,39.61211,0.171562,0.180864,14.98529,0.212383,
28.5,44.84407,39.12143,0.165836,0.197279,15.08958,0.293172,
29,44.89157,39.49195,0.19986,0.203758,15.07152,0.402272,
29.5,44.70609,39.30326,0.200124,0.21985,15.15789,0.313413,
30,44.76684,39.27258,0.240912,0.197591,14.82412,0.346737,
30.5,44.88658,39.30249,0.168998,0.195527,14.85814,0.2863,
31,45.1037,39.32973,0.222213,0.129884,14.7771,0.245495,
31.5,44.92858,39.60968,0.166275,0.148045,15.02158,0.218502,
32,44.93121,39.31695,0.181265,0.228538,14.72271,0.183418,
32.5,45.29015,39.45769,0.19955,0.191673,14.8095,0.325327,
33,45.10412,39.61495,0.157361,0.186225,14.66277,0.314731,
33.5,45.1856,39.62423,0.191661,0.213125,14.56593,0.250091,
34,45.34948,39.50819,0.132971,0.231023,14.51199,0.40546,
34.5,45.33982,39.60867,0.206256,0.223696,14.58638,0.273946,
35,45.50697,39.63499,0.242783,0.166064,14.65569,0.277062,
35.5,45.49075,39.61039,0.216207,0.231196,14.71957,0.277647,
36,45.4133,39.62325,0.165399,0.19608,14.17394,0.301932,
36.5,45.58553,39.54,0.155519,0.221105,14.51949,0.431701,
37,45.5727,39.75024,0.221787,0.129704,14.21546,0.33879,
37.5,45.45039,39.28134,0.21158,0.194952,14.26694,0.173735,
38,45.80478,39.67328,0.188451,0.191923,14.22071,0.421627,
38.5,45.66885,39.69725,0.200582,0.214241,14.33233,0.314765,
39,45.65219,39.57402,0.217063,0.177642,14.14601,0.363899,
39.5,45.79917,39.4833,0.208804,0.179357,14.18976,0.383517,
40,45.75179,39.60681,0.180651,0.217552,14.04507,0.365155,
40.5,45.84752,39.53118,0.232625,0.189082,13.96584,0.335905,
41,45.87096,39.65972,0.19694,0.177498,13.98084,0.311585,
41.5,46.09387,39.86276,0.174069,0.203886,13.79529,0.457467,
42,46.06116,39.71669,0.214373,0.223085,13.98532,0.312329,
42.5,45.90022,39.71446,0.169607,0.084,13.74604,0.409202,
43,45.88715,39.76826,0.19545,0.128719,13.79565,0.281495,
43.5,46.19228,39.55159,0.220754,0.10413,13.87091,0.39542,
44,46.19002,39.60622,0.200775,0.267819,13.51458,0.359518,
44.5,45.95073,39.57865,0.205945,0.272739,13.50266,0.387506,
45,46.31955,39.57047,0.2164,0.18523,13.52053,0.319432,
45.5,46.19762,39.88569,0.149509,0.199756,13.52988,0.36207,
46,46.13892,39.67339,0.189044,0.142821,13.57572,0.418925,
46.5,46.41956,39.79863,0.182965,0.211834,13.46005,0.373467,
47,45.97623,39.6029,0.188794,0.122521,13.21786,0.320211,
47.5,46.26645,39.69639,0.182015,0.171777,13.38186,0.399697,
48,46.27106,39.70156,0.265021,0.173541,13.30689,0.367172,
48.5,46.39568,39.87914,0.155205,0.155191,13.43143,0.380404,
49,46.51834,39.88385,0.169446,0.273442,13.26793,0.423257,
49.5,46.18785,39.87836,0.190302,0.101543,13.24692,0.402199,
50,46.59524,39.83291,0.192382,0.218951,13.37262,0.424328,
50.5,46.55491,39.87711,0.217428,0.184703,13.0932,0.350493,
51,46.4463,39.69982,0.174641,0.183551,13.20069,0.404996,
51.5,46.6422,39.7709,0.202282,0.206803,13.03049,0.323548,
52,46.51799,40.07006,0.222109,0.160289,12.82954,0.408519,
52.5,46.47168,39.80103,0.190979,0.216461,12.94175,0.338737,
53,46.54369,39.99932,0.187436,0.185333,12.98019,0.360056,
53.5,46.81662,39.88799,0.187957,0.176654,12.96523,0.418606,
54,46.8927,39.90557,0.117382,0.151542,12.9824,0.388572,
54.5,46.83247,39.73217,0.226437,0.164147,13.00395,0.340997,
55,46.61176,39.9776,0.249471,0.210151,12.82877,0.390437,
55.5,46.99909,39.94498,0.177255,0.12217,12.96898,0.389263,
56,46.73837,39.94475,0.205599,0.163925,12.76359,0.371934,
56.5,46.81274,40.18941,0.206264,0.102498,12.9124,0.289496,
57,46.74481,39.82814,0.205276,0.257327,12.80531,0.450231,
57.5,46.83743,39.94097,0.208053,0.220269,12.70934,0.379379,
58,46.90195,40.01779,0.21842,0.157023,12.9334,0.385732,
58.5,46.74963,39.8251,0.213312,0.218539,12.66004,0.450334,
59,47.1939,40.01537,0.222358,0.150938,12.69179,0.455583,
59.5,46.95433,40.15194,0.229311,0.17185,12.59837,0.34797,
60,46.95955,40.10949,0.229989,0.213348,12.52014,0.255026,
60.5,47.1549,40.05824,0.14927,0.252419,12.49229,0.353135,
61,47.06773,40.19968,0.179357,0.217512,12.68749,0.391785,
61.5,47.07904,39.75056,0.223106,0.164177,12.57949,0.421752,
62,46.94504,40.04692,0.216799,0.128255,12.44463,0.318152,
62.5,47.15704,40.10079,0.19703,0.198711,12.5085,0.419871,
63,46.94702,39.93662,0.193489,0.17816,12.38659,0.486247,
63.5,47.53259,40.12381,0.228073,0.138237,12.61218,0.367165,
64,47.23935,40.04495,0.175892,0.154666,12.31344,0.448011,
64.5,47.04717,40.17581,0.191634,0.196201,12.61645,0.437425,
65,47.52693,40.10035,0.210457,0.147732,12.49545,0.456789,
65.5,47.01584,40.0089,0.187535,0.216207,12.30307,0.422854,
66,47.38351,40.03848,0.201248,0.15357,12.45304,0.420032,
66.5,47.29563,39.96413,0.231679,0.156122,12.39652,0.377226,
