Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
60,48.19769,40.40299,0.227624,0.175899,11.89571,0.417367,
62,48.06956,40.66521,0.235327,0.234843,11.87574,0.403407,
64,40.43418,34.57225,0.221694,0.102475,10.96738,0.370127,
66,48.06514,40.59909,0.195843,0.143012,11.90458,0.402667,
68,48.02457,40.48129,0.254265,0.149905,12.04315,0.371514,
70,48.19818,40.48774,0.270545,0.187901,12.10978,0.363552,
72,48.17349,40.61607,0.253036,0.184002,12.11357,0.402659,
74,48.08617,40.65112,0.205368,0.182476,12.13607,0.364837,
76,48.03849,40.72966,0.253875,0.116217,12.15312,0.382012,
78,48.43748,40.75134,0.256054,0.178472,12.13534,0.443981,
80,48.19056,40.25066,0.181092,0.122108,12.135,0.344809,
82,47.74324,40.5516,0.215115,0.179912,12.07744,0.375466,
84,48.06711,40.68725,0.24637,0.138956,12.29707,0.393609,
86,47.84153,40.44407,0.189717,0.185534,12.0091,0.331448,
88,47.96873,40.55001,0.259026,0.132796,12.09405,0.36428,
90,47.97115,40.50949,0.226093,0.129306,12.252,0.416497,
92,47.91088,40.17373,0.221951,0.220224,12.2072,0.371586,
94,47.93811,40.99681,0.202282,0.212699,12.29761,0.398286,
96,47.75252,40.50027,0.234735,0.161428,12.37692,0.393304,
98,47.71743,40.06669,0.24852,0.170685,12.4165,0.409,
100,47.6174,40.2836,0.24846,0.159497,12.20792,0.475246,
102,47.8251,40.52015,0.211829,0.135128,12.55387,0.454934,
104,47.76849,40.32423,0.22407,0.1665,12.49245,0.355923,
106,47.79392,40.294,0.237409,0.194619,12.45068,0.318724,
108,47.81044,40.25375,0.224544,0.148485,12.38472,0.403209,
110,47.59518,40.29789,0.220108,0.221881,12.54946,0.46639,
112,47.5739,40.65279,0.161783,0.129001,12.48177,0.435199,
114,47.65594,40.40821,0.191526,0.17453,12.50541,0.381121,
116,47.52106,40.41072,0.24735,0.145855,12.63221,0.311084,
118,47.51443,40.45881,0.211566,0.132727,12.43103,0.503819,
120,47.48518,40.57902,0.233617,0.123027,12.53598,0.442991,
122,47.48606,40.23629,0.240935,0.14679,12.68929,0.413957,
124,47.39425,40.23946,0.202555,0.102535,12.62954,0.415081,
126,47.59338,40.34549,0.180314,0.225054,12.69684,0.484167,
128,47.32193,40.03503,0.228171,0.103427,12.80082,0.272441,
130,47.39823,40.55044,0.220804,0.227777,12.78037,0.305522,
132,47.54774,40.23838,0.24019,0.17248,12.82373,0.406009,
134,47.37562,40.12321,0.176498,0.228158,12.76749,0.472639,
136,47.22935,40.83489,0.260888,0.204588,12.85472,0.340014,
138,47.72149,40.59395,0.210515,0.172025,12.83231,0.400914,
140,47.72288,40.28354,0.276355,0.216945,13.1468,0.359962,
142,47.68376,40.84896,0.15663,0.123673,13.14008,0.399325,
144,47.6971,40.34591,0.187796,0.173916,13.15809,0.284599,
146,47.52789,40.49078,0.200106,0.175188,13.04944,0.305152,
148,47.384,40.92487,0.29924,0.156596,13.2228,0.42442,
150,47.61015,40.56532,0.188009,0.087094,13.24039,0.343579,
152,47.53561,40.24152,0.202738,0.212426,13.33043,0.418202,
154,47.65017,40.60694,0.223379,0.185967,13.1826,0.40938,
156,47.50153,40.49483,0.218467,0.200024,13.37482,0.379476,
158,47.27335,40.63146,0.233703,0.228011,13.30635,0.257644,
160,47.42568,41.87951,0.181989,0.143288,13.19143,0.406634,
162,47.29428,40.88836,0.216761,0.200499,13.35852,0.272004,
164,47.50797,40.37237,0.190911,0.151691,13.64159,0.403498,
166,47.05939,40.45676,0.212711,0.184343,13.3807,0.329405,
168,47.37086,40.55314,0.218693,0.21437,13.72815,0.418473,
170,47.24951,40.47433,0.232299,0.248472,13.50588,0.374171,
172,46.9776,40.18954,0.151835,0.226445,13.55694,0.367993,
174,46.83508,40.30892,0.22894,0.173149,13.56809,0.308135,
176,46.97287,40.19249,0.211392,0.22377,13.72657,0.418501,
178,46.87823,40.40964,0.244953,0.162718,13.88729,0.361305,
180,46.91179,40.20139,0.232667,0.231002,13.90142,0.348213,
182,46.65319,40.48377,0.239216,0.164459,13.70058,0.431485,
184,46.9338,40.27444,0.248319,0.249697,13.75698,0.327646,
186,46.78671,40.6121,0.183796,0.157343,13.90763,0.291825,
188,46.97412,40.35345,0.187213,0.186811,14.20269,0.323441,
190,46.94505,40.42794,0.19074,0.208244,14.14457,0.305747,
192,46.60658,40.4197,0.201483,0.227463,14.01576,0.384945,
194,46.62852,40.27391,0.199887,0.209875,14.09013,0.481904,
196,46.35677,40.37077,0.250397,0.154499,14.20982,0.333724,
198,46.64193,39.97732,0.277587,0.215298,14.34347,0.37695,
200,46.47797,40.26369,0.26201,0.20593,14.20674,0.339578,
202,46.27363,40.26887,0.197089,0.220923,14.30177,0.388728,
204,46.32464,40.47358,0.255382,0.188898,14.38188,0.29555,
206,46.29242,40.01844,0.212147,0.207812,14.49595,0.407875,
208,46.09914,40.3404,0.223693,0.198095,14.48488,0.313241,
210,46.20685,40.17642,0.216136,0.24736,14.73056,0.373013,
212,46.12342,40.00141,0.257391,0.266859,14.69315,0.261621,
214,46.00895,40.40508,0.196876,0.231781,14.91235,0.242323,
216,45.97498,40.34415,0.236221,0.224691,15.01328,0.325168,
218,45.7959,40.63176,0.253175,0.198218,14.98416,0.353574,
220,45.5926,40.17263,0.292964,0.188565,15.0168,0.367261,
222,45.68527,40.35954,0.319805,0.222214,15.09526,0.32158,
224,45.3603,40.35643,0.276344,0.214062,15.07632,0.346479,
226,45.77428,40.45408,0.276972,0.202733,15.41362,0.394357,
228,45.37868,40.46892,0.299064,0.202504,15.51806,0.318401,
230,45.33567,40.18216,0.301428,0.234299,15.30289,0.335303,
232,45.34481,40.37595,0.3703,0.220625,15.51239,0.275382,
234,45.16682,40.32132,0.333391,0.233138,15.90379,0.2348,
236,35.34847,45.08604,2.568204,0.219347,14.92043,0.258387,
238,6.72501,52.54566,10.40871,0.179731,10.42172,0.051394,
240,6.824347,52.38591,10.90229,0.152567,10.93174,0.127323,
242,6.889008,52.33228,10.93151,0.176881,11.2761,0.021019,
244,7.067756,52.18196,10.80286,0.174756,11.11193,-0.003536,
246,7.244381,52.42956,10.83817,0.176403,11.19272,0.104027,
