Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
120,46.66618,39.85443,0.221612,0.206382,13.09498,0.349882,
122,46.44272,39.95691,0.194815,0.210458,12.99681,0.396968,
124,46.57373,39.97411,0.199898,0.190509,13.1011,0.38681,
126,46.33818,39.90341,0.225059,0.193521,12.94364,0.321425,
128,46.43472,40.08439,0.199829,0.201967,13.21056,0.386336,
130,46.69302,39.72557,0.229138,0.158937,13.21264,0.405918,
132,46.55163,39.90676,0.255412,0.161856,13.11809,0.36788,
134,46.30332,39.62684,0.232234,0.219199,12.8885,0.390592,
136,46.71724,39.9161,0.18594,0.224454,13.26817,0.378415,
138,46.73518,39.92211,0.183145,0.248732,12.96819,0.4277,
140,46.60491,39.72551,0.171631,0.197379,13.2615,0.243969,
142,46.47402,39.95102,0.240636,0.060723,12.92021,0.407899,
144,46.77803,39.92715,0.206546,0.191965,12.99266,0.326124,
146,46.84722,39.94803,0.25745,0.133807,13.01968,0.351854,
148,46.63865,39.87683,0.226517,0.216054,13.08517,0.302058,
150,46.79443,39.96218,0.198018,0.117924,13.24923,0.356267,
152,47.03346,40.01528,0.246529,0.073859,13.312,0.428203,
154,46.72953,39.86399,0.202248,0.192175,13.10245,0.389316,
156,46.62012,39.87725,0.211497,0.098882,13.10084,0.297241,
158,46.68272,39.8298,0.194414,0.227865,13.08036,0.257984,
160,46.68877,40.13299,0.203619,0.193357,13.02429,0.316744,
162,46.64392,40.26777,0.198591,0.235373,13.01465,0.357736,
164,46.8072,40.05543,0.205411,0.233035,13.20542,0.258789,
166,46.87001,40.12326,0.242583,0.188574,13.15271,0.419287,
168,46.69512,39.92759,0.20804,0.188472,12.96536,0.335935,
170,46.86884,40.11176,0.208628,0.184598,13.28069,0.362559,
172,46.62824,40.1243,0.224596,0.220509,13.00354,0.387529,
174,46.78836,40.00615,0.223745,0.221737,12.91045,0.331376,
176,46.74608,40.03436,0.22227,0.170287,13.10785,0.38861,
178,46.81038,40.13967,0.242256,0.235113,13.31463,0.328864,
180,46.57709,40.23824,0.217299,0.222094,13.03573,0.283852,
182,47.00029,40.13727,0.219955,0.146792,13.37398,0.360512,
184,46.73781,39.94921,0.231975,0.191033,13.18855,0.336023,
186,46.91133,39.89158,0.181396,0.162262,13.03042,0.371997,
188,46.84092,40.18084,0.256292,0.232147,13.02416,0.421152,
190,46.98005,40.14902,0.268826,0.210025,13.13286,0.404161,
192,47.06443,40.07535,0.201317,0.252336,13.22234,0.332286,
194,46.8315,40.14873,0.256757,0.162072,13.10744,0.415978,
196,46.77473,39.95461,0.224272,0.234695,12.95471,0.382084,
198,47.00114,40.06635,0.219928,0.168109,13.19863,0.437731,
200,47.14943,39.97983,0.202928,0.176996,13.20779,0.41796,
202,46.93682,39.95129,0.187361,0.176841,13.23819,0.3973,
204,47.12464,40.09252,0.206895,0.174411,13.16235,0.458544,
206,47.12057,39.85632,0.28465,0.20527,13.30093,0.371645,
208,46.93576,40.33303,0.202311,0.2344,13.08594,0.383077,
210,47.11623,40.08506,0.197172,0.235963,13.20054,0.322817,
212,47.20598,40.44589,0.201227,0.21683,13.32354,0.341492,
214,47.37214,40.2863,0.269083,0.131532,13.29535,0.399634,
216,47.07183,40.3787,0.226554,0.188026,13.14495,0.353403,
218,46.89064,40.32065,0.197424,0.187077,13.35187,0.307453,
220,47.00488,40.32291,0.227787,0.197409,13.18473,0.381344,
222,47.27939,40.12234,0.238197,0.302044,13.19661,0.415055,
224,47.16745,40.3157,0.188101,0.23757,13.28656,0.28781,
226,46.83181,40.16272,0.258331,0.206614,13.06315,0.295515,
228,47.24705,40.36797,0.214088,0.14941,13.22037,0.344176,
230,47.08209,40.25749,0.281178,0.151588,13.08132,0.34756,
232,46.86605,40.37958,0.205989,0.149692,13.06335,0.438785,
234,46.87917,40.43461,0.214742,0.295053,13.08737,0.366371,
236,47.27928,40.04387,0.160063,0.177674,13.12059,0.473708,
238,47.0666,40.27296,0.27274,0.216451,13.15761,0.396007,
240,47.1404,40.05213,0.174337,0.178536,13.15831,0.355759,
242,47.19412,40.0063,0.228799,0.171842,13.20048,0.391801,
244,47.29463,40.51789,0.194545,0.161124,13.25019,0.396336,
246,47.14659,40.31576,0.197963,0.209387,13.16195,0.352233,
248,47.36436,40.41851,0.205803,0.148334,13.24783,0.403709,
250,47.3536,40.4389,0.234285,0.217044,12.99046,0.42685,
252,47.18464,40.60694,0.219432,0.243692,13.1899,0.325291,
254,46.93473,40.23488,0.221237,0.229348,13.1411,0.321366,
256,47.32733,40.41997,0.242167,0.216551,13.18212,0.436732,
258,47.26211,40.27915,0.241944,0.149327,13.09021,0.491033,
260,47.32708,40.37766,0.252556,0.249892,13.04498,0.387356,
262,47.12053,40.20737,0.216857,0.213123,13.17987,0.327901,
264,47.07954,40.31299,0.20023,0.225851,13.30967,0.307163,
266,47.2516,40.52002,0.216148,0.13453,13.39487,0.348002,
268,47.11106,40.39444,0.168927,0.13887,13.11889,0.279749,
270,47.23459,40.49969,0.225399,0.191535,13.14829,0.328057,
272,47.24555,40.23492,0.216473,0.202174,13.29783,0.326509,
274,47.13432,40.24137,0.214513,0.172423,12.9913,0.457924,
276,47.23448,40.48729,0.217435,0.190262,13.24858,0.300061,
278,47.0884,40.2086,0.164171,0.098631,13.05758,0.361432,
