Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
0,9.54817,47.56466,8.021546,0.219401,10.66358,-0.005028,
0.575000000000012,13.40626,45.99058,6.375142,0.220597,11.34391,0.104029,
1.14999999999999,19.92847,44.25911,4.292117,0.248898,12.76113,0.149254,
1.72500000000001,31.60074,41.69605,1.800871,0.174255,15.02578,0.177952,
2.30000000000001,40.99439,39.86411,0.611659,0.298239,15.74013,0.153555,
2.875,42.85743,39.5195,0.403256,0.292904,15.86815,0.280703,
3.45,43.76757,39.08227,0.298707,0.200862,15.45799,0.343186,
4.02500000000001,43.69854,39.2927,0.271213,0.222796,15.49357,0.274364,
4.6,43.77983,39.07602,0.263081,0.172137,15.77838,0.21343,
5.17500000000001,43.83715,39.08655,0.248121,0.237761,15.69854,0.259594,
5.74999999999999,44.07197,39.00448,0.293489,0.28152,15.62389,0.215403,
6.325,44.11234,38.89061,0.291617,0.262421,15.53098,0.35319,
6.9,43.85714,38.79489,0.224669,0.231426,15.33016,0.33704,
7.475,44.47666,39.1741,0.235094,0.26471,15.44628,0.313937,
8.05,44.30853,39.27545,0.289531,0.233307,15.37335,0.344387,
8.62500000000001,44.28533,39.08778,0.266588,0.195409,15.21531,0.28098,
9.19999999999999,44.37885,39.27699,0.2561,0.180348,15.08246,0.271371,
9.775,44.43735,39.10773,0.280403,0.194963,15.11838,0.298739,
10.35,44.65617,39.33384,0.223435,0.206973,15.05133,0.285096,
10.925,44.5909,39.12231,0.242163,0.295618,15.08122,0.342149,
11.5,44.79956,39.42405,0.240707,0.231103,15.0886,0.373498,
12.075,44.67506,39.30407,0.234774,0.228519,14.66547,0.383758,
12.65,44.69815,39.2851,0.222208,0.195446,14.83864,0.271824,
13.225,44.83733,39.43792,0.231451,0.191582,14.8945,0.312428,
13.8,44.82454,39.21286,0.264796,0.205348,14.69342,0.371351,
14.375,44.73164,39.34931,0.2532,0.200588,14.84563,0.22309,
14.95,45.02341,39.2775,0.214125,0.169151,14.74393,0.328463,
15.525,44.99955,39.4447,0.277775,0.204281,14.77573,0.341217,
16.1,45.13087,39.41339,0.252156,0.212696,14.67858,0.453551,
16.675,44.94096,39.19721,0.260077,0.193088,14.68114,0.37277,
17.25,45.15764,39.36211,0.197708,0.253276,14.56277,0.299848,
17.825,45.03606,39.36413,0.231696,0.174158,14.5192,0.268182,
18.4,45.2644,39.59109,0.256532,0.25499,14.43289,0.427865,
18.975,45.19699,39.53935,0.189027,0.178552,14.43345,0.470783,
19.55,45.37549,39.45404,0.27013,0.233005,14.4345,0.240346,
20.125,45.45504,39.49992,0.274268,0.160851,14.14982,0.359016,
20.7,45.26286,39.56346,0.251493,0.191144,14.26373,0.349471,
21.275,45.47865,39.35917,0.240314,0.192968,14.2623,0.30853,
21.85,45.3296,39.34643,0.215185,0.165023,14.25292,0.346923,
22.425,45.43061,39.45802,0.25871,0.177651,14.05778,0.317521,
23,45.72307,39.50626,0.248237,0.230405,14.26864,0.233623,
23.575,45.31295,39.40801,0.237009,0.247529,13.88899,0.321408,
24.15,45.6732,39.66686,0.213024,0.183345,14.05748,0.261867,
24.725,45.61736,39.60038,0.217781,0.195953,14.00122,0.370043,
