Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
0,44.14129,39.05479,0.247769,0.210779,15.91647,0.330081,
2,44.04791,39.23635,0.275197,0.246357,15.97469,0.241497,
4,44.07613,39.09211,0.2431,0.234644,16.13933,0.26872,
6,44.15596,39.05195,0.238499,0.299468,15.89429,0.336892,
7.99999999999999,44.16947,39.43851,0.240389,0.255725,15.97721,0.334596,
10,44.15031,39.27231,0.233525,0.217848,15.61628,0.322821,
12,44.1112,39.22129,0.2373,0.222373,15.94415,0.41249,
14,44.00958,39.29231,0.204451,0.192706,16.08655,0.273912,
16,44.22398,39.45912,0.151918,0.243913,16.08041,0.34986,
18,44.11383,39.38898,0.234129,0.238683,15.98893,0.295448,
20,44.08379,39.15107,0.228685,0.262667,16.02839,0.280117,
22,43.91702,38.96132,0.236946,0.253499,15.82946,0.3953,
24,43.88401,39.14879,0.269235,0.267103,16.01746,0.31432,
26,44.03756,39.20641,0.231425,0.288741,15.84201,0.292117,
28,43.93797,39.29065,0.22044,0.27951,15.96367,0.27666,
30,44.21836,39.32585,0.186212,0.271392,15.79788,0.280432,
32,44.18227,39.54832,0.225333,0.262324,15.90868,0.335893,
34,44.38245,39.36796,0.248833,0.197584,16.16847,0.304139,
36,43.99287,39.50391,0.244864,0.215413,15.95136,0.313496,
38,43.82095,39.34601,0.20702,0.264342,15.86805,0.451794,
40,43.91963,39.4946,0.249699,0.254567,15.72998,0.305094,
42,44.31802,39.28529,0.245357,0.229116,16.03985,0.251177,
44,44.19667,39.25878,0.215191,0.201388,16.03954,0.272869,
46,43.91497,39.60722,0.224633,0.244349,15.76143,0.317811,
48,44.19116,39.40843,0.226173,0.242311,15.9241,0.349445,
50,44.1668,39.67222,0.207626,0.272421,16.06718,0.363633,
52,44.16165,39.47736,0.23891,0.218583,15.8491,0.332161,
54,44.07494,39.64919,0.256592,0.258554,15.82503,0.371909,
56,44.07651,39.54446,0.243672,0.218639,15.82705,0.337159,
58,44.00524,39.54856,0.234436,0.255097,15.95396,0.3602,
60,43.99643,39.35479,0.253375,0.167451,16.11926,0.326182,
62,43.98264,39.30674,0.213676,0.184517,16.07465,0.248487,
64,43.98603,39.11435,0.256228,0.218803,16.02797,0.300218,
66,43.96773,39.37669,0.227415,0.181546,15.70759,0.382232,
68,43.91992,39.41505,0.195955,0.256853,15.90203,0.400709,
70,43.96551,39.26892,0.216683,0.232022,15.66727,0.357734,
72,44.00724,39.66228,0.200429,0.211454,15.95308,0.257767,
74,43.8672,39.29712,0.205676,0.23365,15.95567,0.25116,
76,44.28699,39.312,0.26269,0.217602,16.03855,0.368035,
78,44.11584,39.51149,0.260714,0.157678,16.05481,0.349379,
80,44.05784,39.65241,0.284498,0.230073,15.70925,0.365199,
82,43.93254,39.56287,0.212846,0.199031,15.8494,0.226546,
84,44.02856,39.60951,0.177061,0.188722,15.77446,0.359777,
86,44.1804,39.49966,0.241695,0.289437,16.04883,0.287075,
88,44.11379,39.63804,0.251106,0.173338,15.9778,0.349691,
90,44.16082,39.24424,0.260752,0.170048,15.88122,0.424306,
92,44.11484,39.01791,0.216897,0.275473,15.98757,0.318047,
94,44.17083,39.41305,0.253018,0.161811,15.91918,0.276159,
96,44.09574,39.37903,0.251215,0.200513,15.938,0.278683,
98,44.29221,39.28006,0.245843,0.248437,16.04986,0.433456,
100,44.21971,39.40614,0.226643,0.192267,16.20204,0.378991,
102,44.22015,39.42894,0.22741,0.19339,16.02692,0.258962,
104,43.9048,39.6587,0.27205,0.235225,15.88029,0.275874,
106,44.03623,39.27205,0.196262,0.25714,15.92111,0.201771,
108,44.1399,39.3572,0.217442,0.200084,15.86242,0.444037,
110,43.98651,39.34406,0.220935,0.215706,15.66856,0.340304,
112,44.05435,39.36315,0.201255,0.237752,15.9397,0.319462,
114,44.04675,39.45948,0.286702,0.190662,15.9117,0.384822,
116,44.15931,39.50906,0.186814,0.212332,15.99224,0.364728,
118,43.98249,39.52499,0.261588,0.289591,15.95598,0.335508,
120,44.01347,39.43954,0.251197,0.237634,15.91522,0.368844,
122,44.24295,39.48304,0.197254,0.234278,16.21268,0.389113,
124,43.85781,39.54259,0.260698,0.142034,15.72853,0.370505,
126,44.07371,39.41872,0.23141,0.147355,15.83926,0.409623,
128,44.01944,39.51802,0.205972,0.271041,15.85071,0.342727,
130,44.03217,39.37289,0.265442,0.247731,15.73335,0.278343,
132,44.22138,39.21923,0.206728,0.221909,16.00731,0.350035,
134,43.86755,39.35197,0.212782,0.1883,15.874,0.225099,
136,43.90221,39.64694,0.189774,0.251111,15.96087,0.27006,
138,44.27296,39.40718,0.23012,0.222971,15.88521,0.478697,
140,44.09808,39.34209,0.204663,0.256678,15.92613,0.316051,
142,43.8392,39.50214,0.22953,0.208457,15.61838,0.356494,
144,43.86083,39.2763,0.199366,0.24745,15.97551,0.29427,
146,44.13816,39.32309,0.225514,0.202742,15.73732,0.368087,
148,44.10025,39.4939,0.253522,0.202203,15.85141,0.315613,
150,44.12089,39.53863,0.278497,0.225166,15.90521,0.289333,
152,44.04589,39.51282,0.249921,0.282679,15.85023,0.295011,
154,43.85868,39.57686,0.197038,0.252495,15.89624,0.241336,
156,44.25513,39.45265,0.275713,0.254098,15.95599,0.339301,
158,44.2682,39.56749,0.260174,0.243864,15.76193,0.285641,
160,44.28738,39.69572,0.231826,0.217892,15.91686,0.356059,
162,44.12414,39.59602,0.223432,0.301509,15.93246,0.282716,
164,44.23656,39.56787,0.219283,0.235,15.93206,0.363352,
166,44.12553,39.59928,0.258024,0.269192,15.90006,0.226082,
168,44.42725,39.35512,0.226513,0.276288,16.01837,0.44104,
170,43.98431,39.59761,0.236654,0.178772,15.93745,0.321386,
172,44.24571,39.69647,0.233148,0.225251,15.63648,0.362002,
174,44.18842,39.74166,0.207352,0.171916,15.90839,0.256954,
176,44.21557,39.38281,0.195991,0.229388,15.96577,0.327451,
178,44.20196,39.81919,0.186779,0.215366,16.00282,0.260756,
180,44.27608,39.62137,0.250259,0.204528,15.74809,0.284733,
182,44.11213,39.5395,0.221707,0.193706,15.81712,0.315644,
184,44.0442,39.44335,0.197602,0.155311,15.91686,0.333888,
186,44.18206,39.17412,0.210097,0.220935,15.88356,0.325836,
188,44.15065,39.2757,0.215867,0.293261,15.88683,0.434048,
