Distance (µm),Mg Ox%,Al Ox%,Si Ox%,Ca Ox%,Ti Ox%,Cr Ox%,Mn Ox%,Fe Ox%,
64,45.28416,0.286484,39.56065,0.212684,0,0.087843,0.184844,14.38333,
66,45.22218,0.287947,39.43728,0.17274,0.074575,0.060992,0.18277,14.56151,
68,45.45361,0.31797,39.28364,0.232636,0.046891,0.055006,0.165339,14.44491,
70,45.3381,0.414924,39.34308,0.201317,0.014132,0.076474,0.246092,14.36587,
72,45.20384,0.399871,39.63354,0.1958,0.014434,0.097494,0.272066,14.18296,
74,45.3292,0.398935,39.56981,0.211204,0.028124,0.070837,0.170026,14.22187,
76,45.44472,0.308379,39.62442,0.223419,0.013405,0.081223,0.205048,14.0994,
78,45.4427,0.286688,39.69561,0.169862,0.036782,0.101795,0.271581,13.99499,
80,45.03316,0.389953,40.05534,0.222814,0,0.104778,0.243533,13.95042,
82,45.60899,0.400831,39.57344,0.202236,0,0.004737,0.234108,13.97566,
84,45.67009,0.411527,39.53665,0.202754,0.025917,0.13592,0.179498,13.83765,
86,45.62458,0.320135,39.7397,0.154361,0,0.051531,0.191391,13.91832,
88,45.76753,0.330809,39.55656,0.157561,0.041522,0.06149,0.199587,13.88493,
90,45.7859,0.281206,39.69405,0.245436,0,0.112316,0.13169,13.74941,
92,45.80969,0.341646,39.64912,0.179698,0.047469,0.035166,0.163119,13.77409,
94,45.88987,0.329339,39.57923,0.207072,0,0.080619,0.183534,13.73034,
96,45.71487,0.324724,39.74026,0.251732,0.042424,0.035632,0.223116,13.66724,
98,45.8088,0.380298,39.59013,0.184326,0,0.14961,0.177439,13.70939,
100,45.96478,0.358949,39.53492,0.234362,0.057965,0.125077,0.173663,13.55028,
102,46.00901,0.358986,39.56854,0.215705,0,0.098967,0.174683,13.57411,
104,45.77351,0.342021,39.76384,0.224687,0.036514,0.035953,0.185688,13.63781,
106,46.01547,0.339268,39.3785,0.217418,0.015068,0.160943,0.153805,13.71953,
108,46.11023,0.364791,39.57832,0.186469,0,0.056054,0.171224,13.53292,
110,46.17385,0.331132,39.54898,0.207985,0.031028,0.107263,0.229418,13.37035,
112,45.98724,0.340046,39.58019,0.182108,0.014512,0.096622,0.216555,13.58272,
114,46.22453,0.294661,39.49739,0.21613,0,0.046279,0.242642,13.47836,
116,46.03391,0.346759,39.65976,0.232695,0,0.128802,0.318154,13.27993,
118,46.236,0.263037,39.754,0.230375,0.000498,0.091503,0.208421,13.21618,
120,46.01039,0.345668,39.81929,0.1851,0,0.08067,0.210561,13.3483,
122,46.28388,0.334333,39.6732,0.222706,0.028043,0.054054,0.191021,13.21276,
124,46.25023,0.394991,39.6186,0.221514,0.036898,0.04599,0.202374,13.22941,
126,46.3016,0.316239,39.53728,0.217107,0,0.065328,0.209699,13.35275,
128,46.1804,0.336887,39.82597,0.222592,0.033612,0.055881,0.162492,13.18215,
130,46.34858,0.378476,39.66104,0.199514,0.047664,0.068619,0.132116,13.16399,
132,46.29199,0.353164,39.81245,0.202061,0,0.093,0.219373,13.02796,
134,46.49509,0.333391,39.62853,0.216583,0.076914,0.033779,0.213006,13.00272,
136,46.30164,0.412059,39.83432,0.197919,0,0.112943,0.124477,13.01665,
138,46.37224,0.29947,39.73118,0.240624,0,0.099416,0.220916,13.03615,
140,46.4435,0.366854,39.65541,0.235387,0,0.092334,0.226962,12.97956,
142,46.51767,0.252781,39.8352,0.195206,0,0.036852,0.18137,12.98092,
144,46.35677,0.376307,39.73203,0.207804,0,0.049039,0.236839,13.04121,
146,46.47675,0.286633,39.6965,0.235446,0,0.059485,0.178765,13.06641,
148,46.46358,0.298563,39.58928,0.206892,0,0.091389,0.166553,13.18374,
150,46.57736,0.32223,39.88314,0.236542,0,0.095652,0.131914,12.75317,
152,46.57881,0.327035,39.79014,0.188367,0.016418,0.065704,0.201747,12.83179,
154,46.45469,0.341129,39.85148,0.201736,0,0.046823,0.193643,12.9105,
156,46.16721,0.394676,40.3368,0.236665,0.011361,0.135514,0.15692,12.56086,
158,46.53664,0.402511,39.73577,0.207327,0.006386,0.096023,0.187022,12.82832,
160,46.60646,0.330908,39.5241,0.194959,0.013738,0.105571,0.120718,13.10354,
162,46.41904,0.346709,39.79428,0.205366,0.042114,0.14925,0.301099,12.74213,
164,46.6626,0.342575,39.80791,0.214866,0,0.081986,0.182051,12.70801,
166,46.56561,0.387617,39.89419,0.194413,0.031228,0.085169,0.126758,12.71501,
168,46.53878,0.297088,39.98667,0.188505,0.001075,0.100509,0.199651,12.68773,
170,46.57957,0.349805,39.95305,0.250483,0.059923,0.019521,0.175497,12.61215,
172,46.58807,0.331236,39.77386,0.238283,0,0.122237,0.154124,12.79219,
174,46.71882,0.344679,39.64484,0.208658,0,0.057874,0.175617,12.84952,
176,46.6558,0.321739,39.80979,0.229406,0.057013,0.067581,0.169733,12.68896,
178,46.71447,0.338941,39.73074,0.218651,0,0.088837,0.194123,12.71423,
180,46.7636,0.283726,39.89059,0.235581,0,0.108876,0.154939,12.5627,
182,46.59533,0.362382,39.9149,0.216204,0,0.049038,0.15209,12.71005,
184,46.58393,0.384459,39.95409,0.221625,0,0.069931,0.111384,12.67457,
186,46.75229,0.357803,39.83128,0.20053,0.019109,0.080357,0.119076,12.63956,
188,46.60958,0.33349,39.91256,0.184012,0,0.092046,0.242451,12.62587,
190,46.88147,0.258346,39.83655,0.202018,0.02926,0.070633,0.192463,12.52927,
192,46.8248,0.256307,39.78558,0.245968,0,0.078718,0.114487,12.69414,
194,46.64872,0.318705,40.10897,0.211494,0.050709,0.108679,0.211478,12.34125,
196,46.79378,0.32138,39.82089,0.227681,0.003075,0.106578,0.080217,12.6464,
198,46.89155,0.304792,39.8504,0.191969,0.00764,0.060576,0.170917,12.52216,
200,46.87342,0.331074,39.81116,0.205519,0.00979,0.061266,0.175013,12.53276,
202,46.71106,0.290951,39.93546,0.257683,0,0.079157,0.230009,12.49569,
204,46.87163,0.361547,39.75327,0.176433,0,0.019886,0.214332,12.6029,
206,46.78003,0.353353,39.91177,0.149836,0.019345,0.035245,0.18604,12.56438,
208,46.99559,0.307534,39.83529,0.225589,0.029607,0.10235,0.117345,12.38669,
210,46.89842,0.282746,39.74313,0.240867,0.026445,0.09892,0.212712,12.49676,
212,46.75488,0.365143,40.00875,0.186042,0,0.091125,0.197932,12.39614,
214,46.8114,0.351036,40.04472,0.215915,0,0.027062,0.193469,12.35641,
216,46.82044,0.291752,39.84232,0.20586,0.01627,0.12416,0.178592,12.52061,
218,46.80674,0.328632,39.94976,0.186916,0,0.121467,0.220844,12.38564,
220,46.81628,0.36042,39.71325,0.179506,0.038894,0.053766,0.272326,12.56555,
222,46.82037,0.309298,39.93307,0.225383,0.032017,0.046259,0.199318,12.43428,
224,46.76771,0.332812,39.76864,0.260393,0,0.140245,0.139473,12.59073,
226,46.97124,0.27166,39.92712,0.180693,0.034864,0.119308,0.170415,12.3247,
228,46.72229,0.331828,39.81415,0.187107,0.032609,0.068144,0.163294,12.68058,
230,46.93053,0.330645,39.75061,0.250723,0,0.134205,0.098729,12.50457,
232,46.94565,0.356903,39.79055,0.182857,0,0.086701,0.144511,12.49283,
234,46.7784,0.330812,40.10061,0.150506,0,0.050758,0.192949,12.39597,
236,46.97821,0.32402,39.80006,0.224307,0.023956,0.0413,0.179963,12.42819,
238,46.93188,0.343403,39.78568,0.220276,0.000316,0.045392,0.160078,12.51297,
240,46.82387,0.416379,39.90703,0.216642,0.005351,0.064896,0.215864,12.34996,
242,46.85823,0.326393,39.90499,0.205557,0,0.071632,0.235974,12.39721,
244,47.01876,0.263958,39.98695,0.201537,0.008802,0.064602,0.15313,12.30228,
246,46.91064,0.34561,39.88197,0.201936,0,0.143237,0.224648,12.29193,
248,46.81924,0.387827,40.00503,0.206553,0,0.114495,0.176505,12.29035,
250,46.86106,0.317601,39.78819,0.250136,0,0.115623,0.144292,12.52309,
252,46.90748,0.331649,39.77728,0.196976,0.063142,0.135745,0.199684,12.38805,
254,46.89829,0.299389,39.86036,0.169332,0.032294,0.136271,0.179771,12.4243,
256,46.77135,0.346835,40.08955,0.192297,0,0.079097,0.206045,12.31484,
258,46.96455,0.374153,39.89374,0.19199,0.009021,0.114649,0.145402,12.30649,
260,47.00828,0.323952,39.88409,0.216776,0.029655,0.079531,0.214527,12.24318,
262,46.95062,0.351797,39.96898,0.179913,0,0.121299,0.192453,12.23495,
264,46.73509,0.366864,39.99905,0.251981,0,0.167733,0.137873,12.3414,
266,46.90586,0.292856,39.8518,0.190365,0,0.073018,0.14482,12.54131,
268,46.81821,0.348987,40.04754,0.172306,0,0.079847,0.236959,12.29614,
270,47.04202,0.332707,39.85184,0.202069,0.017855,0.084506,0.197943,12.27108,
272,46.78024,0.360217,39.90313,0.200758,0.046808,0.063189,0.218236,12.42744,
274,46.85817,0.31021,40.07743,0.217675,0.036072,0.134601,0.143628,12.2222,
276,46.91681,0.364988,39.95833,0.176739,0.035342,0.089927,0.127493,12.33037,
278,46.86523,0.282936,40.04002,0.209144,0.03505,0.056058,0.230161,12.2814,
280,47.04303,0.293664,39.89314,0.233978,0,0.085115,0.189903,12.26117,
282,46.89917,0.364866,39.67968,0.222047,0.016213,0.130988,0.16733,12.5197,
284,46.81797,0.407407,39.96994,0.237928,0.025752,0.047929,0.244662,12.24842,
286,46.89038,0.432676,39.86877,0.252661,0,0.067746,0.155808,12.33196,
288,46.75552,0.335159,40.06574,0.254791,0.027676,0.096344,0.157103,12.30766,
290,46.96431,0.414892,39.88192,0.218646,0.008646,0.138725,0.196514,12.17636,
