Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
116,45.30177,39.60278,0.267459,0.224055,14.28652,0.317415,
118,45.46674,39.63295,0.259662,0.191805,14.24129,0.207561,
120,45.23959,39.69113,0.242953,0.186251,14.28567,0.354396,
122,45.1861,39.72137,0.273683,0.275229,14.17067,0.372936,
124,45.18196,39.5768,0.26829,0.22545,14.46931,0.278196,
126,45.10262,39.74911,0.259567,0.234221,14.37586,0.27861,
128,45.13426,39.70098,0.23833,0.247743,14.39854,0.28015,
130,45.17763,39.8084,0.238069,0.175149,14.21434,0.386416,
132,45.20779,39.64103,0.237172,0.211253,14.27224,0.430506,
134,45.07748,39.89302,0.24739,0.201604,14.32455,0.255949,
136,45.14702,39.76403,0.250254,0.268088,14.28447,0.286134,
138,45.02759,39.9767,0.257661,0.216432,14.15231,0.369316,
140,45.19113,39.53981,0.293293,0.201162,14.43077,0.343833,
142,45.24849,39.69647,0.230659,0.280565,14.21627,0.327545,
144,45.29429,39.62956,0.271852,0.206402,14.23159,0.366301,
146,45.22087,39.59486,0.228884,0.228758,14.38433,0.342305,
148,45.11255,39.71419,0.254623,0.195494,14.25179,0.471353,
150,45.23671,39.67349,0.247917,0.244457,14.31388,0.283546,
152,45.35849,39.65297,0.256546,0.092678,14.33302,0.306284,
154,45.01606,39.70637,0.262239,0.189508,14.46394,0.36189,
156,45.18435,39.72146,0.233676,0.147163,14.285,0.428346,
158,45.22588,39.62666,0.237697,0.187554,14.37315,0.349049,
160,45.26329,39.60101,0.271367,0.216647,14.37425,0.27344,
162,45.30527,39.65256,0.281333,0.26006,14.13474,0.366029,
164,45.21856,39.6901,0.270505,0.167124,14.32162,0.332102,
166,45.07868,39.61813,0.285813,0.272296,14.41873,0.326364,
168,45.23018,39.80883,0.268002,0.141044,14.21186,0.3401,
170,45.21508,39.86049,0.225273,0.283963,14.16537,0.24982,
172,44.96967,39.92635,0.23394,0.198172,14.36015,0.311706,
174,44.97997,39.71075,0.254675,0.195422,14.53666,0.322525,
176,45.11438,39.82658,0.212671,0.19602,14.39182,0.258525,
178,45.12933,39.61142,0.318207,0.276344,14.34217,0.322531,
180,45.28256,39.62749,0.249813,0.226655,14.26927,0.34421,
182,45.29366,39.76479,0.247663,0.191808,14.24483,0.25724,
184,45.16525,39.59703,0.266301,0.270943,14.32244,0.378032,
186,45.23431,39.741,0.27841,0.202244,14.27274,0.271297,
188,45.01173,39.80866,0.258605,0.223388,14.34211,0.355514,
190,45.15022,39.74896,0.215132,0.243565,14.28972,0.352403,
192,45.251,39.59783,0.27468,0.212544,14.37796,0.285997,
194,45.18056,39.55989,0.289091,0.15023,14.43934,0.380904,
196,45.22134,39.6772,0.264251,0.18303,14.33165,0.322527,
198,45.16352,39.79195,0.2372,0.258873,14.32605,0.222408,
200,45.07301,39.75116,0.24629,0.23552,14.33262,0.361407,
202,45.13903,39.75715,0.265634,0.189921,14.30528,0.342983,
204,45.39565,39.45184,0.236828,0.271499,14.3088,0.335387,
206,44.94654,40.10883,0.275012,0.1544,14.19859,0.316623,
208,45.22811,39.64854,0.229447,0.185747,14.39643,0.311739,
210,45.24144,39.71157,0.245028,0.260612,14.24486,0.29649,
212,45.2928,39.65492,0.221109,0.218872,14.21948,0.392821,
214,45.33954,39.53872,0.238947,0.18864,14.35777,0.336378,
216,45.4332,39.37136,0.277389,0.170655,14.44724,0.300143,
218,45.24113,39.67004,0.246899,0.246379,14.23217,0.363374,
220,45.23822,39.59383,0.274872,0.25458,14.29003,0.348484,
222,45.0878,39.95394,0.280568,0.170767,14.24257,0.26435,
224,45.13255,39.71328,0.251686,0.235189,14.3104,0.356889,
226,45.13995,39.80709,0.234287,0.283536,14.29932,0.235813,
228,45.27711,39.57001,0.265683,0.23202,14.27634,0.378841,
230,45.15846,39.6888,0.251652,0.204579,14.28538,0.411117,
232,45.09939,39.70467,0.229817,0.236243,14.33145,0.398432,
234,45.08258,39.7318,0.288349,0.211469,14.29221,0.39358,
236,45.08208,39.77839,0.233704,0.150657,14.38319,0.371976,
238,45.26488,39.51411,0.266454,0.19477,14.36662,0.39315,
240,45.23368,39.55383,0.292898,0.165717,14.39538,0.358491,
242,45.15641,39.76361,0.2388,0.204555,14.28107,0.355557,
244,45.31739,39.55663,0.259136,0.177449,14.32829,0.361115,
246,45.26954,39.78316,0.2807,0.239033,14.19981,0.227751,
248,45.34035,39.61899,0.274298,0.210241,14.28448,0.271628,
250,45.16212,39.83541,0.190294,0.213216,14.28346,0.315494,
252,45.20184,39.80671,0.247615,0.160505,14.2547,0.328638,
254,45.17133,39.65324,0.260195,0.202173,14.40289,0.310175,
256,45.1558,39.60297,0.24838,0.150515,14.57357,0.268774,
258,45.34448,39.58923,0.275149,0.114248,14.36657,0.310317,
260,45.06889,39.75179,0.211324,0.187461,14.48126,0.299275,
262,45.23486,39.72444,0.251994,0.186314,14.16648,0.435905,
264,45.082,39.85406,0.267948,0.188406,14.29044,0.31714,
266,45.2457,39.60258,0.22235,0.180616,14.47194,0.276797,
268,45.22078,39.53116,0.229349,0.238468,14.48518,0.295064,
270,45.18267,39.42926,0.223816,0.235786,14.54308,0.385375,
272,45.34359,39.5491,0.242679,0.173708,14.25094,0.439982,
274,44.95391,39.77985,0.246285,0.231694,14.41762,0.370642,
276,45.24195,39.61669,0.234132,0.194613,14.46977,0.242847,
278,45.18679,39.73801,0.223609,0.24631,14.39543,0.209846,
