Distance (µm),Mg Ox%,Al Ox%,Si Ox%,Ca Ox%,Ti Ox%,Cr Ox%,Mn Ox%,Fe Ox%,
0,6.193661,13.04766,49.11612,10.19598,2.108947,0.107184,0.177665,11.27999,
2,11.36223,9.816883,46.87873,6.990191,1.508344,0.30497,0.154925,11.20878,
3.99999999999999,27.18059,3.138113,52.84581,2.750336,0.451744,0.502241,0.257504,11.87867,
5.99999999999999,27.59906,2.623344,53.07381,2.540164,0.459848,0.581097,0.186746,11.35137,
7.99999999999999,27.67451,2.608554,52.94392,2.442003,0.363788,0.610723,0.21763,11.21694,
9.99999999999998,27.60039,3.014908,52.85417,2.623719,0.463261,0.56494,0.316289,11.68865,
12,27.74886,2.688955,53.16951,2.45329,0.330185,0.397126,0.265487,11.82896,
14,27.65846,2.804176,53.31537,2.603793,0.472447,0.517738,0.248134,11.68622,
16,28.05929,2.952138,53.27794,2.564862,0.408226,0.668049,0.279057,11.46742,
18,28.02612,2.78408,53.49473,2.438565,0.356281,0.595489,0.256291,11.28947,
20,28.55447,2.247068,53.88576,2.403086,0.335742,0.572143,0.214593,11.00946,
22,28.57469,2.062649,54.16436,2.343574,0.333949,0.530837,0.205911,11.21631,
24,28.47886,2.493598,53.63659,2.510951,0.325558,0.636025,0.294534,11.18463,
26,28.79945,2.10397,54.22725,2.340906,0.297496,0.50842,0.222497,11.1062,
28,28.81855,1.88525,54.21067,2.327264,0.254851,0.51889,0.241035,11.10417,
30,29.30772,1.942577,54.48595,2.243355,0.247416,0.477222,0.238423,11.04019,
32,29.12841,1.885731,54.59007,2.283804,0.33438,0.586199,0.208768,10.95238,
34,29.28244,1.786565,54.60001,2.280847,0.373611,0.467403,0.22068,11.2177,
36,29.2993,1.577272,54.76885,2.15439,0.265331,0.398534,0.261921,10.95376,
38,29.35626,1.647522,54.75978,2.164548,0.261723,0.378324,0.192525,10.92945,
40,29.60251,1.493447,55.02351,2.156018,0.2563,0.369637,0.259908,10.90413,
42,29.52456,1.436955,55.09858,2.220279,0.237929,0.388584,0.235882,10.81095,
44,29.57869,1.535329,55.14263,2.198009,0.27894,0.436202,0.274825,10.83208,
46,29.4689,1.552415,54.98413,2.186033,0.294471,0.320236,0.254466,10.95775,
48,29.57618,1.573763,55.00101,2.300407,0.279967,0.408842,0.248468,10.96972,
50,29.5884,1.578119,54.76605,2.407331,0.307512,0.354954,0.263274,11.09267,
52,29.61469,1.580116,55.23318,2.268263,0.306898,0.339668,0.224655,11.21204,
54,29.57179,1.596931,55.09593,2.208641,0.278876,0.411102,0.217552,11.09595,
56,29.42111,1.599205,55.26351,2.12908,0.231609,0.494078,0.202184,11.0285,
58,29.66095,1.590506,55.12224,2.243093,0.313808,0.369021,0.231253,11.00248,
60,29.59566,1.584099,55.04386,2.236146,0.208833,0.401817,0.336287,10.9063,
62,29.37949,1.641385,54.79102,2.190773,0.289253,0.438011,0.224915,10.81992,
64,29.35504,1.955608,54.57345,2.192262,0.26491,0.471611,0.252884,10.93028,
66,29.35407,1.890099,54.80722,2.188777,0.284398,0.497726,0.258331,11.06402,
68,29.41037,1.944117,54.66185,2.272821,0.286558,0.539238,0.17902,11.11794,
70,29.43736,1.884238,54.91997,2.24943,0.235939,0.514373,0.269555,11.06698,
72,29.47458,1.944219,55.08819,2.246242,0.367837,0.54187,0.23862,11.06284,
74,29.23333,1.994074,54.87245,2.265588,0.318955,0.46037,0.202725,11.05893,
