Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
136,47.26022,39.80651,0.188602,0.135006,11.50651,0.389428,
138,47.00032,39.51979,0.169629,0.159935,11.45479,0.324408,
140,46.96387,39.77414,0.189349,0.10699,11.62923,0.319717,
142,47.16813,39.71775,0.181712,0.248287,11.5024,0.43179,
144,47.16908,39.87247,0.145531,0.188613,11.37519,0.378965,
146,46.78373,39.46415,0.184449,0.170692,11.3828,0.350783,
148,46.80275,39.49386,0.229257,0.160959,11.48555,0.42515,
150,47.28518,39.48601,0.254294,0.157689,11.62591,0.470307,
152,46.88121,39.47074,0.208478,0.121216,11.30933,0.493499,
154,47.3607,39.65996,0.190262,0.174036,11.46794,0.465332,
156,46.96253,39.64817,0.219604,0.081307,11.41877,0.522044,
158,46.81245,39.70719,0.253237,0.138632,11.44855,0.447145,
160,46.8083,39.50944,0.247405,0.196895,11.44063,0.332597,
162,47.08263,39.51928,0.270696,0.236405,11.53505,0.357795,
164,46.82056,39.75364,0.209871,0.12994,11.14304,0.40879,
166,46.92152,39.64197,0.233616,0.090493,11.45337,0.446244,
168,46.94078,39.80036,0.245745,0.133263,11.3579,0.323811,
170,46.7796,39.2378,0.254017,0.172271,11.4522,0.363478,
172,46.70754,39.6517,0.200698,0.055312,11.35945,0.435408,
174,46.93941,39.25467,0.22106,0.173077,11.38682,0.460569,
176,46.89728,39.5579,0.16936,0.20717,11.61902,0.345968,
178,46.54409,39.48037,0.176674,0.20854,11.30466,0.388059,
180,47.01529,39.41168,0.160685,0.10702,11.55208,0.537979,
182,47.17572,39.28251,0.210998,0.165593,11.40777,0.338686,
184,47.17612,39.76018,0.256271,0.202365,11.50798,0.446944,
186,46.80924,39.47519,0.189544,0.184695,11.2089,0.344672,
188,47.24583,39.55637,0.216434,0.240799,11.48412,0.421515,
190,47.24789,39.58749,0.187264,0.226198,11.51428,0.413424,
192,46.9875,39.69398,0.158261,0.039693,11.31938,0.420135,
194,46.78019,39.64407,0.182012,0.105876,11.35463,0.306532,
196,47.04395,39.58444,0.222486,0.101218,11.38939,0.453164,
198,46.56645,39.32332,0.191201,0.172693,11.35319,0.410517,
200,46.77147,39.6439,0.189005,0.112757,11.28304,0.500711,
202,47.11221,39.66139,0.211831,0.211588,11.17261,0.420975,
204,46.90325,39.53394,0.156848,0.216441,11.26279,0.376704,
206,46.69736,39.35485,0.208787,0.141412,11.29488,0.41176,
208,47.03038,39.40023,0.195183,0.194181,11.20938,0.432846,
210,46.74409,39.28049,0.204413,0.216798,11.41516,0.336504,
212,47.093,39.69551,0.213273,0.167213,11.12649,0.415222,
214,47.4048,39.79042,0.251823,0.208195,11.48922,0.447401,
216,48.52071,40.79084,0.248373,0.15512,11.46578,0.425694,
218,50.90228,42.93649,0.232902,0.170115,11.46033,0.332015,
220,54.21647,45.33179,0.211571,0.126148,11.28713,0.485912,
222,37.0532,33.53114,0.511222,0.194759,9.832602,0.310781,
224,3.633114,3.937994,0.313874,0.068183,3.26248,0.187145,
226,0.853602,2.563197,0.183111,0.004829,2.001879,0.062436,
228,0.770303,0.799077,0.063092,-0.038748,1.77642,0.122392,
230,1.02415,1.015557,0.077056,0.02906,2.293218,0.17193,
232,6.64221,8.578006,0.05498,0.071632,3.013607,0.152382,
234,61.56012,51.52466,0.25614,0.144125,10.95857,0.468358,
236,49.88102,41.92376,0.197275,0.227155,11.36143,0.375876,
238,46.98386,39.65324,0.198102,0.143168,11.18096,0.472894,
240,43.67047,37.11204,0.212667,0.072224,10.7202,0.367768,
242,8.620334,8.448761,0.206542,0.103882,5.07739,0.124273,
244,31.17942,30.06021,0.194763,0.108121,7.073087,0.248155,
246,10.44109,10.48747,0.214917,0.10147,6.396328,0.186435,
248,28.21153,20.58434,0.208207,0.099764,7.231288,0.262222,
250,42.05412,35.48149,0.184855,0.130316,11.36217,0.323054,
252,46.30523,38.99325,0.211565,0.191908,11.30039,0.351547,
254,46.22714,39.27322,0.161293,0.147174,11.34706,0.505009,
256,46.58116,38.96486,0.23753,0.193891,11.35837,0.365277,
258,46.5183,38.98685,0.192144,0.113508,11.34868,0.468256,
260,46.20215,39.35038,0.210616,0.169237,11.17586,0.304476,
262,46.65025,39.33285,0.231569,0.188685,11.18413,0.404128,
264,46.91695,39.37659,0.242152,0.170117,11.23415,0.442847,
266,46.83825,39.40219,0.231997,0.123085,11.46158,0.346341,
268,46.72077,39.36404,0.195555,0.195158,11.26088,0.513528,
270,46.88019,39.14155,0.175152,0.136383,11.44677,0.446904,
272,46.73601,39.41675,0.230505,0.210793,11.39365,0.397064,
274,46.63352,39.3189,0.170411,0.110881,11.22019,0.354968,
276,46.79169,39.2519,0.23183,0.192697,11.3244,0.306814,
278,46.61116,39.08633,0.180561,0.225932,11.28178,0.352629,
280,46.58286,39.44682,0.205399,0.159501,11.19319,0.438322,
282,46.48968,39.19452,0.172574,0.217758,11.19806,0.542566,
284,46.54107,39.27932,0.211293,0.165615,11.12264,0.429728,
286,46.88415,39.30336,0.227229,0.15761,11.25622,0.395124,
288,46.74785,39.41308,0.254243,0.163585,11.2783,0.399814,
290,46.68036,39.39251,0.238729,0.218875,11.1589,0.371982,
292,46.63371,39.1658,0.250015,0.131298,11.24404,0.359238,
294,46.57717,39.25481,0.241815,0.16001,11.266,0.359727,
296,46.78526,39.43051,0.232592,0.150016,11.34094,0.46184,
298,46.90332,39.62143,0.232988,0.171862,11.16733,0.46051,
300,47.09128,39.61178,0.169068,0.112281,11.16875,0.336054,
302,46.75877,39.43788,0.211833,0.173687,11.13655,0.391421,
304,46.65288,39.1652,0.227557,0.09601,11.18453,0.354053,
306,46.68419,39.4959,0.184956,0.103557,11.23977,0.371463,
308,47.10112,40.16307,0.205349,0.146213,11.29406,0.458483,
310,46.77499,39.20332,0.203082,0.205685,11.32662,0.339422,
312,46.51762,39.05881,0.224345,0.135263,11.36054,0.404217,
314,46.74958,39.12574,0.156029,0.203596,11.19206,0.339983,
316,46.60019,39.29223,0.231239,0.117419,11.23983,0.398637,
318,46.61115,39.31233,0.215065,0.116538,11.12173,0.401856,
320,46.72942,39.34421,0.251369,0.159149,11.20704,0.452057,
322,46.72475,39.53458,0.212738,0.286308,11.18494,0.335654,
324,46.63615,39.36796,0.23659,0.156079,11.07707,0.405084,
326,46.9465,39.64251,0.237373,0.147601,11.19904,0.432145,
328,46.86809,39.45616,0.16629,0.188963,11.33191,0.47011,
330,46.55215,39.29424,0.213583,0.09484,11.13179,0.402374,
332,46.43113,39.37639,0.198791,0.139589,11.2054,0.246651,
334,46.54891,39.06641,0.279541,0.124742,11.32851,0.465299,
336,46.98205,39.42783,0.217824,0.12784,11.26094,0.368062,
338,46.58066,38.95896,0.207089,0.213128,11.22037,0.388464,
340,46.71191,39.40813,0.223628,0.162824,11.12969,0.43213,
342,46.64349,39.49581,0.196899,0.172914,11.12576,0.450142,
344,46.66045,39.38846,0.217576,0.126741,11.16988,0.386269,
346,46.72197,39.51028,0.211336,0.136893,11.275,0.456939,
348,46.562,39.31077,0.190737,0.205315,11.02589,0.474198,
350,46.42013,38.85982,0.232498,0.149816,11.18963,0.311486,
352,46.5889,39.12627,0.189914,0.150292,11.04319,0.374061,
354,46.5498,38.88219,0.207738,0.124223,11.36839,0.378512,
356,46.71881,39.11839,0.250532,0.170974,11.10842,0.399674,
358,46.66733,39.2103,0.250926,0.160777,11.13318,0.403772,
360,46.07736,38.84114,0.208886,0.133854,11.18432,0.385128,
362,46.47135,39.54856,0.226553,0.148478,11.19709,0.450199,
364,46.52214,39.24349,0.213196,0.164174,11.04737,0.440441,
366,46.69734,38.9683,0.188938,0.099112,11.26798,0.506334,
368,46.32793,39.11105,0.185758,0.13275,11.24623,0.287735,
370,46.527,38.85403,0.205976,0.197124,11.09812,0.431376,
372,46.49935,39.22127,0.196055,0.189254,11.16356,0.396848,
374,46.46764,39.53608,0.229006,0.171236,11.19889,0.349395,
376,46.67009,39.10283,0.204737,0.070987,11.29914,0.361794,
378,46.67057,39.17045,0.217496,0.226557,11.23727,0.335595,
380,46.90314,39.36037,0.219049,0.184393,11.14017,0.534226,
382,46.41186,39.19088,0.202994,0.176956,11.01491,0.376022,
384,46.46358,39.0342,0.171951,0.119075,11.10262,0.490879,
386,46.53968,39.14838,0.205434,0.224253,11.38548,0.281096,
388,46.24961,39.28787,0.194724,0.184376,11.12993,0.366834,
390,46.49786,39.35077,0.183397,0.164743,11.17307,0.461626,
392,46.4435,39.18887,0.241158,0.179122,11.18893,0.477542,
394,46.39085,39.10863,0.187778,0.13503,11.08115,0.339057,
396,46.38131,39.24729,0.205978,0.110328,11.01693,0.433314,
398,46.216,38.97853,0.210297,0.140378,11.07885,0.437747,
400,46.17167,38.72695,0.247965,0.247162,11.23635,0.282239,
402,46.30566,39.00824,0.190305,0.187599,11.03715,0.432532,
404,46.66012,39.00002,0.207067,0.121443,11.1602,0.400563,
406,46.55517,39.03979,0.251541,0.105598,11.26712,0.305832,
408,46.30197,38.78756,0.244875,0.200702,10.94432,0.466313,
410,46.36533,39.18736,0.197815,0.174118,11.137,0.423313,
412,46.38409,38.83319,0.248723,0.19365,11.1926,0.353461,
414,46.42434,39.17328,0.260288,0.123847,11.28652,0.40869,
416,46.23763,38.776,0.254775,0.109256,11.30669,0.394873,
418,46.13185,38.81616,0.239168,0.091221,11.01081,0.422048,
420,46.38539,39.10743,0.216423,0.142026,11.2164,0.377646,
422,46.23193,39.00681,0.195923,0.132414,11.16275,0.356089,
424,46.35275,38.97493,0.217853,0.151102,11.30425,0.417467,
426,46.12288,38.82679,0.191085,0.179967,11.09672,0.409282,
428,46.32926,39.04209,0.192856,0.22496,11.16791,0.43036,
430,46.15436,38.91323,0.195874,0.19832,11.36023,0.388118,
432,46.05443,38.80186,0.183566,0.112876,11.21022,0.373135,
434,46.05556,38.74015,0.208888,0.148694,11.13801,0.376055,
436,46.04665,38.50514,0.213781,0.140129,11.30957,0.421837,
438,45.99654,38.74302,0.223328,0.124695,11.19921,0.45104,
440,46.13934,38.75773,0.212364,0.220181,11.34464,0.364878,
442,46.03883,38.84348,0.211867,0.082766,11.44063,0.424654,
444,45.87328,38.62165,0.237888,0.250646,11.38082,0.414745,
446,45.76889,38.53262,0.232982,0.132653,11.43895,0.402159,
448,45.69178,38.72908,0.245298,0.196427,11.56254,0.38749,
450,45.60398,38.94477,0.198034,0.135517,11.56872,0.441741,
452,45.80647,38.94925,0.203116,0.164275,11.61763,0.508553,
454,45.70817,38.52404,0.216915,0.19053,11.76257,0.457031,
456,45.32256,38.78416,0.203131,0.172419,11.86848,0.364876,
458,45.40714,38.6442,0.204762,0.13545,11.83034,0.439879,
460,45.0488,38.45274,0.272392,0.143599,12.20732,0.493814,
462,45.16789,38.52607,0.231997,0.14416,12.44039,0.408238,
464,44.83308,38.58601,0.228772,0.111472,12.27,0.423484,
466,44.64059,38.26976,0.282964,0.203608,12.5462,0.42814,
468,44.24882,38.06453,0.24669,0.192311,12.71553,0.566594,
470,44.03136,38.39567,0.270107,0.119659,13.11636,0.353674,
472,44.07023,38.10229,0.248337,0.167384,13.25023,0.402402,
474,43.6419,38.07075,0.275416,0.241586,13.63317,0.351895,
476,43.59686,38.36749,0.25338,0.120454,14.03494,0.321127,
478,43.14624,38.41106,0.27335,0.249014,13.83288,0.374495,
480,43.05954,38.05427,0.260413,0.273858,14.24713,0.389939,
482,42.48346,37.91033,0.319725,0.187856,14.36979,0.283338,
484,42.55242,37.70953,0.291722,0.156866,14.69353,0.361245,
486,42.37123,37.58759,0.304617,0.223794,15.11378,0.223909,
488,42.19996,37.87624,0.325197,0.24746,14.97394,0.248995,
490,41.77248,37.89127,0.365255,0.247512,15.56384,0.277698,
492,40.70174,38.19057,0.506565,0.239359,15.68968,0.291233,
494,11.62459,43.94099,6.652464,0.135145,10.97259,0.056762,
496,6.459041,46.98635,10.10208,0.191163,10.14447,-0.008252,
498,6.950134,47.38628,10.42981,0.210306,10.62291,0.047859,
500,7.160709,46.81972,10.20815,0.167789,10.71558,-0.01592,
502,7.385961,46.84096,10.29627,0.218761,10.68731,-0.029543,
504,7.566658,46.427,10.34191,0.202498,10.82207,0.088994,
506,7.710022,46.51087,10.15325,0.175745,10.77325,0.098616,
