Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
0,44.39981,39.46273,0.233345,0.162785,15.04972,0.216623,
2,44.37172,39.32436,0.22746,0.178824,15.2326,0.251194,
4,44.71027,39.38807,0.193979,0.22078,15.34235,0.253261,
5.99999999999999,44.59514,39.26601,0.181635,0.157374,15.31676,0.228818,
8.00000000000001,44.52763,39.27559,0.260253,0.242661,15.18223,0.26812,
10,44.26751,38.95486,0.244904,0.19807,15.32909,0.314028,
12,44.21714,39.25996,0.256928,0.116693,15.35936,0.244616,
14,44.44551,39.34443,0.222358,0.135166,15.24568,0.333054,
16,44.37938,39.24591,0.215302,0.16405,15.34436,0.313221,
18,44.35097,39.23235,0.222713,0.228604,15.29852,0.300717,
20,44.21761,39.38836,0.197702,0.26238,15.20996,0.265767,
22,44.51442,39.40031,0.214223,0.321634,15.08162,0.290506,
24,44.5877,39.07722,0.204752,0.174501,15.36604,0.278747,
26,44.3328,39.41184,0.169974,0.205627,15.30569,0.223976,
28,44.19944,39.25023,0.179392,0.188769,15.43093,0.250938,
30,44.19104,39.26745,0.232564,0.124342,15.3287,0.162914,
32,44.00547,39.07777,0.188633,0.225129,15.41731,0.296273,
34,44.33223,39.76544,0.215261,0.225115,15.34258,0.245881,
36,44.31625,39.31796,0.197166,0.218264,15.30045,0.261972,
38,44.23179,38.89658,0.247452,0.166806,15.31367,0.306214,
40,44.02673,39.22569,0.207941,0.143867,15.54658,0.192447,
42,44.23156,39.1932,0.21925,0.277099,15.24356,0.142263,
44,44.4742,39.24451,0.172407,0.271874,15.38851,0.37182,
46,43.63057,38.97161,0.263806,0.258402,15.1322,0.30064,
48,44.0617,39.38594,0.213726,0.302811,15.56613,0.271785,
50,43.92248,38.98312,0.127275,0.179613,15.39502,0.188928,
52,44.21137,39.04826,0.233993,0.251285,15.6853,0.153982,
54,44.09452,39.29887,0.248247,0.233471,15.59092,0.260807,
56,44.15266,39.18508,0.24029,0.217882,15.48962,0.211908,
58,43.6922,38.81356,0.192028,0.200169,15.60634,0.406599,
60,44.11452,39.21279,0.233258,0.162775,15.57853,0.260379,
62,44.30716,39.25756,0.229075,0.275503,15.54626,0.242815,
64,43.86847,38.98817,0.231278,0.223355,15.54773,0.282709,
66,43.9692,38.89873,0.217464,0.202848,15.67502,0.362394,
68,44.06705,39.13076,0.2286,0.261201,15.50684,0.224446,
70,43.90131,39.04965,0.248335,0.157778,15.67419,0.205293,
72,43.84726,39.35492,0.272043,0.245066,15.54384,0.283904,
74,43.92371,38.98008,0.224149,0.223391,15.56544,0.274786,
76,43.51073,38.57146,0.225935,0.22202,15.63311,0.247759,
78,43.62317,38.85925,0.243886,0.175255,15.76357,0.362771,
80,43.85983,38.91603,0.252793,0.256504,15.62269,0.265331,
82,43.90233,39.03807,0.183704,0.17189,15.69438,0.25328,
84,43.93959,39.02942,0.227217,0.256775,15.66961,0.332512,
86,43.2514,38.94986,0.223743,0.18931,15.65292,0.233741,
88,43.61451,38.81879,0.217883,0.215423,15.69313,0.21028,
90,43.60938,38.91623,0.264597,0.158869,15.93422,0.235412,
92,43.46173,39.01073,0.219271,0.186752,15.73785,0.240058,
94,43.53429,38.88948,0.246768,0.208397,15.87007,0.224113,
96,43.58767,38.81383,0.224329,0.204969,15.83394,0.19678,
97.9999999999999,43.57171,39.08913,0.227931,0.170695,15.88474,0.196529,
100,43.29684,38.95518,0.253746,0.192875,15.84157,0.288735,
102,43.15585,38.5372,0.24622,0.241997,15.89366,0.214471,
104,43.58075,38.84296,0.269213,0.188516,15.97779,0.263025,
106,43.46923,38.82453,0.200284,0.261442,16.06057,0.325002,
108,43.29192,39.09673,0.233437,0.22758,16.00472,0.170404,
110,43.29707,38.75846,0.226358,0.255185,16.13942,0.169488,
112,43.40717,38.90459,0.230768,0.247599,16.07604,0.257846,
114,43.52263,38.92733,0.258771,0.212485,16.10741,0.285585,
116,43.3422,38.82736,0.253017,0.303141,16.09431,0.220435,
118,43.34536,38.71478,0.217873,0.238668,16.1491,0.28199,
120,43.74179,38.94738,0.23513,0.209664,16.12978,0.219079,
122,43.33023,38.89421,0.253377,0.222779,16.05182,0.304909,
124,43.31748,38.8817,0.210495,0.306634,16.20043,0.205996,
126,43.20706,38.74831,0.274326,0.232517,16.04775,0.193294,
128,43.32182,38.84988,0.174455,0.256356,15.96824,0.288429,
130,43.3091,38.75451,0.239509,0.220265,16.00106,0.344412,
132,43.06878,38.72779,0.237727,0.269521,15.99481,0.285602,
134,43.12836,38.78978,0.229657,0.237663,15.80664,0.267952,
136,43.07916,38.76354,0.219515,0.253162,16.06229,0.20072,
138,43.13143,38.7187,0.224838,0.253157,15.92292,0.17141,
140,42.9896,38.78053,0.203302,0.143794,16.09478,0.196578,
142,43.21075,38.70284,0.213508,0.260004,16.06889,0.245566,
144,43.39413,38.74202,0.21799,0.206776,15.95059,0.189942,
146,43.58953,38.80725,0.235467,0.170731,16.09615,0.219074,
148,43.16885,38.54783,0.182944,0.205592,16.02868,0.299247,
150,43.26006,38.78621,0.263071,0.169525,16.13687,0.288279,
152,43.2122,38.49968,0.241044,0.272158,16.17621,0.154918,
154,42.96844,38.86477,0.257227,0.240838,15.83361,0.221357,
156,43.25768,38.55341,0.28647,0.192183,15.89835,0.262265,
158,43.17177,38.47046,0.250495,0.208075,15.84809,0.174663,
160,43.04707,38.633,0.27059,0.24839,15.58326,0.187101,
162,42.91879,38.37844,0.250501,0.222583,15.80333,0.297816,
164,43.16504,38.42278,0.200142,0.219096,16.02745,0.250279,
166,43.09667,38.75934,0.191638,0.232158,16.01857,0.231151,
168,43.12614,38.6945,0.190973,0.184668,15.94933,0.243619,
170,42.8823,38.35683,0.206723,0.201247,15.98079,0.247193,
172,43.25226,38.31416,0.245671,0.238668,15.91344,0.322278,
174,43.18297,38.43433,0.210482,0.265553,16.18839,0.20264,
176,42.89446,38.82104,0.206243,0.171332,15.95129,0.319117,
178,43.12845,38.27077,0.207694,0.182868,15.9226,0.16657,
180,43.27044,38.75959,0.218127,0.259185,15.84637,0.326595,
182,43.00624,38.58076,0.201484,0.272253,16.00574,0.192456,
184,42.89716,38.17048,0.247552,0.217846,15.98261,0.319198,
186,43.03359,38.2294,0.23293,0.220735,15.98142,0.255388,
188,41.78816,37.76694,0.199707,0.270406,15.90614,0.280898,
190,42.89341,38.07111,0.226029,0.237503,15.92737,0.246641,
192,42.8969,38.41405,0.24337,0.333264,16.04024,0.128358,
194,43.09898,38.22855,0.237436,0.290613,16.20659,0.321532,
196,42.87432,38.46787,0.177015,0.256599,16.10692,0.307682,
198,42.68734,38.61525,0.230582,0.223287,16.20293,0.158346,
200,42.85369,38.23732,0.206112,0.207898,16.11047,0.335672,
202,42.69589,38.20614,0.187696,0.236096,16.06113,0.133957,
204,42.91241,38.11821,0.212185,0.218578,16.06555,0.161491,
206,42.69973,38.39383,0.235145,0.252659,15.85479,0.206279,
208,42.96399,38.33825,0.230966,0.217713,16.11977,0.27139,
210,42.53286,38.32376,0.211576,0.224679,16.11053,0.139754,
212,42.80937,38.37115,0.193322,0.259217,16.12425,0.218952,
214,42.75051,38.52235,0.209343,0.310627,15.96714,0.22813,
216,42.72046,38.34455,0.253945,0.231815,15.93585,0.269083,
218,42.8487,38.12181,0.296311,0.265589,16.02019,0.23385,
220,42.61978,38.30909,0.287697,0.24687,16.44901,0.244452,
222,42.55475,38.13339,0.242384,0.21182,16.12759,0.180002,
224,42.38003,38.33577,0.160825,0.226743,16.3018,0.146299,
