Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
0,43.63995,39.04375,0.204297,0.241729,16.5828,0.287477,
2.00000000000002,43.81363,38.90778,0.152501,0.230579,16.55475,0.34075,
4,43.63242,38.97881,0.19946,0.230996,16.65859,0.299723,
6.00000000000002,43.593,39.09213,0.209831,0.251354,16.58307,0.270624,
7.99999999999999,43.64652,39.07823,0.20616,0.253974,16.55189,0.263232,
10,43.60076,38.95237,0.226694,0.259574,16.64583,0.314763,
12,43.57787,39.1553,0.167856,0.208193,16.54215,0.34864,
14,43.54133,39.13996,0.188784,0.192506,16.57162,0.3658,
16,43.84727,38.87522,0.197981,0.236792,16.64263,0.200106,
18,43.69492,38.84818,0.21391,0.217098,16.70271,0.323177,
20,43.62767,38.99503,0.223283,0.261771,16.61038,0.281866,
22,43.74809,38.9478,0.154841,0.254128,16.54414,0.350995,
24,43.62627,38.86542,0.247178,0.279262,16.62727,0.354596,
26,43.67563,38.9305,0.190569,0.232047,16.66652,0.304727,
28,43.68832,39.0724,0.198524,0.166458,16.56271,0.311589,
30,43.64589,38.98647,0.215143,0.189574,16.64155,0.321369,
32,43.71577,38.92558,0.21346,0.256737,16.6037,0.28475,
34,43.70329,39.08897,0.217122,0.258134,16.50163,0.23087,
36,43.66497,39.08649,0.172945,0.210046,16.54646,0.319086,
38,43.63725,38.94703,0.180739,0.254273,16.68515,0.295558,
40,43.64068,38.93512,0.217477,0.238769,16.6994,0.268554,
42,43.63205,38.95209,0.174645,0.237176,16.72263,0.281419,
44,43.48315,38.89057,0.25594,0.213449,16.8622,0.294695,
46,43.57658,38.99717,0.156074,0.23208,16.72434,0.31377,
48,43.63037,38.82382,0.21512,0.23134,16.80334,0.296011,
50,43.59011,38.91596,0.225527,0.22328,16.7177,0.327421,
52,43.69559,38.93175,0.194999,0.22301,16.68146,0.273177,
54,43.43861,39.37861,0.191416,0.215726,16.53103,0.244606,
56,43.65032,38.80159,0.164439,0.320227,16.76582,0.297608,
58,43.54279,39.11532,0.225677,0.232941,16.65632,0.226961,
60,43.4731,39.11717,0.194433,0.28309,16.67666,0.255548,
62,43.62925,38.90521,0.23192,0.172431,16.76402,0.297168,
64,43.55904,38.98824,0.211311,0.278323,16.67796,0.285128,
66,43.54968,39.12017,0.207451,0.234901,16.63397,0.25383,
68,43.64839,38.95098,0.208495,0.27208,16.63792,0.282137,
70,43.55614,38.89196,0.204484,0.303659,16.78922,0.254526,
72,43.46682,38.9999,0.179839,0.238886,16.8532,0.261353,
74,43.56641,39.03991,0.228748,0.270088,16.61629,0.278542,
76,43.58453,38.93211,0.232426,0.134729,16.82882,0.28739,
78,43.44458,39.08826,0.225411,0.273893,16.7168,0.251043,
80,43.59573,38.88153,0.222364,0.212866,16.8551,0.23241,
82,43.41621,38.95914,0.217691,0.169384,16.95257,0.285001,
84,43.59337,38.89393,0.1812,0.201874,16.8717,0.257903,
86,43.54675,39.04885,0.158701,0.240906,16.74711,0.257691,
88,43.3672,39.15653,0.255232,0.237727,16.71425,0.269055,
90,43.51789,38.99932,0.208751,0.291282,16.77725,0.20549,
92,43.53007,39.00704,0.235916,0.276744,16.72207,0.228147,
94,43.41111,39.10471,0.180837,0.270952,16.75697,0.275424,
96,43.37248,39.1868,0.156183,0.259736,16.83634,0.188473,
98,43.51655,39.01431,0.197397,0.259304,16.72575,0.286694,
100,43.53051,39.02877,0.244148,0.1838,16.81413,0.198638,
102,43.57035,38.83318,0.256654,0.218612,16.8935,0.227702,
104,43.49589,38.982,0.237449,0.201955,16.83002,0.252676,
106,43.51252,38.83834,0.238739,0.277038,16.88796,0.245396,
108,43.44775,38.9168,0.211245,0.308499,16.85592,0.259795,
110,43.41618,38.89788,0.238969,0.205125,17.02555,0.216297,
112,43.51481,38.85558,0.224846,0.253605,16.92434,0.226821,
114,43.37491,39.00238,0.244281,0.216261,16.89507,0.267094,
116,43.3069,39.05166,0.254535,0.22264,16.96066,0.203617,
118,43.2799,39.03002,0.230636,0.233018,16.97387,0.252548,
120,43.44159,38.98225,0.198457,0.177024,16.90875,0.291917,
122,43.44545,38.97211,0.228011,0.243445,16.91321,0.197772,
124,43.44651,38.87106,0.249637,0.326658,16.86131,0.244823,
126,43.2953,38.93155,0.240237,0.198252,17.04188,0.292785,
