Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
240,47.16978,39.88863,0.245106,0.11062,11.42841,0.371706,
242,46.79486,39.55734,0.212214,0.254723,11.29471,0.406361,
244,47.01106,39.99034,0.203612,0.167723,11.2785,0.381494,
246,46.92713,39.42505,0.243659,0.211562,11.3474,0.343822,
248,46.74234,39.66154,0.224218,0.16168,11.32809,0.383991,
250,46.99788,39.70255,0.212399,0.137994,11.37504,0.470068,
252,47.20177,39.69663,0.213277,0.111368,11.64157,0.41528,
254,47.10773,39.55676,0.192659,0.184838,11.41717,0.428381,
256,47.08696,39.96552,0.210216,0.140215,11.59681,0.384661,
258,47.14769,39.96928,0.222505,0.193152,11.52404,0.413525,
260,47.10138,39.62066,0.204029,0.1733,11.54723,0.366711,
262,47.46772,40.13486,0.162686,0.218328,11.49875,0.433491,
264,47.06697,39.6396,0.202566,0.14866,11.60608,0.399599,
266,46.95032,39.5415,0.200907,0.19551,11.46667,0.440333,
268,47.25533,39.44726,0.172085,0.195768,11.64613,0.405913,
270,47.31699,39.53043,0.232616,0.159717,11.34039,0.431743,
272,46.92318,39.80226,0.213739,0.104304,11.41774,0.407652,
274,46.95697,39.84359,0.257559,0.186451,11.27082,0.453024,
276,47.39043,39.94493,0.172285,0.149165,11.6283,0.362313,
278,47.18845,39.81565,0.245091,0.22581,11.37039,0.446359,
280,47.16875,39.7056,0.20653,0.177222,11.54955,0.404007,
282,47.20818,40.00372,0.180382,0.166701,11.55254,0.259207,
284,47.22482,39.72979,0.194258,0.186243,11.65665,0.330762,
286,47.3268,40.13844,0.242847,0.173421,11.61016,0.383066,
288,47.3001,39.48801,0.199398,0.199378,11.68949,0.385998,
290,47.19863,39.91423,0.237953,0.151371,11.56189,0.445137,
292,47.03609,39.76247,0.238402,0.167925,11.34845,0.428315,
294,47.19896,39.91024,0.176613,0.124215,11.27662,0.465573,
296,47.37968,40.00818,0.176972,0.154887,11.51108,0.353673,
298,47.30875,39.74039,0.201381,0.083793,11.56097,0.43091,
300,47.22972,39.68804,0.220255,0.156017,11.396,0.389537,
302,47.29554,39.84541,0.245674,0.147149,11.60794,0.459143,
304,47.34432,40.17196,0.223479,0.101225,11.54806,0.401229,
306,47.34069,39.67203,0.199513,0.138134,11.47581,0.438139,
308,47.38201,39.86176,0.222509,0.177188,11.63428,0.405164,
310,47.12407,39.92865,0.20191,0.195615,11.3476,0.331224,
312,47.06172,39.71432,0.187231,0.174872,11.45075,0.356886,
314,47.55589,39.9022,0.189927,0.167956,11.54319,0.444226,
316,47.43924,39.98514,0.23474,0.094919,11.61626,0.396683,
318,47.37871,39.91965,0.215352,0.136808,11.57461,0.371308,
320,47.61189,40.14972,0.224831,0.205596,11.51481,0.429856,
322,47.18303,40.17565,0.188677,0.168307,11.50543,0.336527,
324,47.19352,39.87919,0.19822,0.190165,11.37747,0.384187,
326,47.18294,39.90271,0.202027,0.184767,11.51147,0.360185,
328,47.37125,40.14713,0.243259,0.15733,11.58616,0.423325,
330,47.59903,40.27326,0.172019,0.21716,11.66758,0.457611,
332,47.47368,39.96088,0.168596,0.147353,11.51,0.378321,
334,47.3592,40.0205,0.211634,0.13032,11.47615,0.397496,
336,47.42198,40.01331,0.215434,0.13332,11.59697,0.494687,
338,47.52333,40.25473,0.201597,0.204819,11.54371,0.445216,
340,47.5086,39.92712,0.140247,0.139669,11.80751,0.408519,
342,47.37212,40.20851,0.223502,0.146346,11.44817,0.360058,
344,47.2967,40.04662,0.191168,0.133507,11.52108,0.336504,
346,47.73246,40.13609,0.201725,0.223498,11.44163,0.384643,
348,47.58305,40.34114,0.203521,0.145177,11.4865,0.403576,
350,47.56638,40.02761,0.182121,0.097784,11.75915,0.381187,
352,47.50946,40.06103,0.201487,0.132637,11.57984,0.402641,
354,47.47803,39.91705,0.207905,0.111582,11.38315,0.508162,
356,47.51278,40.02766,0.208825,0.132124,11.56813,0.451109,
358,47.43856,40.3324,0.270091,0.150855,11.47114,0.463231,
360,47.75556,40.19956,0.168322,0.18779,11.66598,0.325228,
362,47.61967,40.17704,0.198385,0.169034,11.77615,0.521875,
364,47.64753,40.37753,0.220446,0.151252,11.4698,0.312639,
366,47.75224,40.2817,0.186019,0.104433,11.61299,0.502177,
368,47.46727,40.17268,0.209618,0.072412,11.52468,0.446986,
370,47.4182,40.23289,0.197208,0.213973,11.56365,0.328835,
372,47.60561,40.04139,0.211363,0.234903,11.59424,0.415716,
374,47.90603,40.02838,0.191376,0.167555,11.5718,0.353857,
376,47.65795,40.37626,0.213964,0.204226,11.59537,0.405652,
378,47.89256,40.35542,0.189557,0.166186,11.50861,0.513287,
380,47.81766,40.20802,0.230868,0.17742,11.71029,0.357292,
382,47.68736,40.05631,0.182642,0.158609,11.75189,0.476699,
384,47.61607,40.16537,0.219375,0.166516,11.50636,0.35222,
386,47.54134,40.14769,0.205896,0.168438,11.47619,0.341441,
388,47.50475,40.255,0.170588,0.250056,11.56055,0.378422,
390,47.71448,40.38338,0.179631,0.163003,11.67418,0.387661,
392,47.88568,40.20593,0.191154,0.160049,11.7406,0.531551,
394,47.72688,40.20727,0.192455,0.205969,11.50587,0.492964,
396,47.82848,40.22116,0.193413,0.144242,11.65104,0.468132,
398,47.54605,40.37519,0.202805,0.175501,11.53686,0.463322,
400,47.22856,39.93829,0.247671,0.133519,11.66347,0.372803,
