Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
190,47.93584,40.1875,0.207322,0.147848,11.14045,0.38104,
192,48.04438,40.15539,0.224418,0.114597,11.10197,0.359259,
194,48.00242,40.17887,0.207622,0.1561,11.00205,0.452946,
196,48.15902,40.09668,0.203119,0.237325,10.8372,0.46664,
198,47.91923,40.19809,0.164499,0.12426,11.16672,0.427209,
200,48.06269,40.01877,0.17884,0.161026,11.15735,0.421319,
202,48.19655,39.9458,0.21171,0.190581,11.06515,0.390194,
204,47.97122,40.15656,0.207158,0.227927,10.97161,0.465524,
206,48.10962,40.24628,0.178387,0.217435,10.82052,0.427762,
208,48.14653,40.04466,0.209928,0.16204,10.9631,0.473737,
210,48.14149,40.15306,0.185386,0.147269,10.96778,0.405001,
212,48.17979,40.0004,0.191724,0.109363,11.09459,0.424125,
214,48.07607,40.11895,0.162082,0.16337,11.06898,0.410556,
216,48.06305,40.11966,0.210848,0.119394,11.10806,0.378989,
218,48.10733,40.05994,0.230292,0.127068,11.09474,0.380625,
220,48.08064,40.08682,0.193989,0.158305,11.04347,0.436773,
222,47.86684,40.39128,0.219009,0.175428,10.88883,0.45861,
224,48.09919,40.05917,0.223518,0.15901,11.07703,0.382079,
226,48.15609,40.08554,0.201622,0.140019,11.00977,0.406973,
228,48.00333,40.17081,0.166304,0.185086,11.02365,0.450825,
230,48.06239,40.21505,0.203015,0.053915,11.10379,0.361856,
232,47.9524,40.3806,0.184072,0.134606,10.98178,0.366545,
234,47.9307,40.25827,0.228289,0.19796,10.99441,0.390369,
236,48.12924,40.00405,0.245465,0.240368,10.9473,0.433583,
238,47.98811,40.06559,0.214055,0.244069,11.0396,0.448586,
240,48.09003,40.13736,0.185108,0.233809,10.98557,0.368131,
242,48.09356,40.09441,0.237342,0.175529,11.00695,0.392211,
244,48.0113,40.10766,0.148906,0.150535,11.09594,0.485656,
246,48.13946,40.03748,0.208775,0.1168,11.02056,0.476933,
248,48.19767,40.08707,0.211741,0.248374,10.8634,0.391748,
250,48.12832,40.03088,0.185701,0.120143,11.12261,0.412339,
252,47.9766,39.98712,0.209003,0.140686,11.16005,0.526531,
254,48.05187,40.17963,0.181798,0.212882,10.95167,0.422163,
256,47.9942,40.29179,0.201009,0.14702,10.96815,0.397828,
258,48.28757,40.08537,0.195111,0.103855,10.90017,0.42793,
260,47.47623,41.29866,0.189353,0.121713,10.54195,0.372085,
262,47.85394,40.24294,0.19162,0.25406,11.04102,0.416419,
264,48.18778,40.03809,0.20217,0.1032,11.06402,0.404736,
266,48.10684,39.97213,0.213641,0.118789,11.23326,0.355339,
268,48.14933,40.07088,0.157025,0.189835,11.06925,0.363667,
270,48.09759,40.05846,0.166475,0.13621,11.08889,0.452383,
272,48.02827,40.14905,0.199204,0.211315,11.02154,0.390629,
274,48.06908,39.94173,0.213379,0.180511,11.19661,0.398694,
276,47.87273,40.08974,0.193529,0.157584,11.26698,0.419441,
278,48.23804,39.94743,0.19061,0.241253,10.93386,0.44881,
280,48.0975,40.03028,0.159161,0.171285,11.01953,0.522243,
282,47.81847,40.27952,0.16753,0.198102,10.98214,0.554239,
284,48.1432,40.12318,0.201809,0.17592,11.01318,0.342707,
286,48.02393,40.04839,0.238478,0.146704,11.1288,0.413699,
288,48.09433,40.02139,0.189252,0.201525,11.06978,0.423729,
290,48.03694,39.93795,0.21867,0.172571,11.1988,0.435061,
292,48.07971,40.00542,0.117012,0.194814,11.22537,0.377687,
294,47.99457,40.14241,0.220704,0.192955,11.06057,0.388788,
296,47.80069,40.32419,0.201338,0.210399,11.15157,0.311811,
298,47.91967,40.07448,0.19533,0.099215,11.27582,0.435485,
300,47.89068,40.13717,0.161522,0.237159,11.19712,0.376356,
302,47.87244,40.01769,0.228302,0.158227,11.31139,0.411939,
304,47.90067,39.94709,0.201555,0.174728,11.33399,0.441976,
306,47.73797,40.04564,0.221906,0.260832,11.35326,0.380391,
308,47.82932,39.99717,0.210444,0.155764,11.39725,0.41005,
310,47.79387,40.07994,0.195466,0.164791,11.32058,0.445365,
312,47.43039,40.23811,0.180539,0.127904,11.57873,0.444333,
314,47.7802,39.93119,0.182677,0.178028,11.50973,0.41818,
316,47.60597,39.97786,0.22205,0.214217,11.59608,0.38381,
318,47.86126,39.81593,0.251697,0.173623,11.58292,0.314576,
320,47.6009,39.96775,0.209724,0.170792,11.65642,0.394423,
322,47.44097,39.98581,0.194488,0.150484,11.85489,0.373357,
324,47.58844,39.80055,0.194085,0.17038,11.85773,0.388814,
326,47.44471,39.85313,0.228104,0.18205,11.8849,0.407107,
328,47.33867,39.85261,0.190417,0.243595,11.96342,0.411303,
330,47.18217,39.77532,0.216961,0.170701,12.25372,0.401139,
332,47.064,40.10418,0.209755,0.097884,12.12757,0.396613,
334,46.95856,39.93266,0.192496,0.179548,12.31662,0.420123,
336,46.92756,39.95189,0.207941,0.179455,12.337,0.396168,
338,46.77664,39.90293,0.215367,0.121475,12.56235,0.421241,
340,46.62288,39.81591,0.161729,0.153117,12.87056,0.375811,
342,46.62222,39.6293,0.201093,0.195907,12.91206,0.439436,
344,46.29225,39.87168,0.160623,0.157032,13.07207,0.446353,
346,46.41025,39.68405,0.159107,0.162195,13.10429,0.480115,
348,46.16927,39.67749,0.147633,0.228704,13.26745,0.509446,
350,46.13081,39.43916,0.215122,0.235102,13.45749,0.522326,
352,46.01762,39.4016,0.146868,0.258286,13.87631,0.299308,
354,45.74655,39.45234,0.162261,0.238414,14.07118,0.329261,
356,45.61646,39.60002,0.187057,0.244673,14.0367,0.315104,
358,45.31836,39.57367,0.190102,0.185311,14.36163,0.370938,
360,45.07975,39.54622,0.153972,0.194135,14.5706,0.455312,
362,44.89607,39.50411,0.185071,0.215531,14.79314,0.406078,
364,44.80346,39.35688,0.183691,0.275368,15.06702,0.313582,
366,44.60387,39.50679,0.168684,0.175133,15.17927,0.36625,
368,44.35716,39.29387,0.273968,0.20624,15.57054,0.298225,
370,44.09716,39.12434,0.221138,0.250973,15.82015,0.486236,
372,43.88912,39.10484,0.224528,0.268228,16.16124,0.352054,
374,43.47642,39.19166,0.252359,0.231914,16.53357,0.314082,
376,43.26787,39.08977,0.279285,0.27019,16.78909,0.303785,
378,42.97868,39.18749,0.282681,0.242029,17.0009,0.308219,
380,42.83858,39.01539,0.311142,0.218334,17.37768,0.238881,
382,42.49216,38.88792,0.294776,0.211341,17.69801,0.415787,
384,42.48224,38.71202,0.331514,0.21422,18.02202,0.237978,
386,41.82477,39.11053,0.271819,0.296951,18.13851,0.357421,
388,39.00894,40.63173,0.7756,0.313061,18.98786,0.282808,
390,10.92287,62.19198,11.44704,0.224528,15.13965,0.073939,
392,5.959346,63.40411,15.05374,0.333218,15.18139,0.068193,
394,6.476905,63.01203,15.06278,0.233701,15.19651,0.018081,
396,8.908566,61.58137,13.3908,0.259119,15.86014,0,
398,12.64773,58.70152,11.51814,0.305515,16.8271,0,
