Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
66,43.65308,39.19165,0.224354,0.234654,16.51436,0.181905,
68,43.8018,39.30026,0.230565,0.164693,16.26076,0.241911,
70,43.82425,39.36818,0.275892,0.213491,16.11934,0.198838,
72,43.60591,39.13741,0.246974,0.254684,16.51334,0.241685,
74,43.90183,39.22872,0.270504,0.233337,16.16544,0.200168,
76,43.72484,39.53369,0.218381,0.179377,16.14548,0.198224,
78,43.81416,39.42063,0.259995,0.209312,16.08768,0.208226,
80,43.98141,39.27556,0.21004,0.213133,16.22821,0.091652,
82,43.92622,39.20884,0.260488,0.28462,16.05866,0.261166,
84,43.90572,39.38836,0.271707,0.169831,16.0358,0.228586,
86,43.94577,39.48727,0.272981,0.2042,15.95772,0.132061,
88,44.24154,39.35688,0.230234,0.207232,15.69616,0.267954,
90,44.01069,39.12728,0.230125,0.22478,16.17271,0.234418,
92,44.15584,39.23404,0.245848,0.25789,15.91954,0.186843,
94,44.37061,39.3449,0.186057,0.179731,15.70804,0.210667,
96,44.01939,39.59452,0.241662,0.144592,15.82587,0.173981,
98,44.20037,39.4511,0.224971,0.288235,15.58504,0.25028,
100,44.20203,39.35448,0.285523,0.181313,15.79203,0.184623,
102,44.39407,39.25552,0.284169,0.254729,15.57128,0.240234,
104,44.32096,39.23904,0.21411,0.256896,15.69122,0.277771,
106,44.32302,39.36985,0.253817,0.193993,15.59689,0.26242,
108,44.41517,39.37817,0.259226,0.228267,15.46933,0.249835,
110,44.42927,39.49529,0.21202,0.281961,15.38628,0.195173,
112,44.25539,39.35854,0.200913,0.277549,15.61514,0.292477,
114,44.37777,39.47619,0.221736,0.264813,15.50719,0.152302,
116,44.5628,39.1769,0.284262,0.200245,15.5698,0.206002,
118,44.44917,39.26712,0.257573,0.182476,15.68752,0.156131,
120,44.49569,39.24889,0.321815,0.162225,15.58658,0.184802,
122,44.37937,39.56524,0.237959,0.227231,15.30254,0.287657,
124,44.43525,39.58091,0.209928,0.228141,15.32328,0.222501,
126,44.60913,39.31687,0.2832,0.212706,15.32649,0.251605,
128,44.51526,39.50463,0.23907,0.228771,15.23403,0.278228,
130,44.45973,39.54941,0.269571,0.223669,15.25824,0.239383,
132,44.54295,39.52599,0.239422,0.172563,15.34544,0.173639,
134,44.57818,39.36725,0.213274,0.281419,15.3131,0.246786,
136,44.50604,39.27635,0.241611,0.269668,15.37697,0.329371,
138,44.58593,39.52669,0.240894,0.205167,15.19265,0.248679,
140,44.68357,39.33685,0.257665,0.213977,15.28624,0.22169,
142,44.60203,39.3989,0.289322,0.181943,15.22199,0.305809,
144,44.59408,39.58725,0.240908,0.157908,15.1805,0.239362,
146,44.45045,39.5117,0.23429,0.209147,15.35224,0.24217,
148,44.6436,39.33893,0.279246,0.215842,15.22216,0.300211,
150,44.54199,39.69242,0.19943,0.194929,15.14545,0.225778,
152,44.54835,39.52012,0.262377,0.228944,15.24896,0.191242,
154,44.57785,39.50338,0.220212,0.214717,15.18735,0.296494,
156,44.4898,39.42619,0.216876,0.232637,15.42572,0.208766,
158,44.42221,39.65732,0.268955,0.131045,15.34386,0.176619,
160,44.15065,39.91592,0.243257,0.215087,15.23895,0.236149,
162,44.59485,39.36662,0.209281,0.205887,15.43492,0.188443,
164,44.54633,39.63443,0.231546,0.192781,15.13495,0.259981,
166,44.6275,39.30904,0.268692,0.204235,15.26385,0.326692,
168,44.50079,39.58898,0.252289,0.23222,15.25686,0.168853,
170,44.59351,39.34151,0.261665,0.238957,15.40383,0.160542,
172,44.63003,39.49094,0.21423,0.233631,15.25185,0.179328,
174,44.62006,39.36208,0.25126,0.243844,15.2626,0.260167,
176,44.60715,39.43817,0.239917,0.202478,15.26913,0.243153,
178,44.6825,39.41032,0.264761,0.214441,15.17109,0.256885,
180,44.40136,39.56487,0.248852,0.153694,15.38972,0.241506,
182,44.85017,39.35986,0.188463,0.287424,15.06076,0.25331,
184,44.73514,39.5806,0.207253,0.193384,14.99964,0.283976,
186,44.31853,39.61744,0.265288,0.297787,15.31797,0.18298,
188,44.66056,39.46497,0.22409,0.141626,15.28353,0.225232,
190,44.60048,39.31901,0.22258,0.30155,15.29402,0.262366,
192,44.65754,39.44737,0.251142,0.229242,15.2369,0.177803,
194,44.64695,39.54937,0.234666,0.213898,15.19535,0.159748,
196,44.64326,39.63289,0.267058,0.14842,15.0729,0.235467,
198,44.64583,39.62844,0.212718,0.189305,15.1041,0.219603,
200,44.61949,39.47635,0.211787,0.26279,15.22449,0.205094,
202,44.67301,39.34956,0.259859,0.253055,15.33284,0.13168,
204,44.72909,39.48849,0.229308,0.274398,14.98626,0.292471,
206,44.55717,39.54892,0.245786,0.12133,15.29712,0.229678,
208,44.69927,39.38255,0.222477,0.209026,15.26185,0.224822,
210,44.70626,39.44626,0.208684,0.259277,15.15135,0.228172,
212,44.58538,39.52412,0.240524,0.252097,15.22301,0.174864,
214,44.53111,39.52814,0.237571,0.224314,15.30321,0.175651,
216,44.62806,39.43461,0.221445,0.252625,15.24511,0.218147,
218,44.63745,39.50138,0.237797,0.213793,15.16951,0.240081,
220,44.70021,39.45273,0.239509,0.193189,15.17658,0.237781,
222,44.77315,39.31286,0.211781,0.207954,15.24485,0.249409,
224,44.6327,39.357,0.282172,0.287362,15.19354,0.247225,
226,44.60522,39.4681,0.247284,0.176672,15.26415,0.238575,
228,44.70205,39.53089,0.276127,0.218694,15.06042,0.211818,
230,44.69536,39.37507,0.191731,0.217429,15.31505,0.205361,
232,44.62789,39.41022,0.166255,0.187057,15.35869,0.249893,
234,44.62105,39.43275,0.218819,0.299649,15.16694,0.260781,
236,44.70906,39.42378,0.228074,0.244729,15.11525,0.279104,
238,44.65451,39.56043,0.237707,0.156248,15.14637,0.244733,
240,44.81937,39.50142,0.191534,0.134587,15.10632,0.24678,
242,44.51786,39.50145,0.233967,0.215555,15.24254,0.288624,
244,44.64743,39.42802,0.241069,0.180878,15.27107,0.231532,
246,44.65253,39.40222,0.201803,0.212481,15.25934,0.271614,
248,44.69491,39.55466,0.204162,0.128396,15.27133,0.146534,
250,44.88886,39.26092,0.245755,0.275938,15.10038,0.228142,
252,44.66577,39.6696,0.184925,0.239176,15.06695,0.17358,
254,44.72574,39.36437,0.219862,0.237979,15.21109,0.240959,
256,44.70298,39.40682,0.279429,0.252694,15.15976,0.198322,
258,44.6376,39.52063,0.230251,0.173247,15.25588,0.182387,
260,44.72934,39.27384,0.251652,0.20681,15.26167,0.276692,
262,44.72272,39.49169,0.224847,0.261407,15.05551,0.243814,
264,44.63766,39.60139,0.217896,0.277407,15.07691,0.188736,
266,44.8906,39.33095,0.22148,0.212353,15.13242,0.212196,
268,44.77914,39.25814,0.165754,0.223652,15.3196,0.253704,
270,44.53381,39.6606,0.228778,0.240006,15.14698,0.18984,
272,44.76655,39.40509,0.210993,0.224497,15.15759,0.235287,
274,44.76151,39.35492,0.213849,0.234309,15.23355,0.201857,
276,44.63921,39.60418,0.18816,0.164831,15.17576,0.227862,
278,44.75468,39.40126,0.222336,0.162544,15.12813,0.331028,
280,44.62765,39.41875,0.24576,0.254326,15.25155,0.201967,
282,44.71119,39.34291,0.242902,0.26947,15.17041,0.263129,
284,44.74726,39.41999,0.227215,0.274009,15.12932,0.202219,
286,44.61723,39.45359,0.21249,0.244388,15.22873,0.243573,
288,44.51572,39.48001,0.242427,0.172077,15.29462,0.295139,
290,44.64928,39.40568,0.227432,0.251833,15.24547,0.220301,
292,44.67238,39.48839,0.217958,0.199554,15.26706,0.154654,
294,44.48291,39.78883,0.259055,0.17337,15.0725,0.223337,
296,44.75328,39.35828,0.23824,0.215915,15.29704,0.137251,
298,44.72208,39.07817,0.265582,0.239955,15.34427,0.349942,
300,44.86229,39.31059,0.232592,0.275442,15.19364,0.125457,
302,44.79871,39.23946,0.236709,0.237409,15.21435,0.273367,
304,44.74504,39.48622,0.217506,0.18075,15.15781,0.212676,
306,44.91652,39.44788,0.221917,0.189715,15.01672,0.207239,
308,44.84282,39.40285,0.245994,0.153828,15.20213,0.152376,
310,44.776,39.34035,0.247947,0.23974,15.20053,0.195428,
312,44.80355,39.37801,0.216849,0.186499,15.1772,0.237902,
314,44.84884,39.33545,0.199205,0.240867,15.13829,0.237338,
316,44.81729,39.19318,0.208412,0.247121,15.22777,0.306232,
318,44.62842,39.5395,0.226095,0.270672,15.07993,0.255379,
320,44.67739,39.54884,0.197347,0.123454,15.16343,0.289539,
322,44.85226,39.32979,0.230721,0.235628,15.12254,0.229063,
324,44.66973,39.58841,0.243414,0.244197,15.00308,0.251162,
326,44.85818,39.39811,0.204781,0.308342,15.02628,0.204308,
328,44.6527,39.4341,0.251114,0.301539,15.1348,0.225741,
330,44.81657,39.23977,0.222867,0.201462,15.21587,0.303467,
332,44.7798,39.42447,0.218015,0.16896,15.17807,0.230684,
334,44.74032,39.52151,0.270139,0.241414,15.02677,0.199853,
336,44.80241,39.40711,0.202607,0.210805,15.22505,0.152012,
338,44.8187,39.42953,0.217885,0.253449,15.02461,0.25582,
340,44.78917,39.44104,0.21635,0.197032,15.12888,0.227538,
342,44.74671,39.4433,0.247006,0.252186,15.08041,0.230386,
344,44.62816,39.52681,0.217347,0.20526,15.16687,0.255563,
346,44.71892,39.37455,0.169969,0.256811,15.24009,0.239666,
348,44.68369,39.43097,0.208596,0.208342,15.28248,0.185928,
350,44.75499,39.40551,0.223339,0.191081,15.12028,0.304796,
352,44.64965,39.62286,0.211825,0.28558,14.97202,0.258056,
354,44.74656,39.60109,0.218271,0.206502,15.05816,0.169415,
356,44.77497,39.29705,0.232886,0.298253,15.18538,0.211462,
358,44.79475,39.49951,0.208269,0.159167,15.12601,0.21229,
360,44.62466,39.3577,0.22404,0.206173,15.28904,0.298389,
362,44.86403,39.33114,0.210781,0.197001,15.14848,0.248562,
364,44.59035,39.36995,0.252113,0.232114,15.2732,0.282282,
366,44.61616,39.37902,0.209657,0.297423,15.25155,0.246179,
368,44.61745,39.40563,0.226161,0.254805,15.18673,0.309222,
370,44.72155,39.39595,0.165264,0.197262,15.28777,0.232193,
372,44.70447,39.44923,0.212269,0.218876,15.171,0.244158,
374,44.67657,39.30391,0.246526,0.26082,15.35187,0.1603,
376,44.6678,39.39954,0.24344,0.256932,15.2775,0.154777,
378,44.6464,39.4974,0.223179,0.215182,15.20339,0.214446,
380,44.67687,39.50471,0.254114,0.211457,15.0157,0.337131,
382,44.62338,39.52468,0.223615,0.245322,15.17041,0.2126,
384,44.70186,39.37778,0.24682,0.192735,15.24021,0.240585,
386,44.75845,39.28232,0.241002,0.257472,15.26951,0.191242,
388,44.76698,39.31854,0.249169,0.299098,15.12018,0.246037,
390,44.75205,39.58204,0.207485,0.101547,15.18162,0.175256,
392,44.56391,39.49724,0.204304,0.279673,15.26039,0.194491,
394,44.78302,39.35837,0.217966,0.239553,15.23184,0.169253,
396,44.71228,39.49331,0.190695,0.18928,15.26204,0.152405,
398,44.83184,39.26309,0.238717,0.18866,15.3088,0.168886,
400,44.75377,39.23543,0.229338,0.246859,15.24085,0.293748,
402,44.67455,39.61445,0.205443,0.242224,15.05524,0.208107,
404,44.52987,39.45557,0.220192,0.237787,15.19318,0.363412,
406,44.70941,39.50254,0.228665,0.182219,15.12453,0.252632,
408,44.72057,39.38185,0.281644,0.195793,15.12393,0.296228,
410,44.5378,39.33476,0.22288,0.327247,15.37922,0.198095,
412,44.68003,39.44128,0.211139,0.179927,15.21888,0.268738,
414,44.77905,39.27475,0.181284,0.173396,15.38434,0.207182,
416,44.71752,39.47457,0.253426,0.200854,15.11363,0.239991,
418,44.6486,39.30879,0.202918,0.308606,15.2446,0.286483,
420,44.61245,39.43743,0.191051,0.207306,15.272,0.279773,
422,44.70289,39.27447,0.252141,0.266253,15.26346,0.24079,
424,44.57121,39.61004,0.215124,0.185027,15.20567,0.212934,
426,44.86249,39.30017,0.192539,0.226906,15.14029,0.277586,
428,44.81421,39.23812,0.224256,0.205148,15.25785,0.260421,
430,44.84752,39.41179,0.251484,0.162841,15.07462,0.251735,
432,44.83099,39.33577,0.182294,0.213945,15.21822,0.21878,
434,44.71645,39.46868,0.198934,0.263664,15.19539,0.156885,
436,44.6929,39.44252,0.237331,0.307939,15.09221,0.227096,
438,44.64159,39.41944,0.196921,0.283856,15.18904,0.269168,
440,44.77592,39.3339,0.232147,0.203217,15.16831,0.28651,
442,44.78309,39.35776,0.244199,0.225233,15.15882,0.230905,
444,44.80141,39.1941,0.228455,0.18723,15.32582,0.262981,
446,44.76865,39.53047,0.212082,0.228741,14.99672,0.263339,
448,44.79233,39.33705,0.24374,0.254861,15.14703,0.224999,
450,44.68808,39.55856,0.221957,0.234866,15.24703,0.049502,
452,44.68425,39.44871,0.241397,0.249123,15.14951,0.226994,
454,44.80113,39.64313,0.211423,0.209612,14.94611,0.188583,
456,44.78976,39.32816,0.261109,0.236074,15.1638,0.221096,
458,44.82198,39.46507,0.176661,0.160286,15.1411,0.234913,
460,44.65138,39.33413,0.220899,0.196223,15.34623,0.251157,
462,44.82029,39.23458,0.233932,0.159357,15.29197,0.259864,
