Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
0,6.897554,49.69151,10.67886,0.138495,11.34626,-0.011567,
2.00000000000001,6.560042,49.95635,10.72996,0.194942,11.01405,0.117829,
4,6.058509,50.25941,10.56826,0.117668,10.30293,0.00245,
5.99999999999999,11.54558,51.90932,9.237231,0.181816,10.57601,0.068433,
8,36.63269,47.05202,3.760445,0.168977,15.09297,0.031193,
9.99999999999999,44.03513,41.59459,0.88564,0.276024,17.29966,0.164772,
12,44.42782,40.50373,0.392495,0.212933,16.98086,0.251673,
14,44.49803,40.14008,0.285144,0.281094,17.41457,0.12005,
16,44.43778,40.0684,0.266878,0.238149,17.38281,0.143462,
18,44.61102,40.21468,0.317558,0.194037,17.28559,0.182004,
20,44.18899,40.13482,0.318903,0.214217,17.04513,0.24161,
22,44.35825,40.22029,0.26138,0.235811,17.36852,0.281032,
24,44.13643,40.15483,0.268738,0.174091,17.18964,0.234378,
26,44.45373,40.15839,0.280896,0.276119,17.35621,0.251291,
28,44.29739,40.11029,0.285784,0.275254,17.22156,0.260988,
30,44.50811,40.18341,0.225718,0.203863,17.11641,0.163477,
32,44.43562,40.04693,0.246439,0.283079,17.144,0.164313,
34,44.46424,39.90563,0.19289,0.25519,17.03069,0.192619,
36,44.48596,40.0457,0.253725,0.157005,17.2043,0.183797,
38,44.28484,39.86353,0.228264,0.262967,17.40589,0.276347,
40,44.22016,40.09206,0.264422,0.139937,16.92802,0.18194,
42,44.24327,39.92161,0.251383,0.245666,17.05597,0.169661,
44,44.33687,39.58664,0.266434,0.221719,17.06378,0.246659,
46,44.25872,39.60571,0.230963,0.248536,17.04274,0.259088,
48,44.49147,39.70283,0.255202,0.24892,17.08313,0.188836,
50,44.31752,39.88693,0.215425,0.223472,17.03097,0.253215,
52,44.35569,40.00594,0.174537,0.270712,16.88797,0.246858,
54,44.12065,39.80333,0.23766,0.244161,16.98724,0.192405,
56,44.46977,40.19012,0.223853,0.226815,16.81727,0.260303,
58,44.67553,39.87495,0.187576,0.247358,16.99676,0.272278,
60,44.43985,39.75327,0.276177,0.243223,16.91971,0.214987,
62,44.39634,39.91996,0.211249,0.22565,16.73359,0.308178,
64,44.57935,39.96724,0.175827,0.260247,16.89762,0.195889,
66,44.35786,39.70895,0.247977,0.204402,16.71185,0.20496,
68,44.42462,39.7952,0.218634,0.184673,16.70181,0.333561,
70,44.24133,39.63083,0.226656,0.20271,16.79858,0.204455,
72,44.55267,40.08088,0.218876,0.212848,16.79255,0.245391,
74,44.28597,39.93129,0.242495,0.243681,16.95408,0.251371,
76,44.38821,39.92211,0.206299,0.14009,16.53522,0.150168,
78,44.5522,39.61607,0.219204,0.275941,16.88548,0.232734,
80,44.55865,39.73308,0.211408,0.212619,16.65343,0.279339,
82,44.42263,39.84157,0.220372,0.297238,16.66802,0.25913,
84,44.3707,39.64687,0.228849,0.230268,16.64719,0.245004,
86,44.44874,39.64603,0.241325,0.268351,16.4797,0.220474,
88,44.61939,39.50849,0.211835,0.249943,16.76229,0.184953,
90,44.38213,39.69305,0.195379,0.25386,16.52632,0.112445,
92,44.56296,39.68942,0.17332,0.300709,16.57538,0.202474,
94,44.84396,39.96326,0.231923,0.267317,16.51183,0.315027,
96,44.41256,39.62905,0.180371,0.333431,16.5668,0.31627,
98,44.5605,39.6685,0.232728,0.133427,16.54662,0.202581,
100,44.49028,39.46571,0.193292,0.225919,16.50195,0.241102,
102,44.71645,39.69014,0.239193,0.287203,16.73762,0.223467,
104,44.52081,39.7557,0.267817,0.245361,16.42271,0.258353,
106,44.42488,39.67545,0.219767,0.238477,16.4161,0.242577,
108,44.57825,39.59591,0.220603,0.257987,16.38484,0.178426,
110,44.26275,39.74226,0.214442,0.257314,16.2038,0.202652,
112,44.49934,39.64043,0.165807,0.213286,16.37257,0.227347,
114,44.265,39.65923,0.232767,0.193706,16.43982,0.202998,
116,44.6407,39.69124,0.221443,0.279515,16.3476,0.205384,
118,44.53261,39.52847,0.22563,0.257953,16.18042,0.184813,
120,44.51751,39.39429,0.260035,0.176672,16.15221,0.213765,
122,44.61459,39.76443,0.191483,0.24815,16.3859,0.199724,
124,44.80882,39.63861,0.219477,0.197517,16.15888,0.311796,
126,44.65511,39.70915,0.194379,0.224583,16.2642,0.260994,
128,44.57552,39.87886,0.194194,0.243937,16.41859,0.248445,
130,44.46848,39.5976,0.251174,0.251166,16.04041,0.240683,
132,44.83199,39.79405,0.187483,0.266186,16.06629,0.309789,
134,44.65634,39.57428,0.278614,0.282426,16.02506,0.239853,
136,44.7074,39.66203,0.27633,0.21944,16.35729,0.293587,
138,44.74571,39.54706,0.210657,0.197755,16.09346,0.327438,
140,44.52684,39.97371,0.254117,0.166969,16.05105,0.273233,
142,44.46999,39.67435,0.216286,0.236035,16.09668,0.214715,
144,44.76027,39.44771,0.177395,0.208699,16.05641,0.240663,
146,44.74464,39.57833,0.171551,0.252845,16.12121,0.26876,
148,44.55679,39.89754,0.225793,0.163179,16.06444,0.292598,
150,44.70984,39.71107,0.260273,0.222794,16.11325,0.260673,
152,44.49495,39.7716,0.239492,0.200873,15.92848,0.144687,
154,44.52195,39.61958,0.193512,0.323501,16.01038,0.186639,
156,44.65223,39.34444,0.208721,0.245707,16.01862,0.221929,
158,44.63739,39.56927,0.236795,0.214294,15.9387,0.286698,
160,44.47394,39.48758,0.243154,0.267186,16.11427,0.203326,
162,44.75287,39.57484,0.206556,0.146714,16.25021,0.301168,
164,44.60719,39.42796,0.174355,0.224783,15.89902,0.23995,
166,44.72799,39.6641,0.253475,0.220806,16.00027,0.297048,
168,44.691,39.69877,0.234017,0.305283,16.09047,0.223116,
170,44.80312,39.45037,0.217983,0.291557,15.85562,0.364735,
172,44.54053,39.46054,0.184382,0.248496,15.94447,0.203357,
174,44.67051,39.50066,0.224521,0.199097,16.06621,0.289347,
176,44.63504,39.43765,0.182698,0.169029,15.86742,0.221913,
178,44.62434,39.42947,0.194027,0.213062,15.87306,0.214739,
180,44.85488,39.69067,0.225828,0.26189,15.76567,0.333028,
182,44.80746,39.54116,0.186343,0.229139,15.82534,0.233957,
184,44.76637,39.6629,0.23275,0.214839,15.77593,0.286304,
186,44.6455,39.64493,0.185097,0.288293,15.86509,0.252253,
188,44.63513,39.43381,0.224124,0.242051,15.72886,0.206442,
190,44.70016,39.54518,0.267903,0.297894,15.69507,0.220886,
192,44.6993,39.56613,0.165521,0.242155,15.79491,0.167171,
194,44.75657,39.27416,0.233699,0.181015,16.15392,0.206373,
196,44.49372,39.40724,0.174733,0.213391,15.94701,0.226555,
198,44.78572,39.45889,0.207988,0.185165,16.13435,0.186136,
200,44.5492,39.33779,0.234469,0.230848,15.78453,0.256991,
202,44.36856,39.03559,0.213172,0.208649,15.84207,0.263371,
204,44.7465,39.70641,0.195697,0.275288,15.64333,0.180482,
206,44.79878,39.38563,0.228217,0.210598,15.82784,0.296546,
208,44.71428,39.38371,0.247179,0.200194,15.94919,0.255705,
210,44.84153,39.46289,0.188686,0.255259,15.63225,0.291886,
212,44.85835,39.35218,0.218401,0.157536,15.79589,0.291346,
214,44.78005,39.94049,0.291062,0.211304,15.71028,0.320386,
216,44.52945,39.27466,0.212679,0.231279,15.82426,0.226431,
218,44.53541,39.55233,0.188435,0.161574,15.73298,0.300848,
220,44.56633,39.41418,0.218283,0.181445,15.73063,0.154658,
222,44.60424,39.53786,0.25126,0.249171,15.68367,0.354508,
224,44.22761,39.26132,0.192846,0.193368,15.67755,0.142085,
226,44.58286,39.5535,0.20978,0.288885,15.66667,0.27027,
228,44.58886,39.40247,0.214452,0.172079,15.70467,0.268399,
230,44.6238,39.36935,0.213009,0.222743,15.72029,0.286832,
232,44.76236,39.32486,0.232832,0.165772,15.88341,0.222726,
234,44.50092,39.33395,0.210318,0.223517,15.80355,0.234508,
236,44.71304,39.29518,0.186861,0.232717,15.92872,0.185362,
238,44.64181,39.43492,0.213232,0.255895,15.73217,0.257551,
240,44.37759,39.27058,0.251553,0.219353,15.57257,0.25527,
242,44.77936,39.41327,0.211112,0.182821,15.80044,0.253667,
244,44.43882,39.17355,0.232674,0.203352,15.69374,0.221836,
246,44.58635,39.39761,0.26518,0.26918,15.92365,0.195409,
248,44.75401,39.55442,0.22859,0.250676,15.80726,0.266715,
250,44.41455,39.32983,0.201615,0.267845,15.55026,0.307021,
252,44.56807,39.2543,0.207329,0.177757,15.71341,0.251409,
254,44.86287,39.32748,0.242751,0.289384,15.94528,0.305725,
256,44.53944,39.29227,0.216221,0.291753,15.76254,0.145547,
258,44.66948,39.31916,0.261412,0.206588,15.85111,0.26144,
260,44.77279,39.21889,0.239053,0.19895,15.80787,0.29487,
262,44.54631,39.23789,0.232067,0.230691,15.6926,0.237769,
264,44.48416,39.10343,0.214274,0.197717,15.66944,0.260862,
266,44.38209,39.43259,0.224908,0.276908,15.74435,0.217496,
268,44.72392,39.36299,0.197805,0.274895,15.69566,0.242668,
270,44.84965,39.38013,0.217126,0.220895,15.71231,0.236031,
272,44.56684,39.46051,0.212267,0.258161,15.78373,0.316992,
274,44.62137,39.17153,0.206069,0.249268,15.62611,0.209558,
