Distance (µm),Mg Ox%,Al Ox%,Si Ox%,Ca Ox%,Ti Ox%,Cr Ox%,Mn Ox%,Fe Ox%,
42,30.28344,1.809008,55.84103,2.301265,0.414046,0.325056,0.155876,10.22529,
44,30.38181,1.821301,55.59274,2.259992,0.462731,0.322155,0.202188,10.24802,
46,30.25266,1.864322,55.57689,2.226064,0.491862,0.376817,0.267425,10.42397,
48,30.34448,1.765737,56.12003,2.243874,0.496847,0.290492,0.226778,10.21178,
50,30.45883,1.856957,55.49816,2.272852,0.404177,0.397729,0.217566,10.09654,
52,30.26218,1.804604,55.98745,2.244591,0.37132,0.288298,0.295334,10.26603,
54,30.16198,1.846176,55.7664,2.221909,0.345436,0.308271,0.217279,10.288,
56,30.12441,1.758551,55.66663,2.22279,0.50039,0.367724,0.271251,10.2948,
58,30.26175,1.790508,55.68031,2.238753,0.402998,0.341006,0.192588,10.20195,
60,30.24253,1.729557,55.74049,2.187648,0.401036,0.323344,0.273873,10.31791,
62,30.36982,1.78237,55.82004,2.263507,0.420144,0.324639,0.281782,10.27418,
64,30.29618,1.793901,55.84581,2.231725,0.367025,0.370314,0.178707,10.31778,
66,30.34047,1.792702,55.91071,2.293591,0.38471,0.337152,0.19939,10.27797,
68,30.14825,1.801725,55.50656,2.219797,0.399667,0.346816,0.171446,10.38116,
70,30.2852,1.719215,55.69291,2.176388,0.400782,0.313044,0.28761,10.18798,
72,30.35341,1.77237,55.95851,2.23675,0.358146,0.342124,0.179825,10.5051,
74,30.35676,1.872284,55.73262,2.226773,0.409235,0.345994,0.267299,10.3083,
76,30.29145,1.739308,55.71936,2.23249,0.377399,0.341482,0.222173,10.30423,
78,30.35383,1.810256,55.98686,2.157155,0.409346,0.359414,0.235968,10.2978,
80,30.18159,1.845991,55.84089,2.178291,0.380688,0.295296,0.231503,10.21767,
82,30.3686,1.78544,55.66949,2.111841,0.356126,0.26113,0.258367,10.30956,
84,30.19961,1.68525,55.82007,2.197475,0.432153,0.350897,0.210082,10.33622,
86,30.22475,1.754881,55.4141,2.166566,0.323637,0.374063,0.208363,10.38673,
88,30.17463,1.674095,55.70811,2.175761,0.493882,0.357098,0.255029,10.36977,
90,30.44794,1.697797,55.48152,2.203355,0.422782,0.32333,0.235223,10.44452,
92,30.42563,1.658543,55.85578,2.231363,0.46289,0.351025,0.217501,10.29833,
94,30.33202,1.739268,55.75456,2.243381,0.423665,0.401009,0.204755,10.2354,
96,30.32137,1.737275,55.60593,2.206458,0.466917,0.334261,0.223315,10.38642,
98,30.38051,1.654284,55.47559,2.197066,0.447656,0.320858,0.265162,10.42785,
99.9999999999999,30.36778,1.682622,55.47966,2.199661,0.408551,0.270414,0.306908,10.30004,
102,30.14852,1.632421,55.4847,2.200014,0.455181,0.290808,0.297927,10.21458,
104,30.36478,1.585602,55.43872,2.268672,0.404582,0.336221,0.265095,10.30291,
106,30.19775,1.763028,55.35005,2.225804,0.435215,0.324282,0.220644,10.20612,
108,30.02966,1.761676,55.25153,2.170242,0.407443,0.270566,0.278692,10.23972,
110,29.92689,1.673865,55.28418,2.197885,0.438875,0.351058,0.291619,10.22937,
112,29.82312,1.700476,54.9879,2.18908,0.363977,0.323719,0.158431,10.24766,
114,29.89098,1.706603,55.25286,2.195044,0.395272,0.360772,0.165733,10.30418,
116,29.76507,1.618133,54.69403,2.155648,0.340883,0.292304,0.232733,10.02081,
118,29.86691,1.651975,54.53979,2.181601,0.354283,0.377955,0.150935,10.22248,
120,29.83871,1.634573,54.59876,2.199336,0.316768,0.344094,0.235498,10.07849,
122,29.575,1.691197,54.65086,2.195211,0.418771,0.337336,0.219094,10.11551,
124,29.8324,1.705541,54.89317,2.193415,0.348622,0.370044,0.265514,10.23621,
126,29.77216,1.742201,54.84119,2.262834,0.424827,0.32441,0.261449,10.22984,
128,29.57629,1.707508,54.63198,2.29426,0.33482,0.354601,0.221273,10.13963,
130,29.8112,1.779337,54.93242,2.226403,0.325783,0.306683,0.28759,10.12424,
132,29.81491,1.810361,55.05663,2.20664,0.304637,0.37336,0.248754,10.1979,
134,29.82386,1.686585,55.17566,2.272262,0.308225,0.338808,0.186665,10.19343,
136,30.09104,1.744793,54.93834,2.264503,0.289937,0.324046,0.2791,10.111,
138,29.88855,1.758495,55.12809,2.227079,0.390022,0.444792,0.248108,10.18585,
140,29.98897,1.77422,55.30832,2.31744,0.339871,0.393647,0.198694,10.23042,
142,29.72823,1.763928,55.01551,2.241488,0.287354,0.383379,0.2617,10.16532,
144,29.82171,1.736524,55.20229,2.209688,0.253623,0.387025,0.183121,10.20198,
146,29.99126,1.788634,55.12389,2.272703,0.250716,0.38329,0.277533,10.19069,
148,29.70004,1.822277,55.30595,2.247822,0.270947,0.420792,0.264306,10.13341,
150,29.78558,1.910315,55.20381,2.206743,0.249575,0.392669,0.28647,9.978659,
152,30.1144,1.839227,54.78224,2.34301,0.303659,0.476469,0.236889,10.04309,
154,29.98663,1.784849,54.94806,2.250845,0.235944,0.468225,0.188373,10.09876,
156,30.01982,1.901607,54.76225,2.287057,0.225083,0.492522,0.204402,10.14756,
158,30.07802,1.793885,55.13314,2.165363,0.198365,0.427283,0.210198,10.04314,
160,30.1528,1.843559,55.19777,2.265469,0.237434,0.474705,0.194031,10.16844,
162,29.91677,1.827972,55.10881,2.205286,0.190969,0.470348,0.242023,9.987385,
164,30.2562,1.797822,55.46129,2.111493,0.231932,0.445038,0.194511,10.05739,
166,30.29666,1.593415,55.44352,2.080131,0.235394,0.434104,0.244333,10.07464,
168,30.4342,1.624303,55.29178,1.992979,0.179625,0.435573,0.224096,10.04742,
170,30.46816,1.511117,55.5092,2.109241,0.173683,0.472035,0.172254,9.814148,
172,30.59891,1.568696,55.47363,2.055088,0.189288,0.363124,0.252483,9.907495,
174,30.51648,1.564604,55.42398,2.060792,0.235819,0.426905,0.234883,9.863923,
176,30.46674,1.627629,55.25113,2.083645,0.160691,0.468784,0.242641,9.745062,
178,30.39269,1.599546,55.29926,2.026748,0.147051,0.413273,0.171982,9.807848,
180,30.43707,1.559312,55.45527,2.100498,0.200399,0.467655,0.194499,9.805215,
182,30.37651,1.588044,55.14189,2.031804,0.20018,0.488661,0.22805,9.702837,
184,29.33034,1.563621,53.88773,1.94967,0.169131,0.485752,0.140899,9.591599,
186,30.88979,1.468995,55.89039,2.03348,0.243151,0.386608,0.161752,9.804452,
188,30.51508,1.544576,55.56973,2.094489,0.214721,0.452837,0.140761,9.60011,
190,30.70875,1.441119,55.48102,2.020356,0.210357,0.507839,0.151067,9.698827,
192,30.71417,1.57079,55.63589,2.029732,0.190035,0.409664,0.216887,9.662425,
194,30.29867,1.6054,55.38918,1.985471,0.243889,0.417709,0.184082,9.589534,
196,30.34625,1.590888,55.0998,2.044204,0.240773,0.435404,0.201442,9.721906,
198,30.4483,1.659459,55.12231,2.021073,0.216134,0.495949,0.242366,9.879614,
200,30.59411,1.5429,55.67833,2.097786,0.203093,0.349586,0.219097,9.650725,
202,30.57548,1.587574,55.17203,2.067333,0.238756,0.480828,0.144141,9.906053,
204,30.48527,1.552065,55.25886,2.088915,0.20189,0.455385,0.214563,9.577385,
206,30.58767,1.549314,55.17362,1.991518,0.238818,0.517186,0.208091,9.553867,
208,30.68781,1.556416,55.42775,1.979551,0.186779,0.509691,0.286309,9.809666,
210,30.83342,1.568537,55.64728,2.108964,0.23956,0.44975,0.193361,9.800411,
212,30.6156,1.623844,55.37206,2.062095,0.251378,0.45679,0.199155,9.485045,
214,30.33146,1.622634,55.23597,2.11068,0.203702,0.507863,0.192551,9.632674,
216,30.70017,1.589645,55.19267,2.065696,0.203481,0.431074,0.188352,9.642025,
218,30.45251,1.599254,55.22865,2.189524,0.15518,0.421963,0.178127,9.557086,
220,30.42292,1.6132,55.37231,2.08175,0.146735,0.543738,0.168363,9.591004,
222,30.53604,1.621831,55.28632,2.094184,0.181743,0.54573,0.163301,9.611823,
224,30.52783,1.625745,55.03544,2.081922,0.209489,0.429313,0.231873,9.470429,
226,30.62605,1.535418,55.04457,2.139453,0.225089,0.530728,0.305453,9.59143,
228,30.4389,1.584636,55.20535,2.096138,0.186375,0.536789,0.229611,9.331538,
230,30.49823,1.522009,55.38131,2.080979,0.191497,0.429649,0.153344,9.617751,
232,30.53151,1.632584,55.31241,2.117978,0.141278,0.370076,0.274247,9.567883,
234,30.43178,1.587857,55.07629,2.075925,0.185121,0.486762,0.164974,9.503219,
236,30.41855,1.633782,55.28214,2.064516,0.227101,0.472206,0.214138,9.449402,
238,30.48443,1.58448,55.17495,2.129911,0.283669,0.575482,0.16907,9.44103,
240,30.50662,1.607395,55.1422,2.114559,0.222299,0.412076,0.187699,9.392059,
242,30.50232,1.852669,55.0023,2.093355,0.25713,0.606293,0.153579,9.388037,
244,30.49262,1.929772,54.73953,2.134124,0.240041,0.573661,0.274665,9.275017,
246,30.57294,1.979982,55.0088,2.189136,0.238123,0.612736,0.166835,9.466459,
248,30.19939,2.018858,54.6567,2.213172,0.26965,0.654909,0.220987,9.324857,
250,30.32645,2.057621,54.73728,2.21081,0.324782,0.624983,0.225216,9.327946,
252,30.22543,2.132747,54.42984,2.204937,0.228046,0.62782,0.292723,9.225483,
254,30.01137,2.041056,54.73158,2.246548,0.277974,0.662832,0.189485,9.395902,
256,29.81848,2.159633,54.49147,2.237665,0.321426,0.548627,0.170733,9.357788,
258,30.13233,2.151167,54.45443,2.229884,0.278297,0.611632,0.223447,9.389741,
260,29.87801,2.146955,54.64925,2.237124,0.241215,0.676021,0.249181,9.411289,
262,29.70605,2.260967,54.38917,2.339523,0.331056,0.665578,0.187788,9.362788,
264,29.73005,2.40028,54.31414,2.402594,0.287441,0.777546,0.230307,9.555943,
266,29.66649,2.460113,53.87316,2.487545,0.291172,0.712928,0.168289,9.518177,
268,29.23823,2.060177,53.84269,2.333884,0.301703,0.592115,0.17855,10.47422,
270,28.24632,2.432638,53.43084,2.660062,0.420822,0.629042,0.232944,11.07571,
272,27.72698,2.641143,53.21822,2.662329,0.417867,0.571509,0.251706,11.59167,
274,27.62804,2.653991,53.18704,2.741918,0.39048,0.476318,0.230583,11.77026,
276,27.40426,2.756194,53.19049,2.678009,0.416728,0.328409,0.322157,11.5164,
278,10.57249,10.15598,47.50431,7.315897,1.591968,0.141612,0.205738,10.74053,
280,6.110299,13.18228,49.67181,10.20533,2.116782,0.053875,0.15655,11.14889,
282,6.213932,13.40656,50.58236,10.20596,2.06738,0.073688,0.127501,11.31193,
