Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
146,45.06902,39.76982,0.243198,0.284189,15.19076,0.304123,
148,44.95841,39.59529,0.265778,0.220957,15.40034,0.266669,
150,44.90268,39.50204,0.23396,0.230849,15.19085,0.184638,
152,44.86801,39.29887,0.27778,0.219111,15.29709,0.255284,
154,44.54585,39.65918,0.241884,0.226104,15.09544,0.2532,
156,44.67403,39.56355,0.263346,0.222181,15.20103,0.263086,
158,44.73444,39.51387,0.254388,0.201341,15.28547,0.235966,
160,44.91511,39.62536,0.208336,0.257382,15.37811,0.167506,
162,44.75661,39.29427,0.260879,0.267505,15.36808,0.236426,
164,44.41982,39.51755,0.241657,0.220955,15.24246,0.306887,
166,44.87885,39.58738,0.23292,0.2636,15.03064,0.200659,
168,44.64587,39.65844,0.239301,0.230109,15.13967,0.246804,
170,44.54162,39.69897,0.257741,0.190031,15.31956,0.189709,
172,44.76336,39.62225,0.256875,0.168044,15.24368,0.189543,
174,44.92299,39.6961,0.293052,0.237056,15.15802,0.149329,
176,44.62773,39.54987,0.276173,0.221344,15.28948,0.153371,
178,44.9803,39.85005,0.261384,0.261374,15.22997,0.181911,
180,44.84417,39.51143,0.241094,0.31084,15.3598,0.247306,
182,44.7499,39.52678,0.217672,0.246724,15.13147,0.279607,
184,44.96504,39.62387,0.235597,0.226776,15.35508,0.25952,
186,45.02801,39.65721,0.279178,0.212836,15.19645,0.236309,
188,45.09016,39.6539,0.20767,0.265323,15.43365,0.242124,
190,44.95383,39.54648,0.226781,0.249612,15.27898,0.20141,
192,45.0133,39.50768,0.276112,0.270306,15.17093,0.243064,
194,45.04391,39.90899,0.240347,0.248379,15.38207,0.334767,
196,44.76947,39.48169,0.272485,0.240656,15.21546,0.21977,
198,45.1582,39.72699,0.223086,0.257796,15.2915,0.278626,
200,44.6525,39.38241,0.243967,0.269667,15.30931,0.15268,
202,44.95243,39.47758,0.292592,0.225857,15.10337,0.257747,
204,44.88606,39.48979,0.296364,0.289137,15.40576,0.163137,
206,44.97704,39.82237,0.245977,0.25919,15.52244,0.203663,
208,44.83202,39.33135,0.25309,0.175942,15.45674,0.20641,
210,44.78473,39.83131,0.239726,0.208643,15.30541,0.203118,
212,44.91397,39.58152,0.24984,0.226099,15.33016,0.240076,
214,44.49587,39.54332,0.294019,0.113018,15.32826,0.252173,
216,44.74911,39.77971,0.221212,0.188055,15.42811,0.155755,
218,44.51665,39.58019,0.240677,0.181071,15.36041,0.165474,
220,44.90289,39.36481,0.282614,0.246226,15.5796,0.222995,
222,44.73452,39.91394,0.289113,0.183696,15.50326,0.261078,
224,44.5881,39.55928,0.286629,0.248909,15.40024,0.186187,
226,45.14143,39.69957,0.254148,0.269927,15.50751,0.293369,
228,44.66813,39.91793,0.260996,0.204398,15.68771,0.21989,
230,44.8096,39.83447,0.223203,0.212033,15.55032,0.123531,
232,44.59171,39.46323,0.227676,0.232931,15.66462,0.230582,
234,44.53353,39.68383,0.270995,0.169989,15.6497,0.311773,
236,44.34054,39.59627,0.277289,0.288748,15.60431,0.329633,
238,44.68126,39.63176,0.243476,0.175024,15.6962,0.305686,
240,44.52608,39.56486,0.305877,0.222662,15.91152,0.19985,
242,44.23005,39.50632,0.281671,0.330204,15.66468,0.303638,
244,44.3469,39.45958,0.299129,0.264188,15.91292,0.210214,
246,44.45425,39.30043,0.221164,0.204322,16.07611,0.124436,
248,44.09056,39.32233,0.247186,0.282099,16.11411,0.238403,
250,44.05537,39.38213,0.288898,0.244633,16.30403,0.26762,
252,43.85808,39.41476,0.277399,0.293634,16.3324,0.294955,
254,43.86521,39.34731,0.239097,0.15248,16.31823,0.123937,
256,43.70382,39.36469,0.250215,0.178125,16.55685,0.154648,
258,43.57604,39.28942,0.288789,0.23526,16.4088,0.243722,
260,43.62129,39.24257,0.257002,0.255158,16.81153,0.302292,
262,43.49745,39.44386,0.293249,0.239375,17.04437,0.186896,
264,43.5416,39.40273,0.308185,0.259458,17.33948,0.27953,
266,43.2261,39.28078,0.331478,0.249471,17.37435,0.182686,
268,43.07648,39.34042,0.337207,0.278827,17.62754,0.145022,
270,42.7282,39.77185,0.280467,0.15575,17.69753,0.213104,
272,42.4537,39.46531,0.305758,0.298949,17.92049,0.257311,
274,42.1286,38.92639,0.31862,0.251954,18.0336,0.25603,
276,42.07652,39.546,0.327001,0.299042,18.34231,0.284629,
278,41.84157,39.1034,0.307808,0.279472,18.51826,0.17768,
280,41.61831,39.11892,0.356394,0.308649,18.89611,0.207277,
282,41.07235,38.88935,0.354299,0.313279,19.30251,0.17407,
284,37.62383,39.75751,0.647251,0.231752,20.74305,0.167991,
286,6.7871,48.0586,7.843326,0.184337,11.14629,0.063198,
288,4.949669,49.42204,10.20148,0.136397,11.03781,0.035038,
290,5.412261,49.17585,10.15499,0.212601,11.63821,0.084481,
292,5.614602,49.00918,10.22275,0.206299,11.65928,0.025827,
