Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
60,48.52375,41.75711,0.197282,0.185965,12.56403,0.315588,
62,48.74087,41.49021,0.189257,0.184215,12.28559,0.395622,
64,48.5785,41.62314,0.244903,0.189334,12.48025,0.368004,
66,48.65269,41.59437,0.232498,0.162304,12.42028,0.375292,
68,48.62514,41.50886,0.261345,0.159483,12.51,0.423833,
70,48.75471,41.54428,0.259863,0.127642,12.57494,0.345395,
72,48.5366,41.33907,0.220808,0.166341,12.35726,0.362592,
74,48.45378,41.65026,0.219767,0.08863,12.50746,0.257025,
76,48.43856,41.6042,0.233326,0.169884,12.5299,0.365629,
78,48.18261,41.44147,0.176088,0.1633,12.34424,0.308407,
80,48.57059,41.33045,0.193117,0.178908,12.46693,0.377866,
82,48.15286,41.41556,0.20144,0.140747,12.54193,0.371069,
84,48.20356,41.41099,0.241639,0.149654,12.37463,0.362632,
86,48.52309,41.32241,0.207167,0.185107,12.4941,0.337956,
88,48.23781,41.07232,0.202046,0.229741,12.30792,0.402264,
90,48.2056,41.30546,0.178796,0.172037,12.36892,0.359324,
92,48.25974,41.31799,0.23187,0.190264,12.60771,0.342523,
94,48.16356,41.15824,0.252213,0.20246,12.41815,0.298417,
96,48.1613,41.0645,0.230408,0.141616,12.48036,0.464549,
98,48.06566,41.40117,0.204112,0.207745,12.38445,0.262796,
100,48.04419,41.16463,0.203816,0.165964,12.47976,0.364133,
102,47.97636,41.12243,0.224361,0.161494,12.43458,0.388133,
104,48.31869,41.16919,0.212052,0.142552,12.45868,0.395373,
106,47.97789,41.01247,0.210404,0.145288,12.3262,0.316196,
108,48.10928,41.18079,0.197873,0.121596,12.39667,0.367879,
110,47.94896,41.04885,0.232448,0.177994,12.43924,0.3289,
112,48.01205,41.1937,0.196105,0.142012,12.26537,0.364492,
114,47.75191,40.81356,0.148324,0.217381,12.37325,0.329999,
116,48.01102,40.85028,0.195117,0.151028,12.27911,0.441521,
118,48.0527,41.02251,0.185924,0.194967,12.53218,0.314085,
120,47.87559,40.97112,0.18595,0.180513,12.34319,0.328303,
122,48.02624,41.08415,0.193583,0.196177,12.43784,0.336767,
124,47.92439,41.08525,0.174902,0.145037,12.35621,0.353734,
126,48.26352,40.92916,0.224174,0.202497,12.63646,0.311807,
128,47.70371,41.15051,0.200811,0.191012,12.1991,0.415892,
130,48.1515,41.15952,0.176526,0.183806,12.26859,0.496227,
132,48.05296,41.20956,0.25764,0.212778,12.37567,0.367505,
134,47.76035,41.07884,0.188985,0.240066,12.45474,0.300125,
136,47.88074,41.05118,0.170621,0.143209,12.50592,0.452719,
138,47.65409,40.82246,0.176823,0.210914,12.39783,0.35021,
140,47.76266,41.0018,0.192428,0.181288,12.26915,0.410534,
142,47.75338,40.97882,0.188404,0.18584,12.42529,0.412252,
144,47.68199,40.91325,0.203732,0.188229,12.22796,0.361153,
146,47.7009,40.99592,0.167995,0.207263,12.34185,0.295829,
148,47.56094,40.81924,0.216336,0.14843,12.33751,0.299451,
150,47.96527,40.79533,0.129071,0.176459,12.4951,0.326044,
152,47.5088,40.58687,0.173555,0.146088,12.31595,0.348703,
154,47.5676,40.96321,0.209858,0.139489,12.22491,0.403016,
156,47.66465,40.7056,0.233539,0.199515,12.55392,0.352652,
158,47.64314,40.84156,0.158275,0.229815,12.32852,0.322443,
160,47.49518,40.72325,0.17832,0.122448,12.17775,0.3543,
162,47.85316,40.45467,0.208736,0.179502,12.34089,0.380174,
164,47.30011,40.74472,0.237783,0.160438,12.30979,0.442932,
166,47.73957,40.65411,0.23891,0.180294,12.42363,0.38956,
168,47.67238,40.77663,0.238964,0.182993,12.39029,0.432905,
170,47.63081,40.45881,0.173044,0.24266,12.37541,0.457106,
172,47.5657,40.52373,0.221867,0.181051,12.46587,0.370968,
174,47.67457,40.61171,0.19177,0.185159,12.24112,0.352224,
176,47.68951,40.84053,0.205069,0.200252,12.24434,0.303824,
178,47.56166,40.74358,0.243182,0.138446,12.43331,0.366657,
180,47.30908,40.64554,0.206335,0.113492,12.33863,0.361051,
182,47.35424,40.68042,0.220772,0.169128,12.35265,0.289574,
184,47.37999,40.55104,0.225622,0.166847,12.22294,0.379821,
186,47.27041,40.54819,0.278655,0.159242,12.40424,0.316121,
188,47.2738,40.80093,0.202265,0.190912,12.40529,0.348576,
190,47.61024,40.72986,0.173974,0.177332,12.36198,0.260474,
192,47.28369,40.47547,0.17338,0.143442,12.48124,0.346384,
194,47.13739,40.85563,0.132241,0.205705,12.22598,0.393688,
196,47.39385,40.50564,0.157769,0.191577,12.22714,0.373319,
198,47.72594,40.53873,0.19044,0.134264,12.43258,0.388203,
200,47.18399,40.45383,0.166235,0.180423,12.27745,0.426301,
202,47.25232,40.30043,0.259104,0.134678,12.31211,0.333255,
204,47.47411,40.51336,0.248831,0.18598,12.46375,0.371432,
206,47.19822,40.42791,0.246138,0.207092,12.18989,0.409547,
208,47.35656,40.83648,0.220083,0.255674,12.36491,0.262362,
210,47.43403,40.47878,0.233505,0.128075,12.33672,0.359021,
212,47.0663,40.52341,0.204707,0.181562,12.27908,0.392433,
214,47.12539,40.15953,0.216099,0.125052,12.38986,0.377121,
216,47.12469,40.65684,0.209205,0.202086,12.38169,0.310339,
218,47.10318,40.23874,0.163899,0.131201,12.20983,0.334785,
220,47.07558,40.56196,0.188146,0.201651,12.3602,0.310808,
222,47.0055,40.60166,0.21898,0.136127,12.33596,0.2537,
224,47.17608,40.33908,0.218957,0.2277,12.23099,0.35833,
226,47.36836,40.5216,0.195892,0.134896,12.37298,0.374337,
228,47.28069,40.38398,0.164902,0.230647,12.16459,0.428432,
230,47.22041,40.4216,0.198893,0.210514,12.52946,0.375424,
232,47.27298,40.19346,0.196829,0.149215,12.32398,0.387982,
234,47.03216,40.15463,0.248991,0.114961,12.22378,0.343135,
236,47.17704,40.41223,0.282373,0.179,12.23562,0.359246,
238,46.99226,40.26104,0.181314,0.112557,12.30187,0.330135,
240,47.21717,40.57645,0.262523,0.219446,12.4767,0.383497,
242,47.03149,40.27054,0.200912,0.156628,12.35757,0.388202,
244,47.06303,40.30773,0.20221,0.140527,12.41636,0.408642,
246,47.15461,40.54415,0.206166,0.169509,12.47151,0.286225,
248,47.30114,40.48821,0.173123,0.185007,12.45426,0.355994,
250,47.04464,40.32941,0.235354,0.139838,12.3873,0.449242,
252,47.25684,40.28687,0.209032,0.182297,12.4154,0.378402,
254,47.06095,40.38375,0.176119,0.187397,12.41502,0.394523,
256,47.02122,40.31592,0.168547,0.163914,12.43295,0.27938,
258,46.87893,40.1156,0.205782,0.164957,12.30128,0.319749,
260,47.06216,40.23508,0.205231,0.201076,12.29107,0.334089,
262,47.38873,40.47721,0.171499,0.160356,12.45176,0.398048,
264,46.84592,40.23589,0.207877,0.144922,12.47137,0.386066,
266,47.1302,40.13532,0.211077,0.177237,12.41131,0.377955,
268,47.08421,40.14655,0.183181,0.140782,12.51612,0.308854,
270,47.08651,39.86435,0.246043,0.158657,12.40605,0.387523,
272,46.97155,40.19883,0.162976,0.158846,12.34764,0.354543,
274,47.15273,40.49431,0.241412,0.264819,12.41336,0.351563,
276,46.80689,39.8102,0.20776,0.127825,12.41403,0.342105,
278,47.29282,40.24342,0.167161,0.20689,12.35421,0.412486,
280,47.3722,40.11899,0.208331,0.146943,12.43827,0.367494,
282,46.93235,40.21352,0.218024,0.111368,12.47481,0.343545,
284,47.11032,40.01501,0.169282,0.136557,12.32741,0.311273,
286,47.18906,40.12731,0.193801,0.206184,12.44098,0.399961,
288,46.91261,40.25654,0.20123,0.179728,12.25218,0.335459,
290,46.91083,40.10964,0.174751,0.174257,12.30919,0.32618,
292,46.70895,40.15192,0.210761,0.163051,12.1773,0.240991,
294,46.89768,40.09534,0.198199,0.137763,12.54606,0.334308,
296,46.99498,39.82982,0.21993,0.213598,12.32527,0.366874,
298,46.7819,40.19343,0.175732,0.17323,12.27601,0.330295,
300,46.89207,40.12815,0.153715,0.191386,12.29128,0.362844,
302,46.95867,40.23899,0.215083,0.174201,12.32654,0.466989,
304,46.81631,40.05572,0.174329,0.123592,12.32764,0.301055,
306,46.47155,39.96154,0.176744,0.183797,12.25111,0.392458,
308,46.69853,39.97515,0.233002,0.207627,12.4149,0.336321,
310,47.05621,40.37799,0.214336,0.150826,12.37387,0.534111,
312,46.87134,40.2104,0.219779,0.204534,12.28356,0.344256,
314,46.77182,40.17565,0.182815,0.15131,12.22782,0.443726,
316,47.00679,40.01934,0.224507,0.152821,12.3519,0.369303,
318,46.72727,40.20678,0.260715,0.14148,12.32494,0.331003,
320,46.68642,39.85637,0.227255,0.149972,12.3956,0.368228,
322,46.9063,40.10602,0.259162,0.215504,12.32969,0.361479,
324,46.88333,40.00153,0.26824,0.247671,12.31232,0.353782,
326,46.68789,39.94485,0.226879,0.137134,12.29529,0.387571,
328,47.11219,40.14436,0.221569,0.194577,12.27961,0.258077,
330,46.54985,39.94344,0.206958,0.137847,12.4767,0.331172,
332,46.92273,40.13959,0.217396,0.122619,12.24039,0.444777,
334,46.7917,39.80848,0.171708,0.14705,12.52087,0.3369,
336,46.74136,40.12074,0.177455,0.118264,12.36617,0.39254,
338,46.98486,40.06388,0.178209,0.098398,12.54726,0.443097,
340,46.65053,40.00505,0.24726,0.187304,12.49958,0.325144,
342,46.80999,39.87502,0.225139,0.118994,12.39727,0.475679,
344,46.68908,40.0186,0.180773,0.189678,12.34121,0.408331,
346,46.44338,39.85532,0.194092,0.199643,12.46196,0.361418,
348,46.61448,39.92165,0.221887,0.221587,12.36729,0.363224,
350,46.55176,40.1069,0.188698,0.144403,12.43493,0.316455,
352,46.7066,39.88295,0.228358,0.193641,12.22293,0.24264,
354,46.7301,39.87183,0.220976,0.137436,12.3296,0.340702,
356,46.53863,39.80106,0.179145,0.159444,12.16038,0.371161,
358,46.85615,40.12752,0.212839,0.165438,12.47778,0.462607,
360,46.59601,39.7155,0.194114,0.195146,12.21689,0.360924,
362,46.77005,39.64304,0.174532,0.204612,12.4591,0.382113,
364,46.77645,39.45186,0.208638,0.168627,12.42396,0.313891,
366,46.7566,39.94933,0.237588,0.191657,12.37746,0.36272,
368,46.61744,39.73769,0.187554,0.15903,12.4298,0.297019,
370,46.73572,39.97814,0.202751,0.14212,12.38027,0.353596,
372,46.69351,39.96202,0.194102,0.279807,12.16634,0.275215,
374,46.66747,39.80233,0.1932,0.197133,12.26982,0.387645,
376,46.5392,39.64861,0.189562,0.166015,12.16166,0.288655,
378,46.57673,39.71795,0.193864,0.183992,12.408,0.387969,
380,46.62914,39.82894,0.151782,0.146989,12.2976,0.418727,
382,46.45691,39.49849,0.18969,0.171944,12.40046,0.264614,
384,46.55089,40.00262,0.19941,0.194474,12.28604,0.34276,
386,46.51108,39.90302,0.165165,0.170134,12.13826,0.373378,
388,46.48486,39.72959,0.216645,0.221829,12.2874,0.374043,
390,46.46593,39.86903,0.175895,0.186557,12.22447,0.386411,
392,46.04812,39.41929,0.188002,0.200045,12.16002,0.298826,
394,46.49791,39.98493,0.206495,0.183905,12.32104,0.358634,
396,46.59282,39.74049,0.222562,0.215767,12.29444,0.347414,
398,46.54599,39.73649,0.14983,0.207449,12.22201,0.44961,
400,46.49404,39.72835,0.235074,0.184685,12.02476,0.435659,
402,46.69672,39.82663,0.181839,0.196093,12.23418,0.448223,
404,46.7556,39.79028,0.186976,0.137793,12.55411,0.317339,
406,46.40534,39.80668,0.212179,0.195286,12.38464,0.452098,
