Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
0,13.11155,50.87169,7.169384,0.185096,11.16092,0.098913,
2,44.57905,41.79298,0.388367,0.2022,17.90716,0.185405,
4,44.62111,40.8411,0.354474,0.19663,17.82623,0.219288,
6,44.84694,40.80369,0.30591,0.280954,17.44276,0.247596,
8,45.00978,40.62806,0.261764,0.303596,17.40902,0.241153,
10,44.70619,40.43982,0.318826,0.197944,16.93113,0.129733,
12,44.99006,40.80452,0.280449,0.230137,16.49059,0.246973,
14,45.6169,40.62972,0.28173,0.227339,16.07101,0.311836,
16,46.03108,40.52493,0.273699,0.162756,15.59461,0.304285,
18,46.31787,41.07339,0.218807,0.19645,14.88992,0.362626,
20,46.67402,40.92001,0.239503,0.236131,14.24505,0.377465,
22,46.81183,40.63454,0.226422,0.127632,13.5703,0.407075,
24,47.38511,40.91911,0.21864,0.194099,13.42367,0.315874,
26,47.56381,40.9277,0.226279,0.253283,13.27933,0.322097,
28,47.46701,40.50467,0.218995,0.19461,12.97961,0.357258,
30,47.70939,40.85258,0.237533,0.213268,12.87615,0.352317,
32,47.81833,40.88005,0.216371,0.141212,12.80593,0.295937,
34,47.67459,41.07255,0.184458,0.183491,12.76229,0.340256,
36,47.74792,40.63744,0.206832,0.212177,12.71823,0.281634,
38,47.47786,40.75515,0.196151,0.21457,12.84958,0.307051,
40,47.7033,40.64292,0.249966,0.22724,12.79729,0.356298,
42,47.40761,40.50845,0.272118,0.161089,12.82381,0.330681,
44,47.42921,40.32753,0.254151,0.20385,12.72729,0.278395,
46,47.44792,40.45485,0.260885,0.212945,13.07942,0.32451,
48,47.22994,40.61642,0.210074,0.194799,12.81514,0.301838,
50,47.40406,40.75089,0.227956,0.204863,13.19913,0.340218,
52,47.25203,40.33344,0.234472,0.213437,12.86761,0.306507,
54,47.09477,40.45381,0.214362,0.186944,12.9967,0.263017,
56,47.3164,40.3526,0.227704,0.173642,12.9261,0.340209,
58,47.20839,40.20104,0.188991,0.177743,13.13661,0.261865,
60,47.01971,40.38037,0.247131,0.176119,12.96294,0.376744,
62,47.1063,40.35089,0.252659,0.195862,13.17956,0.301737,
64,47.02687,40.32194,0.233855,0.163438,13.19193,0.338435,
66,46.90363,40.27287,0.234678,0.103818,13.11799,0.318236,
68,46.87635,40.11158,0.26276,0.21025,13.20123,0.231714,
70,46.62683,40.15863,0.253872,0.13815,12.98953,0.286833,
72,47.03812,40.10452,0.279729,0.245809,13.2868,0.34023,
74,46.93151,40.46601,0.245418,0.171304,13.34911,0.31496,
76,46.71573,40.31144,0.265871,0.175135,13.44634,0.317531,
78,46.77744,40.12222,0.238563,0.161813,13.32565,0.402019,
80,46.58713,40.32333,0.237722,0.181817,13.45314,0.276309,
82,46.51274,40.44804,0.217841,0.213261,13.31014,0.305197,
84,46.3652,40.07343,0.249209,0.147787,13.45625,0.307949,
86,46.68506,40.22888,0.258394,0.109827,13.6769,0.289786,
88,46.30172,40.14313,0.282852,0.186137,13.57258,0.292325,
90,46.59046,40.10133,0.221937,0.234918,13.5713,0.267848,
92,46.56664,39.80903,0.232641,0.174781,13.64653,0.31048,
94,46.47709,40.17416,0.296348,0.200653,13.55216,0.268011,
96,46.40009,40.28355,0.287071,0.236579,13.59629,0.302942,
98,46.58633,40.0126,0.2442,0.230661,13.66141,0.310943,
100,46.44307,39.91561,0.257309,0.17051,13.66544,0.296002,
102,46.16988,40.24714,0.231387,0.148328,13.88053,0.358011,
104,46.24171,39.98978,0.281953,0.122669,13.61105,0.353223,
106,46.12754,39.87875,0.267606,0.190878,13.59316,0.360396,
108,46.15811,39.71908,0.296072,0.159974,13.63762,0.221389,
110,46.29525,40.28099,0.290629,0.190457,13.8797,0.400427,
112,46.33299,39.78367,0.280981,0.156254,13.94077,0.175282,
114,46.23111,40.26349,0.282381,0.240722,13.80408,0.333533,
116,45.98579,39.94359,0.269628,0.196256,13.99526,0.335828,
118,46.08493,40.00817,0.258429,0.206525,13.86756,0.310671,
120,45.9405,39.89917,0.206579,0.192027,13.88193,0.329674,
122,46.15797,39.88789,0.288883,0.221566,14.092,0.224514,
124,46.23635,39.92165,0.341421,0.265299,13.98313,0.234661,
126,46.03509,39.88878,0.261383,0.211725,13.95983,0.336483,
128,45.73294,40.0064,0.286065,0.213128,14.00823,0.294017,
130,45.80311,39.86781,0.25797,0.216526,14.00281,0.287557,
132,45.75374,39.956,0.263697,0.180782,14.05028,0.231078,
134,46.02483,39.88299,0.232119,0.220081,14.1092,0.334594,
136,45.8479,39.76397,0.266067,0.220728,14.10469,0.227855,
138,45.95588,39.93586,0.22598,0.211856,14.11732,0.294537,
140,45.80681,39.83192,0.272553,0.186221,14.30922,0.291845,
142,45.7801,39.82718,0.253172,0.164912,14.39079,0.227695,
144,45.94949,39.85241,0.318717,0.213814,14.23075,0.339412,
146,45.6514,39.88577,0.303446,0.216012,14.08338,0.255279,
148,45.54047,39.79624,0.271538,0.1893,14.24479,0.252648,
150,45.78946,39.84166,0.262501,0.246197,14.26384,0.201039,
152,45.4839,40.04223,0.243383,0.205846,14.3421,0.232891,
154,45.60579,39.97781,0.300103,0.247397,14.30031,0.242614,
156,45.77924,40.20526,0.286589,0.210284,14.34624,0.312136,
158,45.57398,39.56364,0.249772,0.214799,14.21025,0.18905,
160,45.68809,39.40063,0.218256,0.218,14.23429,0.32067,
162,45.66445,39.95041,0.288126,0.213193,14.40901,0.338761,
164,45.54423,39.58913,0.286664,0.163764,14.43136,0.261087,
166,45.53719,39.95746,0.259702,0.208961,14.44428,0.310899,
168,45.62604,39.71065,0.239524,0.180021,14.51847,0.295699,
170,45.81696,39.61816,0.271345,0.240327,14.43493,0.294789,
172,45.53328,39.99804,0.248043,0.270064,14.5189,0.287061,
174,45.31556,39.86419,0.243317,0.186622,14.50937,0.203176,
176,45.322,39.6697,0.235603,0.177506,14.34321,0.241801,
178,45.20302,39.4015,0.272749,0.280292,14.39656,0.278321,
180,45.53307,39.61817,0.254473,0.226997,14.36407,0.325705,
182,45.58744,39.7286,0.247258,0.17921,14.39721,0.360957,
184,45.2862,39.58195,0.249161,0.162608,14.64793,0.275115,
186,45.62508,39.80027,0.223719,0.255012,14.43718,0.301027,
188,45.54531,39.79789,0.198914,0.213584,14.6472,0.274108,
190,45.46885,39.6363,0.247979,0.289738,14.50282,0.311295,
192,45.76944,39.68747,0.270944,0.166002,14.57822,0.302047,
194,45.24292,39.5966,0.216141,0.229218,14.69317,0.277089,
196,45.31873,39.77823,0.244234,0.193103,14.49704,0.260722,
198,45.29322,39.80659,0.265994,0.209456,14.64087,0.248156,
200,45.40127,39.69255,0.214141,0.162967,14.61151,0.221028,
202,45.54592,39.56228,0.261691,0.283173,14.58454,0.25714,
204,45.30268,39.52883,0.215285,0.189823,14.56918,0.298243,
206,45.2717,39.83321,0.27685,0.211598,14.59476,0.328043,
208,45.45785,39.47737,0.301687,0.143455,14.68873,0.291349,
210,45.20209,39.50452,0.241793,0.29052,14.6994,0.285052,
212,45.11137,39.54385,0.279529,0.205221,14.57178,0.311028,
214,45.34064,39.76408,0.269146,0.226574,14.50668,0.206635,
216,45.0343,39.54204,0.254791,0.225669,14.67107,0.304147,
218,45.16367,39.27835,0.274096,0.202224,14.48597,0.26324,
220,45.39885,39.16308,0.27681,0.22737,14.70549,0.322735,
222,45.19469,39.49626,0.213816,0.205935,14.59445,0.23404,
224,45.04903,39.78145,0.22339,0.206475,14.6694,0.229558,
226,45.14244,39.34841,0.283563,0.245387,14.51026,0.270936,
228,44.98084,39.55386,0.243936,0.184608,14.5781,0.184072,
230,45.13498,39.53294,0.25639,0.221309,14.76573,0.3211,
232,45.24504,39.55925,0.251256,0.201685,14.66696,0.305298,
234,45.22682,39.37136,0.250506,0.225512,14.64185,0.283071,
236,45.39369,39.523,0.268251,0.173604,14.7598,0.226228,
238,45.19487,39.52714,0.194592,0.278227,14.69376,0.303648,
240,45.05643,39.50209,0.287355,0.231141,14.6363,0.329294,
242,45.38163,39.40398,0.216829,0.191279,14.78104,0.280076,
244,45.17033,39.14017,0.284267,0.243882,14.72241,0.338997,
246,45.0564,39.72127,0.249181,0.154036,14.74071,0.347024,
248,45.14256,39.62544,0.23188,0.208678,14.89396,0.316451,
250,45.03693,39.62972,0.29033,0.196284,14.81272,0.18264,
252,45.11728,39.44696,0.27451,0.230437,14.58487,0.221141,
254,44.90375,39.31625,0.255916,0.228506,14.7661,0.165683,
256,45.18796,39.54594,0.273295,0.180725,14.77738,0.363914,
258,44.83383,39.55341,0.274284,0.259034,14.50395,0.205209,
260,44.92933,39.57311,0.298933,0.253393,14.5526,0.240485,
262,45.18511,39.605,0.26221,0.201376,14.66693,0.245453,
264,45.30234,39.43488,0.297672,0.186311,14.7292,0.333433,
266,45.13593,39.33038,0.267281,0.194981,14.6421,0.302011,
268,45.07048,39.15717,0.204034,0.183878,14.68004,0.387836,
270,45.10925,39.65325,0.252201,0.198385,14.83641,0.228571,
272,44.97317,39.50496,0.285993,0.182565,14.67536,0.226043,
274,45.2591,39.56495,0.215695,0.241423,14.59829,0.284946,
276,44.91965,39.51203,0.277585,0.247755,14.63861,0.254491,
278,45.07195,40.03654,0.282853,0.155311,14.68917,0.288335,
280,44.93735,39.4184,0.232315,0.229987,14.74329,0.287183,
282,45.23577,39.29214,0.219373,0.239551,14.81345,0.33581,
284,45.16061,39.42396,0.31606,0.210091,14.77195,0.274688,
286,45.41816,39.61266,0.29,0.219052,14.93011,0.416058,
