Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
70,43.05466,38.06222,0.253857,0.239009,14.57024,0.21822,
72,43.41732,38.16734,0.242157,0.315616,14.52024,0.388907,
74,43.4267,38.14763,0.212791,0.227398,14.46798,0.414411,
76,43.18978,38.15231,0.239405,0.208071,14.56117,0.262674,
78,43.33457,38.26714,0.24879,0.272394,14.6769,0.361356,
80,43.31034,38.17322,0.254123,0.240399,14.59047,0.227182,
82,42.87683,37.95812,0.198175,0.259287,14.74212,0.380161,
84,43.01608,37.90274,0.211527,0.118831,15.07825,0.309782,
86,43.17924,38.03177,0.193064,0.296256,14.94028,0.250814,
88,43.26443,38.39991,0.254234,0.20648,14.78871,0.217595,
90,43.61235,38.258,0.230681,0.197845,14.93811,0.303657,
92,42.97699,38.09552,0.252415,0.216662,15.1098,0.299199,
94,43.03691,38.16048,0.250199,0.157888,15.1614,0.322341,
96,43.07603,38.03047,0.219335,0.218319,15.16003,0.305618,
98,42.74274,38.41048,0.225804,0.221016,15.21969,0.320888,
100,43.12248,38.24107,0.219709,0.170593,15.61711,0.257724,
102,43.05263,38.09094,0.204409,0.19232,15.32689,0.205837,
104,42.90342,38.10483,0.204016,0.238278,15.24312,0.256603,
106,43.05662,38.35993,0.224299,0.219878,15.40539,0.359119,
108,42.82612,38.26487,0.244766,0.320096,15.54135,0.188976,
110,42.87343,38.16976,0.214971,0.371665,15.43905,0.210401,
112,42.81898,38.33987,0.225913,0.288835,15.44354,0.320048,
114,43.03481,38.5417,0.239604,0.29445,15.75059,0.288696,
116,43.11758,38.02885,0.258826,0.294375,15.88731,0.307052,
118,42.89212,38.14225,0.206088,0.255416,15.44696,0.359748,
120,42.88624,38.20431,0.176951,0.305897,15.6247,0.247276,
122,42.55222,38.31469,0.248963,0.170464,15.64894,0.249421,
124,42.89071,38.44131,0.253396,0.193492,15.86317,0.304473,
126,42.6198,38.35153,0.233198,0.271078,15.94158,0.209629,
128,42.40535,38.10445,0.210099,0.297786,15.9712,0.216581,
130,42.16834,38.10706,0.245754,0.263452,15.96365,0.359155,
132,42.55176,38.23842,0.21531,0.239415,15.79664,0.234522,
134,42.73386,38.43321,0.202526,0.293879,16.14359,0.283097,
136,42.39889,38.16127,0.19371,0.294994,16.1325,0.331024,
138,42.52555,38.17697,0.201623,0.258691,15.99592,0.383823,
140,42.69886,38.31327,0.23466,0.231147,16.09468,0.263812,
142,42.42747,38.36588,0.220904,0.246374,16.3464,0.216418,
144,42.71386,38.55367,0.233438,0.227385,16.46266,0.351947,
146,42.24817,38.19381,0.231714,0.310137,16.43127,0.353053,
148,42.37475,38.18427,0.249887,0.240655,16.33888,0.202545,
150,42.44387,38.37614,0.218197,0.199082,16.28512,0.293104,
152,42.63475,38.20225,0.236417,0.285587,16.45348,0.289619,
154,42.54018,38.39316,0.248817,0.283238,16.49185,0.302087,
156,42.48489,38.91592,0.231851,0.316999,16.52754,0.247267,
158,42.45963,38.27875,0.260398,0.224319,16.61336,0.378758,
160,42.34662,38.26127,0.24881,0.24571,16.71919,0.301105,
162,42.41286,38.32987,0.224879,0.301903,16.53076,0.246275,
164,42.54803,38.17392,0.24086,0.245801,16.49077,0.213848,
166,42.20615,38.51012,0.261238,0.258206,16.38986,0.224176,
168,42.51069,38.44331,0.252087,0.238704,16.52726,0.296856,
170,42.78054,38.82845,0.187462,0.226893,16.67069,0.235039,
172,42.44184,38.32473,0.213398,0.192885,16.43527,0.302983,
174,42.29629,38.57524,0.220108,0.292835,16.74696,0.294414,
176,42.34417,38.0921,0.255036,0.239265,16.6152,0.209431,
178,42.79252,38.63926,0.200488,0.351732,16.80012,0.212571,
180,42.67384,38.6554,0.216397,0.280997,16.77992,0.194265,
182,42.49425,38.44744,0.254208,0.278905,16.47551,0.345524,
184,42.54565,38.73445,0.223713,0.248482,16.65137,0.277326,
186,42.57459,38.92643,0.215666,0.206543,16.86473,0.33871,
188,42.65268,38.72666,0.236582,0.268698,16.9926,0.264757,
190,42.53713,38.6302,0.199165,0.248169,16.74865,0.297227,
192,42.54233,38.56519,0.246217,0.229249,16.82199,0.228846,
194,42.66964,38.49426,0.220516,0.244993,16.90797,0.293072,
196,42.57621,38.55542,0.220413,0.23165,16.69937,0.295818,
198,42.50918,38.51498,0.22433,0.20628,16.93043,0.358084,
200,42.66673,38.40731,0.225169,0.233903,16.85608,0.279915,
202,42.64868,39.03218,0.222567,0.258215,16.91497,0.219025,
204,42.67896,38.9609,0.185429,0.275118,16.91821,0.223927,
206,42.5658,38.46651,0.211291,0.283215,16.81938,0.197629,
208,42.37394,38.64156,0.237359,0.183931,16.72755,0.330624,
210,42.65174,38.86199,0.22893,0.213871,16.87657,0.325875,
212,42.3772,38.62766,0.197124,0.285831,16.7989,0.254903,
214,42.55166,38.69263,0.213683,0.21192,17.09665,0.26563,
216,42.58846,38.618,0.237052,0.233092,16.74838,0.232209,
218,42.64669,38.63755,0.233225,0.311812,16.74294,0.277307,
220,42.61398,38.77291,0.221934,0.299292,16.85654,0.241747,
222,42.2115,38.4464,0.244391,0.279689,17.00959,0.292158,
224,42.24541,38.64462,0.2307,0.287777,16.83024,0.261194,
226,42.44572,38.81835,0.217242,0.295573,16.97742,0.237826,
228,42.76954,38.67561,0.243368,0.278042,17.05676,0.324634,
230,42.7165,38.86074,0.235327,0.219363,16.98988,0.222651,
232,42.40977,38.7762,0.238154,0.227929,16.95498,0.322572,
234,42.94773,38.8288,0.245281,0.213889,17.0968,0.282339,
236,42.62367,38.74277,0.217387,0.248638,17.10655,0.401068,
238,42.69665,38.81844,0.248692,0.269482,16.94075,0.313088,
240,42.63764,38.85034,0.23091,0.278169,16.8409,0.281007,
242,42.68182,38.94761,0.220883,0.293618,16.90509,0.29928,
244,42.60767,38.92165,0.217914,0.267117,16.85382,0.19698,
246,43.02706,38.94082,0.193509,0.196175,17.05242,0.292375,
248,42.46345,38.54827,0.213036,0.239437,16.99057,0.295911,
250,42.52412,38.94175,0.243283,0.21576,16.9868,0.24427,
252,42.68018,38.65839,0.195967,0.254537,17.1219,0.267678,
254,42.49158,38.99674,0.260762,0.239145,17.077,0.266304,
256,42.75549,38.88341,0.260775,0.227528,17.10965,0.25202,
258,42.53751,38.72807,0.197408,0.263542,17.05284,0.2245,
260,42.9954,38.62066,0.209965,0.281177,16.90977,0.274454,
262,42.44566,38.90395,0.203531,0.25681,16.87317,0.276667,
264,42.97205,38.89236,0.230423,0.194101,17.05707,0.303756,
266,42.48391,38.69496,0.284188,0.323589,17.09483,0.195337,
268,42.78136,38.91982,0.199215,0.258786,17.18713,0.248865,
270,42.72349,38.76124,0.215377,0.292283,16.89587,0.36567,
272,42.76555,38.68063,0.260636,0.264817,17.3324,0.145724,
274,43.04513,39.58505,0.2607,0.265935,17.07345,0.313907,
276,42.91362,39.23771,0.232892,0.282154,17.07191,0.350192,
278,42.85503,39.28518,0.271552,0.290728,17.11519,0.207309,
280,42.79337,38.69255,0.246558,0.319793,17.21198,0.238163,
282,42.78354,38.93149,0.244276,0.193736,17.18015,0.321642,
284,42.87768,38.96985,0.217332,0.306585,16.97784,0.280856,
286,43.19978,39.00121,0.210619,0.247,16.99271,0.321408,
288,42.89416,39.26673,0.229327,0.272022,17.213,0.241614,
290,43.11514,39.33296,0.225106,0.212888,17.17452,0.283563,
292,43.16633,38.86858,0.278839,0.266757,17.32333,0.305819,
294,42.44881,38.92535,0.231183,0.323941,16.82311,0.286791,
296,43.02837,38.9137,0.207612,0.214754,17.14673,0.272313,
298,42.61082,38.84938,0.258578,0.275365,17.05408,0.239939,
300,43.0519,39.05946,0.235593,0.29007,17.41368,0.235788,
302,42.64571,38.99693,0.23522,0.229797,17.06159,0.234503,
304,42.95574,38.93203,0.228688,0.346432,16.80816,0.262094,
306,43.12846,38.94897,0.312936,0.216159,17.01608,0.305663,
308,42.86346,39.19706,0.226272,0.218599,17.07352,0.304544,
310,42.62617,38.91457,0.244038,0.213569,17.06461,0.240488,
312,43.00633,39.12835,0.200913,0.268965,16.99734,0.231265,
314,43.30814,39.08979,0.218026,0.220909,17.06305,0.427087,
316,42.88222,39.04136,0.264824,0.200514,17.39767,0.179406,
318,43.13113,38.85596,0.255995,0.23567,17.07892,0.168516,
320,43.13921,39.21842,0.280019,0.212136,17.06626,0.335422,
322,42.76463,38.98962,0.268534,0.253704,17.14091,0.247784,
324,43.02844,39.01797,0.232888,0.268536,17.31001,0.258726,
326,42.98621,39.12389,0.238237,0.278592,17.02886,0.206235,
328,43.17339,39.20296,0.230459,0.257833,17.28017,0.247291,
