Distance (µm),Mg Ox%,Al Ox%,Si Ox%,Ca Ox%,Ti Ox%,Cr Ox%,Mn Ox%,Fe Ox%,
79.2,30.75872,1.139084,55.74247,1.458516,0.101957,0.423959,0.235612,10.13968,
81.4,30.59254,1.190956,55.86417,1.459542,0.241459,0.430181,0.214245,10.0069,
83.6,30.37013,1.26055,55.67277,1.534889,0.247886,0.472097,0.234342,10.20733,
85.8,30.58844,1.197864,55.57913,1.518621,0.190172,0.380681,0.287745,10.25734,
88,30.41623,1.214673,55.76352,1.564971,0.134527,0.410416,0.243199,10.25247,
90.2,30.54351,1.185295,55.68254,1.500241,0.196898,0.363175,0.205888,10.32246,
92.4,30.68433,1.088091,55.68777,1.432014,0.245253,0.461868,0.261143,10.13953,
94.6,30.71251,1.084054,55.80456,1.421488,0.119655,0.425947,0.199834,10.23195,
96.8,30.6192,1.189575,55.77582,1.322122,0.195678,0.362494,0.225436,10.30967,
99,30.60207,1.24637,55.52399,1.450698,0.222778,0.489897,0.24798,10.21622,
101.2,30.5564,1.30916,55.71043,1.400837,0.208498,0.496521,0.217795,10.10035,
103.4,30.50946,1.280365,55.52209,1.405306,0.165547,0.479005,0.263607,10.37462,
105.6,30.56403,1.242597,55.61442,1.395696,0.198803,0.446627,0.205871,10.33196,
107.8,30.52193,1.28645,55.49539,1.412243,0.136636,0.576045,0.200567,10.37073,
110,30.52869,1.280615,55.48599,1.482456,0.200287,0.473513,0.257423,10.29103,
112.2,30.2951,1.245474,55.85345,1.529428,0.108686,0.388369,0.167167,10.41232,
114.4,30.40448,1.355021,55.52443,1.612502,0.228752,0.44909,0.243957,10.18178,
116.6,30.33677,1.306441,55.56842,1.680198,0.196566,0.404707,0.226474,10.28042,
118.8,29.96022,1.493257,55.27588,1.851694,0.256697,0.468247,0.283349,10.41066,
121,29.88528,1.550341,54.93958,1.978501,0.227308,0.487546,0.27043,10.66102,
123.2,29.86533,1.489794,55.17833,2.061258,0.24041,0.501144,0.260216,10.40352,
125.4,29.71709,1.688533,55.32494,2.065413,0.25433,0.390356,0.195519,10.36382,
127.6,29.61412,1.642946,55.05639,2.141364,0.240933,0.41336,0.161905,10.72898,
129.8,29.59299,1.606283,55.04715,2.120444,0.275025,0.43152,0.210235,10.71635,
132,29.68988,1.536586,54.90248,2.109965,0.297776,0.410296,0.277534,10.77548,
134.2,29.61765,1.645397,54.75163,2.193959,0.32009,0.438818,0.274522,10.75793,
136.4,29.59704,1.670521,54.92315,2.101804,0.253152,0.419196,0.26332,10.77182,
138.6,29.72892,1.594638,55.01425,2.047142,0.222246,0.426146,0.219013,10.74765,
140.8,29.38943,1.629509,55.06659,2.101433,0.315192,0.450385,0.249486,10.79799,
143,29.41866,1.664054,55.05399,2.087066,0.273498,0.508532,0.179435,10.81476,
145.2,29.68846,1.724158,54.70049,2.132041,0.250764,0.415393,0.241894,10.8468,
147.4,29.41706,1.709007,54.82252,2.083008,0.35,0.476048,0.21087,10.93149,
149.6,29.43032,1.696764,54.69816,2.216753,0.233405,0.369476,0.205658,11.14947,
151.8,29.44432,1.718687,54.76805,2.106568,0.228281,0.507672,0.230227,10.99619,
154,29.42601,1.7489,55.15778,2.09885,0.258194,0.445125,0.299201,10.56594,
156.2,29.19348,1.636178,55.13768,2.12188,0.217203,0.452699,0.23294,11.00793,
158.4,29.3498,1.631659,54.74846,2.208166,0.32357,0.435343,0.234385,11.06861,
160.6,29.04148,1.694788,54.53573,2.202927,0.264115,0.424316,0.239805,11.59684,
162.8,29.5968,1.646752,54.79915,2.051003,0.285033,0.429469,0.29029,10.90148,
165,29.3202,1.702205,55.0078,2.187866,0.259808,0.467005,0.269065,10.78605,
167.2,29.17042,1.765786,54.68723,2.157571,0.313743,0.412114,0.302606,11.19054,
169.4,29.10034,1.812188,54.71022,2.197483,0.217689,0.39468,0.241122,11.32629,
171.6,29.10694,1.786669,54.95761,2.17472,0.268149,0.44,0.23264,11.03327,
173.8,28.25316,1.723039,54.80849,2.260321,0.364305,0.445229,0.239074,11.90639,
176,29.50294,1.802465,54.76108,2.128499,0.304831,0.452244,0.205237,10.8427,
178.2,29.27822,1.80192,54.93712,2.095801,0.276365,0.390754,0.207698,11.01213,
180.4,28.88409,1.792948,55.01874,2.21848,0.310015,0.438597,0.200083,11.13704,
182.6,28.89584,1.750262,54.98045,2.310897,0.312848,0.375207,0.234215,11.14028,
184.8,29.08025,1.715524,54.97025,2.201319,0.287633,0.44588,0.155102,11.14404,
187,29.10088,1.803062,55.00308,2.233573,0.264116,0.469793,0.14237,10.98313,
189.2,28.97871,1.810937,54.55413,2.356911,0.289847,0.361444,0.240253,11.40779,
191.4,28.50169,1.878687,54.52438,2.464429,0.249101,0.371239,0.293281,11.71719,
193.6,28.63726,1.882839,54.47192,2.287187,0.327703,0.305043,0.250706,11.83734,
195.8,28.58776,1.980871,54.60647,2.353395,0.276639,0.357839,0.194794,11.64223,
198,28.28263,1.888885,54.58074,2.39531,0.305549,0.192112,0.328371,12.02639,
200.2,28.48917,1.818313,54.39971,2.403842,0.366607,0.266083,0.303166,11.95312,
202.4,26.54193,3.050061,53.70574,3.526558,0.770374,0.144805,0.362204,11.89832,
204.6,7.225651,13.63188,52.77658,11.02,2.752544,0.062507,0.128677,12.40216,
