Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
0,5.832191,47.2644,10.49873,0.161971,10.79972,0.004781,
2.00000000000001,5.539629,47.46513,10.48274,0.169514,10.53444,0.095912,
3.99999999999998,5.193199,47.37774,10.06833,0.181705,9.7606,0.028701,
5.99999999999999,9.400949,43.74472,6.58718,0.177779,11.11984,0.071077,
8,39.16015,37.65395,0.472034,0.210206,17.9483,0.277601,
9.99999999999998,40.3172,37.65937,0.312371,0.265203,17.51661,0.139946,
12,41.10949,37.67918,0.239083,0.238773,17.07462,0.156214,
14,41.40752,37.68288,0.283121,0.256227,16.62133,0.286737,
16,41.52451,37.75896,0.266826,0.185742,15.9839,0.314044,
18,42.42225,38.02382,0.308558,0.218001,15.79957,0.222276,
20,42.86071,37.7482,0.250413,0.199008,14.9521,0.311923,
22,43.92809,38.34799,0.303921,0.246679,14.37525,0.328683,
24,44.4202,38.31887,0.248812,0.148744,13.42633,0.356801,
26,44.70665,38.2993,0.225368,0.218236,13.0684,0.359621,
28,44.96955,38.4535,0.254383,0.179715,12.39775,0.387895,
30,45.06298,39.09748,0.255461,0.097986,12.18459,0.376567,
32,45.41352,38.71637,0.271776,0.135138,12.08246,0.461581,
34,45.46556,38.5427,0.240397,0.13167,12.08703,0.351072,
36,45.66808,38.76628,0.21439,0.096774,12.07853,0.49416,
38,45.52794,38.76189,0.240074,0.1462,11.80593,0.389799,
40,45.90963,38.82297,0.19488,0.130726,12.07614,0.37576,
42,45.79422,38.67682,0.221539,0.151979,11.86426,0.323287,
44,45.85415,38.69011,0.212093,0.16128,11.65094,0.457121,
46,45.88034,38.60726,0.222459,0.148613,11.76904,0.363714,
48,46.06522,38.88992,0.211164,0.123719,11.73089,0.487396,
50,45.9488,38.90033,0.156838,0.159464,11.79783,0.377482,
52,45.69754,38.87154,0.176628,0.164543,11.59711,0.398308,
54,46.00512,38.82338,0.212521,0.10457,11.43795,0.438589,
56,45.9559,39.04961,0.187849,0.146353,11.44694,0.47257,
58,46.31936,38.91299,0.165184,0.214251,11.74755,0.427939,
60,46.18034,39.15753,0.176068,0.159141,11.63835,0.477295,
62,45.91179,38.77592,0.217882,0.132804,11.54435,0.34213,
64,46.25958,38.95958,0.17759,0.172523,11.49277,0.508151,
66,46.09958,39.1333,0.220505,0.182635,11.38023,0.446535,
68,46.33361,39.09409,0.201979,0.17072,11.48731,0.459329,
70,46.28731,39.09115,0.192407,0.232152,11.62999,0.399918,
72,46.22577,39.10699,0.177072,0.207557,11.56828,0.419454,
74,46.18904,38.94592,0.184015,0.137057,11.67494,0.483489,
76,46.18203,38.85109,0.189898,0.178246,11.43116,0.332019,
78,46.54906,39.20483,0.194565,0.13591,11.48204,0.406744,
