Distance (µm),Mg Ox%,Al Ox%,Si Ox%,Ca Ox%,Ti Ox%,Cr Ox%,Mn Ox%,Fe Ox%,
54,29.21689,1.582032,54.84948,2.226296,0.243524,0.413231,0.201682,11.26687,
56,29.05244,1.6178,54.86152,2.194923,0.252161,0.293648,0.300753,11.42677,
58,29.0045,1.586021,54.65217,2.203507,0.252641,0.410786,0.226211,11.66417,
60,28.76873,1.623676,54.89174,2.174027,0.24846,0.393644,0.190975,11.70874,
62,28.83593,1.564012,54.66527,2.197621,0.265301,0.377028,0.28506,11.80977,
64,28.96128,1.528923,54.68536,2.217855,0.166516,0.364401,0.227483,11.84818,
66,28.60588,1.671017,54.63242,2.240243,0.202145,0.333396,0.277726,12.03716,
68,28.71777,1.518978,54.83832,2.177832,0.257517,0.405329,0.227132,11.85713,
70,28.90748,1.473199,54.77653,2.250288,0.235934,0.306493,0.246352,11.80371,
72,28.71146,1.582805,54.73725,2.283413,0.242356,0.35841,0.283486,11.80081,
74,28.78538,1.555043,54.68243,2.249374,0.287903,0.374396,0.221804,11.84367,
76,28.82501,1.615357,54.48097,2.227374,0.27032,0.374108,0.272854,11.93401,
78,28.46871,1.67552,54.71413,2.164761,0.281376,0.443581,0.219562,12.03236,
80,28.79106,1.623866,54.75626,2.184007,0.273832,0.365711,0.226976,11.7783,
82,28.86759,1.618363,54.57008,2.195935,0.316885,0.44597,0.242396,11.74279,
84,28.80577,1.629615,54.72127,2.146761,0.2747,0.359166,0.264622,11.7981,
86,28.72261,1.687998,54.72016,2.178789,0.241717,0.421826,0.263851,11.76304,
88,28.73432,1.605494,54.48779,2.230918,0.332322,0.410806,0.322964,11.8754,
90.0000000000001,28.85442,1.539814,54.73561,2.184922,0.265591,0.300671,0.269072,11.84991,
92,28.75803,1.648564,54.49641,2.191486,0.266028,0.38751,0.306018,11.94596,
94,28.62886,1.626411,54.58054,2.178939,0.311696,0.30386,0.325702,12.04399,
96,28.66257,1.499696,54.60542,2.228059,0.233108,0.350759,0.223274,12.19712,
98,28.69769,1.619272,54.35098,2.234625,0.269202,0.408835,0.220818,12.19858,
100,28.50524,1.602484,54.3377,2.176608,0.314324,0.327354,0.260616,12.47568,
102,28.41362,1.701245,54.37986,2.176011,0.302194,0.346479,0.324839,12.35575,
104,28.4896,1.613226,54.43288,2.274028,0.24537,0.365079,0.278935,12.30087,
106,28.6193,1.614114,54.28923,2.298087,0.317229,0.298214,0.282705,12.28112,
108,28.42965,1.594088,54.54366,2.230481,0.348575,0.354239,0.331995,12.16732,
110,28.43639,1.741823,54.30849,2.214191,0.307441,0.379348,0.318005,12.29432,
112,28.60539,1.63527,54.31312,2.309159,0.223072,0.321938,0.274555,12.31751,
114,28.58909,1.640526,54.45477,2.214057,0.291034,0.296019,0.255679,12.25882,
116,28.31419,1.676491,54.5779,2.202672,0.340903,0.382762,0.309401,12.19567,
118,28.42922,1.70268,54.4035,2.296033,0.327334,0.327706,0.291452,12.22209,
120,28.4792,1.727021,54.42354,2.197153,0.333007,0.405271,0.237965,12.19684,
122,28.59407,1.709994,54.41743,2.227353,0.341816,0.314174,0.290622,12.10453,
124,28.53423,1.719525,54.36308,2.197129,0.275958,0.346609,0.272725,12.29074,
126,28.52737,1.670731,54.27038,2.188054,0.244396,0.388729,0.280899,12.42944,
128,28.40938,1.715497,54.27737,2.160323,0.292179,0.382656,0.191243,12.57136,
130,28.22064,1.689336,54.4382,2.244839,0.290225,0.347375,0.204331,12.56504,
132,28.00846,1.669276,54.32891,2.296185,0.319268,0.387771,0.268416,12.72171,
134,28.16654,1.629298,54.14444,2.191354,0.282097,0.376994,0.239246,12.97002,
136,27.97804,1.750097,54.31596,2.203921,0.311059,0.192554,0.247851,13.00053,
138,27.79307,1.697211,54.20683,2.26292,0.334493,0.243729,0.258278,13.20347,
140,27.78753,1.695192,54.12182,2.289509,0.394325,0.253649,0.270798,13.18717,
142,27.84504,1.674366,54.06221,2.21454,0.427182,0.206673,0.243849,13.32614,
144,27.81015,1.736105,54.06259,2.195961,0.44988,0.332289,0.261903,13.15111,
146,27.68955,1.566236,54.47083,2.260257,0.378288,0.248883,0.239009,13.14695,
148,27.93413,1.666857,54.08475,2.215055,0.406685,0.27135,0.216907,13.20426,
150,27.93734,1.553759,54.49356,2.193698,0.330638,0.213554,0.257905,13.01954,
152,28.03381,1.597126,54.20292,2.222441,0.420981,0.23689,0.306031,12.9798,
154,27.77142,1.720304,54.27642,2.206423,0.373041,0.284325,0.251646,13.11643,
156,28.0166,1.702266,54.18869,2.18971,0.368157,0.335018,0.254931,12.94462,
158,27.99198,1.690007,54.1148,2.232177,0.325907,0.256857,0.304929,13.08334,
160,28.04932,1.632792,54.25755,2.139391,0.444583,0.281506,0.278544,12.91631,
162,27.95428,1.715055,54.29469,2.286054,0.332344,0.256343,0.282757,12.87848,
164,28.08222,1.646801,54.32772,2.246398,0.299818,0.32239,0.268864,12.80579,
166,28.15972,1.61184,54.19612,2.265409,0.342767,0.288459,0.209624,12.92606,
168,28.15312,1.612237,54.29446,2.208037,0.341767,0.282016,0.294321,12.81403,
170,28.34189,1.682975,54.48138,2.243674,0.346597,0.308162,0.242608,12.35272,
