Distance (µm),Mg Ox%,Al Ox%,Si Ox%,Ca Ox%,Ti Ox%,Cr Ox%,Mn Ox%,Fe Ox%,
44,30.78302,1.986598,55.37074,2.192286,0.238468,0.508221,0.163744,8.756925,
46,30.73909,2.019835,55.2375,2.248021,0.287756,0.548639,0.291458,8.627698,
48,30.57507,2.069973,55.3821,2.203505,0.195014,0.585468,0.251959,8.736917,
50,30.83499,2.030041,55.28023,2.263943,0.240794,0.576888,0.15387,8.61926,
52,30.69939,1.953127,55.31802,2.259629,0.213405,0.503077,0.231347,8.822,
54,30.81905,1.946671,55.39404,2.223578,0.208198,0.529406,0.213802,8.665266,
56,30.96036,1.917902,55.0018,2.276426,0.243507,0.589801,0.244453,8.76576,
58,30.87293,1.895977,55.13641,2.264111,0.232601,0.531663,0.167251,8.899053,
60,30.71114,1.988831,55.34043,2.1934,0.262028,0.510015,0.145124,8.849037,
62,30.59941,2.084262,55.51448,2.192505,0.224097,0.475165,0.202127,8.707957,
64,30.77769,1.979766,55.33049,2.237262,0.250903,0.633088,0.189205,8.601601,
66,30.60861,2.056873,55.29523,2.199889,0.296959,0.627824,0.243249,8.671375,
68,30.7311,2.109491,55.29108,2.253824,0.26456,0.535626,0.207183,8.607148,
70,30.84075,1.902405,55.31128,2.282805,0.18649,0.540509,0.20955,8.72622,
72,30.87155,1.992018,55.08896,2.213817,0.264384,0.502316,0.150083,8.916866,
74,30.43898,2.027349,55.21354,2.20833,0.2476,0.700077,0.233674,8.930457,
76,30.02615,2.07258,55.25139,2.354429,0.186047,0.602642,0.251135,9.255611,
78,30.78125,1.993549,55.16448,2.277311,0.253582,0.503917,0.204558,8.821355,
80,30.68694,2.011401,55.24162,2.288694,0.260882,0.530106,0.190355,8.790005,
82,30.72878,1.991277,55.395,2.266857,0.215605,0.523257,0.108403,8.770823,
84,30.92748,1.919609,55.1211,2.22508,0.266924,0.610415,0.191951,8.737444,
86,30.81371,1.943591,55.44132,2.275465,0.226568,0.516228,0.103046,8.680071,
88,30.84422,1.879679,55.22117,2.262807,0.264969,0.529955,0.195864,8.801336,
90,30.80304,1.865756,55.31369,2.295651,0.209861,0.510307,0.223864,8.777831,
92,30.84107,1.851211,55.23527,2.254369,0.231062,0.593038,0.230073,8.763902,
94,30.78717,1.980438,55.28086,2.231751,0.161614,0.528995,0.19553,8.833635,
96,30.60995,1.999639,55.30518,2.293233,0.17997,0.534407,0.189207,8.888416,
98,30.68603,1.976174,55.19283,2.298041,0.221151,0.591082,0.193519,8.841166,
100,30.63845,2.002361,55.20616,2.295182,0.213008,0.565429,0.195453,8.883962,
102,30.53835,2.052936,55.18568,2.289288,0.254629,0.551031,0.205806,8.922287,
104,30.96927,1.843124,55.22885,2.253252,0.151903,0.555428,0.146072,8.852098,
106,30.70638,2.035185,55.31557,2.273521,0.177922,0.618608,0.190999,8.681803,
108,30.70215,1.971472,55.2537,2.309831,0.194318,0.533746,0.239741,8.79504,
110,30.65332,2.055129,55.35805,2.245226,0.190577,0.600401,0.184747,8.712564,
112,30.6007,1.953885,55.2743,2.322262,0.225725,0.588239,0.188137,8.846755,
114,30.76067,1.994227,55.28601,2.30709,0.168791,0.557615,0.258969,8.66663,
116,30.64247,1.998585,55.39923,2.302029,0.194341,0.545707,0.15635,8.761296,
118,30.73746,2.001832,55.17231,2.274202,0.227794,0.604739,0.160738,8.820933,
120,30.66734,1.959973,55.2732,2.326906,0.143713,0.583197,0.270351,8.775316,
122,30.63221,1.892594,55.34177,2.277079,0.213366,0.592258,0.223616,8.827096,
124,30.66419,1.948104,55.32799,2.232539,0.199039,0.59734,0.21363,8.817182,
126,30.77511,1.893309,55.39265,2.263138,0.186294,0.474212,0.14053,8.874761,
128,30.73021,1.936706,55.30146,2.271666,0.174935,0.626885,0.134996,8.82313,
130,30.83748,1.903915,55.25043,2.221337,0.189009,0.523841,0.214187,8.859804,
132,30.65958,2.026869,55.25447,2.311305,0.142317,0.585264,0.253187,8.767021,
134,30.79396,1.912737,55.40307,2.302719,0.205173,0.543303,0.109775,8.729269,
136,30.71262,1.957869,55.25718,2.300468,0.220446,0.521717,0.201315,8.828382,
138,30.82682,1.884142,55.20354,2.322563,0.195786,0.471727,0.27865,8.816767,
140,30.83655,1.943178,55.29516,2.247315,0.204895,0.489114,0.199583,8.784208,
142,30.64415,2.010189,55.20855,2.278414,0.266695,0.505129,0.24888,8.837996,
144,30.6411,1.980744,55.47589,2.297221,0.170397,0.554209,0.169213,8.711217,
146,30.59269,1.891652,55.22869,2.329278,0.273982,0.599723,0.216954,8.867042,
148,30.74599,2.058694,55.03915,2.229304,0.188252,0.594431,0.174064,8.970107,
150,30.67375,1.979614,55.37235,2.282336,0.168233,0.538577,0.247381,8.73776,
152,30.67395,2.082895,55.14602,2.237517,0.280563,0.573159,0.232853,8.773049,
154,30.6868,2.049761,55.18522,2.205539,0.180291,0.525573,0.194726,8.972095,
156,30.55203,2.026067,55.24475,2.238118,0.25706,0.625709,0.139124,8.917134,
158,30.73774,1.96271,55.28001,2.272933,0.265675,0.565395,0.156879,8.758666,
160,30.8042,1.962801,55.10301,2.331576,0.187009,0.55914,0.167142,8.885114,
162,30.67304,1.999226,55.40383,2.244461,0.192633,0.519116,0.146188,8.821522,
164,30.73897,1.966705,55.24135,2.27758,0.171509,0.619471,0.223015,8.761401,
166,30.62423,1.975975,55.35135,2.2844,0.205434,0.481438,0.264564,8.812592,
168,30.67871,2.029404,55.35068,2.258899,0.210784,0.489032,0.185543,8.796959,
170,30.55615,2.085244,55.2142,2.319849,0.235271,0.508937,0.180445,8.899895,
172,30.65372,2.077541,55.13539,2.32504,0.216016,0.630271,0.242452,8.719575,
174,30.59177,1.993684,55.23104,2.303324,0.256464,0.414008,0.236741,8.97297,
176,30.74435,1.797931,55.40775,2.313053,0.223447,0.496524,0.20197,8.814966,
178,30.74567,1.869536,55.31281,2.286883,0.215423,0.624749,0.157319,8.787615,
180,30.57283,1.870105,55.37745,2.296051,0.235875,0.535416,0.233428,8.878839,
182,30.67663,1.984885,55.28086,2.290111,0.162992,0.567469,0.204058,8.832994,
184,30.60255,1.934738,55.41814,2.302978,0.234501,0.520447,0.245663,8.740978,
186,30.70192,1.943597,55.32417,2.308369,0.149301,0.512111,0.21533,8.845201,
188,30.65511,2.011555,55.25001,2.280234,0.200049,0.551609,0.197665,8.853758,
190,30.77716,1.875126,55.34865,2.294898,0.138734,0.512706,0.231919,8.820808,
192,30.72655,1.827419,55.30178,2.266235,0.163112,0.567897,0.177989,8.96901,
194,30.62547,1.894171,55.29,2.27944,0.19059,0.609431,0.234308,8.876603,
196,30.64367,1.892116,55.20139,2.3777,0.201527,0.638879,0.190271,8.854452,
198,30.6531,1.911513,55.17946,2.40552,0.269666,0.606131,0.204614,8.769998,
200,30.66065,1.943899,55.24884,2.327474,0.198057,0.527649,0.274422,8.819001,
202,30.57349,1.98595,55.23136,2.261044,0.17125,0.553365,0.233495,8.990045,
204,30.66964,1.976369,55.32136,2.268167,0.245703,0.553023,0.200795,8.76493,
206,30.73444,2.003047,55.02802,2.299235,0.207841,0.537847,0.18896,9.000599,
208,30.67696,1.931446,55.22515,2.344535,0.176335,0.572278,0.225692,8.847598,
210,30.54435,2.027109,55.42223,2.294585,0.168758,0.634938,0.17872,8.729313,
212,30.66881,2.037835,55.10988,2.336805,0.227367,0.63756,0.127195,8.854548,
214,30.60277,1.96726,55.24351,2.285454,0.206587,0.522937,0.212288,8.959201,
216,30.51547,1.983077,55.14957,2.301452,0.220395,0.676393,0.24194,8.911725,
218,30.54285,1.965982,55.10272,2.424939,0.162271,0.56583,0.176901,9.058504,
220,30.61659,1.920118,55.37892,2.319201,0.225071,0.5081,0.162337,8.86967,
222,30.53609,2.008239,55.26907,2.32584,0.169654,0.554377,0.17838,8.958361,
224,30.68321,1.953959,55.20043,2.321232,0.173627,0.599814,0.185041,8.88269,
226,30.56896,1.928379,55.28336,2.311304,0.239749,0.532746,0.203131,8.932378,
228,30.70461,1.91799,55.19764,2.302829,0.274604,0.503941,0.204323,8.894078,
230,30.75779,1.882253,55.23564,2.257204,0.192122,0.494201,0.226044,8.954747,
232,30.73528,1.853078,55.15347,2.242462,0.192898,0.575973,0.226447,9.020367,
234,30.53825,1.958205,55.26971,2.240493,0.240716,0.523427,0.146753,9.082451,
236,30.62751,1.981967,55.16498,2.251349,0.214642,0.559785,0.158063,9.041702,
238,30.54432,1.880948,55.27075,2.234442,0.225549,0.522102,0.250526,9.071366,
240,30.61173,1.901863,55.19324,2.263122,0.210759,0.623862,0.22802,8.967396,
242,30.67331,1.968283,55.09436,2.281274,0.231282,0.53653,0.149817,9.065143,
244,30.44278,2.128528,55.12694,2.345765,0.215506,0.569037,0.188804,8.982633,
246,30.61779,1.903636,55.09783,2.290004,0.193656,0.588461,0.253728,9.054894,
248,30.62491,1.937337,55.29633,2.181309,0.181774,0.531352,0.234728,9.012256,
250,30.71997,1.945279,55.12967,2.254338,0.142127,0.628768,0.165259,9.01459,
252,30.42294,1.990537,55.35587,2.22877,0.175508,0.57958,0.209402,9.037406,
254,30.4624,2.043358,55.21073,2.254298,0.154198,0.588437,0.186511,9.100061,
256,30.58997,2.044661,55.0268,2.275024,0.192981,0.4924,0.261268,9.116889,
258,30.59735,2.077248,55.01232,2.32964,0.198334,0.496816,0.23392,9.054364,
260,30.49022,2.001564,55.18584,2.258367,0.236609,0.565,0.23241,9.030001,
262,30.56106,1.8852,55.23703,2.209154,0.169105,0.619221,0.225217,9.09401,
264,30.47403,1.984335,55.24519,2.256234,0.232447,0.566231,0.167152,9.074388,
266,30.46285,2.024479,55.20848,2.249886,0.200865,0.519334,0.166683,9.167418,
268,30.42594,2.076241,55.12546,2.29404,0.178807,0.628862,0.161429,9.109217,
270,30.27992,2.144524,55.09834,2.248917,0.205668,0.698809,0.145886,9.177934,
272,30.39817,2.178318,55.1638,2.258506,0.193397,0.569894,0.188151,9.049748,
274,30.40365,2.217757,55.01214,2.260697,0.205051,0.638727,0.272729,8.989241,
276,30.41444,2.132869,55.18565,2.248096,0.190932,0.539361,0.124114,9.164532,
278,30.46074,2.070178,55.05098,2.251823,0.19695,0.512351,0.188394,9.26858,
280,30.50149,2.11867,55.05153,2.242231,0.195703,0.569933,0.248884,9.071563,
282,30.37923,2.044354,55.07482,2.32102,0.201971,0.532101,0.194482,9.252015,
284,30.41127,2.041562,55.16092,2.30639,0.215794,0.582304,0.12645,9.155313,
286,30.27577,2.014352,55.33746,2.216469,0.165528,0.551874,0.212338,9.226205,
288,30.4886,2.078188,55.00414,2.332313,0.215593,0.547938,0.176329,9.156897,
290,30.28475,2.042779,55.26622,2.265908,0.219235,0.55109,0.199218,9.170799,
292,30.50318,1.988702,54.818,2.283138,0.250592,0.599158,0.273057,9.284167,
294,30.52223,2.09267,54.90821,2.314444,0.223485,0.551381,0.243744,9.143845,
296,30.52429,2.013912,54.98087,2.25944,0.266912,0.562123,0.195731,9.196716,
298,30.47441,1.986355,55.00898,2.274977,0.274364,0.578944,0.276413,9.125557,
300,30.43265,1.976062,55.04509,2.23495,0.253751,0.537947,0.169801,9.349743,
302,30.43264,2.018862,55.08692,2.352058,0.248752,0.543753,0.180799,9.136213,
304,30.36134,1.994123,55.18737,2.335078,0.222309,0.509436,0.196138,9.194209,
306,30.24752,2.047476,55.01815,2.316488,0.205798,0.559319,0.195414,9.409833,
308,30.23359,2.128733,55.04617,2.324246,0.188382,0.606306,0.178293,9.294276,
310,30.49279,1.997212,54.96941,2.312776,0.126603,0.58868,0.201372,9.31115,
312,30.38611,2.109173,55.16907,2.274324,0.155965,0.50751,0.173557,9.224288,
314,30.44621,1.933996,55.22681,2.296233,0.172848,0.442511,0.178194,9.30319,
316,30.36931,1.894239,55.34306,2.312798,0.140742,0.540546,0.168115,9.231181,
318,30.57735,1.950208,55.21291,2.261451,0.198613,0.467335,0.250808,9.081326,
320,30.3494,1.829533,55.27282,2.242637,0.195219,0.525206,0.298586,9.286592,
322,30.27021,1.955539,55.37549,2.205534,0.181582,0.507805,0.195403,9.308445,
324,30.36488,1.931236,55.09858,2.321301,0.192219,0.63422,0.164626,9.292945,
326,30.37684,1.906414,55.27983,2.213972,0.16372,0.525433,0.15539,9.378404,
328,30.3483,2.036564,55.10106,2.159061,0.198782,0.500033,0.160122,9.496081,
330,30.45589,1.900755,55.23313,2.137191,0.190327,0.457633,0.206778,9.418305,
332,30.48176,1.985675,55.0197,2.198113,0.24733,0.463976,0.28791,9.315526,
334,30.46346,1.835348,55.18563,2.228032,0.294052,0.530653,0.219254,9.243579,
336,30.43557,1.847454,55.17657,2.211184,0.226652,0.456001,0.262699,9.383865,
338,30.52637,1.8208,55.07526,2.165061,0.321888,0.426108,0.207989,9.456517,
340,30.40668,1.86798,55.06887,2.230155,0.286452,0.448567,0.230417,9.46088,
342,30.37684,1.935169,55.04044,2.188319,0.272567,0.486058,0.21318,9.487426,
344,30.45775,1.792519,55.07519,2.187463,0.264424,0.486359,0.2388,9.497498,
346,30.34107,1.901428,55.11056,2.216867,0.312663,0.413339,0.183755,9.520324,
348,30.45271,1.937918,55.10229,2.129608,0.320643,0.454152,0.179369,9.4233,
350,30.33824,1.921995,55.06286,2.1871,0.246047,0.395682,0.226862,9.621212,
352,30.35965,2.036717,54.96676,2.11701,0.249061,0.45832,0.234164,9.578315,
354,30.36766,1.888292,55.08543,2.159189,0.265151,0.468191,0.234096,9.53198,
356,30.43065,1.878756,55.11938,2.215035,0.33771,0.500335,0.183785,9.334352,
358,30.37688,1.874071,55.03216,2.216008,0.331782,0.444285,0.228206,9.496611,
360,30.4261,1.89351,54.9652,2.142601,0.320742,0.444155,0.173903,9.633787,
362,30.43265,1.85993,54.92915,2.183905,0.36559,0.526323,0.198102,9.504341,
364,30.43496,1.854666,54.98007,2.177157,0.392279,0.338782,0.211247,9.610842,
366,30.36953,1.938975,55.13488,2.123586,0.38975,0.389547,0.233775,9.419954,
368,30.21589,1.9127,55.24106,2.172809,0.387127,0.347225,0.209691,9.513479,
370,30.52061,1.837056,55.05507,2.126581,0.276646,0.361994,0.257834,9.564219,
372,30.21424,1.780021,54.98049,2.180819,0.310484,0.444044,0.222333,9.867576,
374,30.3163,1.913623,55.27658,2.126947,0.305933,0.353287,0.162532,9.544789,
376,30.328,1.897418,55.0773,2.150057,0.34831,0.439719,0.20008,9.559122,
378,30.33913,1.897138,54.91125,2.188872,0.304714,0.432824,0.239381,9.686679,
380,30.29183,1.877469,55.01785,2.193878,0.374309,0.366882,0.183582,9.694203,
382,30.29147,1.94075,55.07748,2.087847,0.331669,0.449997,0.238832,9.581953,
384,30.28289,1.838642,55.02208,2.128881,0.322116,0.460942,0.177174,9.767278,
386,30.24818,1.866087,54.99533,2.152722,0.333075,0.410566,0.210441,9.783593,
388,30.47627,1.85851,55.00426,2.176875,0.271159,0.375899,0.226905,9.61012,
390,30.3363,1.780677,55.13568,2.177125,0.31806,0.335065,0.230362,9.686736,
392,30.27087,1.805885,55.07494,2.167944,0.357164,0.381558,0.219633,9.722006,
394,30.36492,1.809474,55.06742,2.1715,0.353258,0.402256,0.154505,9.676657,
396,30.29604,1.838229,55.01112,2.232318,0.272767,0.431161,0.213198,9.705177,
398,30.23275,1.824975,55.24636,2.226672,0.275545,0.284662,0.239201,9.669831,
400,30.36894,1.747181,55.23075,2.179116,0.262101,0.324371,0.166173,9.721364,
402,30.36364,1.729084,55.08819,2.154482,0.292036,0.343961,0.219214,9.809388,
404,30.38366,1.841048,55.05971,2.165078,0.233694,0.382475,0.147214,9.787132,
406,30.27959,1.901189,54.91708,2.178183,0.359338,0.41206,0.290957,9.661605,
408,30.26857,1.79215,55.31703,2.233252,0.251889,0.330386,0.22732,9.579394,
410,30.22145,1.926491,55.18821,2.177809,0.244849,0.365557,0.255532,9.62009,
412,30.26498,1.832108,55.21098,2.184707,0.262653,0.311607,0.243329,9.689636,
414,30.38584,1.770188,55.15398,2.103848,0.249925,0.416007,0.181427,9.738791,
416,30.3053,1.867528,54.93264,2.170303,0.249561,0.369642,0.232368,9.872662,
418,30.21355,1.90577,55.05558,2.184614,0.30611,0.408327,0.200093,9.72595,
