Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
94,47.44652,39.82304,0.238027,0.135794,12.12028,0.305701,
96,47.43948,40.00854,0.204076,0.111771,11.84782,0.435745,
98,47.14141,40.07181,0.219991,0.096533,11.87361,0.352103,
100,47.45315,40.07573,0.213404,0.160156,12.1565,0.41215,
102,47.3681,40.16541,0.229153,0.182328,11.96593,0.346003,
104,47.35653,40.16097,0.199956,0.14669,11.97366,0.346003,
106,47.14036,40.08587,0.227804,0.132461,11.89524,0.332856,
108,47.44558,40.12708,0.202248,0.14676,12.01861,0.427165,
110,47.48127,39.76353,0.173624,0.203301,12.03203,0.398676,
112,47.31527,40.08466,0.188902,0.183316,11.97619,0.367623,
114,47.5374,40.00058,0.179378,0.220295,12.01712,0.31775,
116,47.3687,40.06545,0.200202,0.123072,11.96075,0.349544,
118,47.58076,39.63667,0.256476,0.220561,12.11932,0.386719,
120,47.47319,40.1259,0.199718,0.151648,11.8633,0.406557,
122,47.23293,40.20927,0.210433,0.205433,11.83675,0.407671,
124,47.37387,40.03733,0.257977,0.195347,12.08675,0.364892,
126,47.48969,40.06507,0.170962,0.202394,12.14322,0.354002,
128,47.35161,39.79242,0.244176,0.171,12.01195,0.423395,
130,47.23088,40.09506,0.206494,0.200088,12.00754,0.356906,
132,47.20295,40.10477,0.220371,0.119868,12.16879,0.362651,
134,47.33405,40.09403,0.2203,0.248767,11.99591,0.443897,
136,47.34524,40.0744,0.259732,0.185828,12.20401,0.446654,
138,47.31502,39.81895,0.249381,0.21628,12.06682,0.424705,
140,47.23243,39.98116,0.190554,0.122317,12.1037,0.333581,
142,47.32016,39.79477,0.208817,0.198739,12.13114,0.383019,
144,47.2823,40.03306,0.221957,0.176928,12.19628,0.36888,
146,46.9971,39.68233,0.232312,0.207583,12.07321,0.373426,
148,47.21056,39.90325,0.245086,0.156853,12.1468,0.349086,
150,47.13383,39.65647,0.259986,0.208609,12.09742,0.398561,
152,47.01082,39.9324,0.201957,0.181652,12.11684,0.395265,
154,46.9301,39.56551,0.174097,0.163375,12.08088,0.313095,
156,47.15691,39.96069,0.225967,0.149683,12.33205,0.387962,
158,46.83698,39.96906,0.184454,0.147798,11.95316,0.324749,
160,46.87873,39.54372,0.255244,0.164888,11.94617,0.287243,
162,46.9918,40.04156,0.160579,0.192176,12.1085,0.363142,
164,46.82266,39.79999,0.206631,0.045484,12.31002,0.320251,
166,47.30749,39.57721,0.230128,0.213306,12.21943,0.408297,
168,47.15695,40.03528,0.201139,0.138808,12.16252,0.336038,
170,46.89354,39.75731,0.240205,0.146325,12.14422,0.452555,
172,46.796,39.95823,0.242375,0.241406,12.18249,0.296249,
174,47.02438,39.63718,0.225186,0.262888,12.14561,0.32645,
176,46.73487,39.57517,0.230478,0.210706,12.22851,0.425312,
178,46.75315,39.81643,0.2468,0.126769,12.1547,0.443314,
180,46.52174,39.90491,0.225163,0.139319,12.21303,0.328468,
182,46.70934,39.95907,0.214763,0.13416,12.06209,0.365522,
184,46.82625,39.65436,0.223157,0.186831,12.30417,0.406797,
186,46.9539,39.95446,0.222203,0.140095,12.29172,0.470554,
188,46.97186,40.03262,0.187306,0.18688,12.15553,0.321541,
190,47.05189,39.86106,0.187974,0.184711,12.28682,0.304701,
192,46.58442,39.7604,0.198681,0.227975,12.20858,0.392433,
194,46.66657,39.63346,0.207062,0.119711,12.30102,0.409064,
196,46.70968,39.71175,0.228172,0.114135,12.25485,0.37536,
198,46.70073,39.58739,0.212829,0.202234,12.39894,0.330399,
200,46.80294,39.94086,0.207538,0.172055,12.40346,0.339078,
202,46.74472,39.85404,0.215957,0.1507,12.31394,0.286699,
204,46.45759,39.52559,0.224106,0.189146,12.11218,0.429738,
206,46.63189,39.89916,0.20255,0.156418,12.35891,0.406503,
208,46.93753,39.83886,0.192924,0.239226,12.42868,0.397951,
210,46.80771,39.63965,0.213365,0.202047,12.3732,0.388296,
212,46.54139,39.54734,0.167977,0.145057,12.29052,0.395493,
214,46.65513,39.71263,0.202074,0.237584,12.33333,0.429713,
216,46.49097,39.84689,0.19423,0.17347,12.32367,0.374639,
218,46.86795,39.53675,0.212808,0.131888,12.32845,0.409713,
220,46.82758,39.56611,0.249975,0.259657,12.25083,0.362943,
222,46.79603,39.58535,0.246642,0.160378,12.48977,0.454834,
224,46.70025,39.85497,0.235028,0.178301,12.44357,0.455217,
226,46.42414,39.55671,0.276299,0.229528,12.46221,0.328054,
228,46.57482,39.53789,0.241221,0.150441,12.39285,0.297955,
